,value
2128,0.134
2129,0.132
2130,0.134
2131,0.066
2132,0.134
2133,0.136
2134,0.066
2135,0.132
2136,0.136
2137,0.066
2138,0.132
2139,0.132
2140,0.066
2141,0.132
2142,0.132
2143,0.132
2144,0.066
2145,0.134
2146,0.134
2147,0.134
2148,0.132
2149,0.066
2150,0.134
2151,0.134
2152,0.134
2153,0.134
2154,0.066
2155,0.132
2156,0.134
2157,0.066
2158,0.134
2159,0.134
2160,0.066
2161,0.132
2162,0.134
2163,0.066
2164,0.134
2165,0.132
2166,0.134
2167,0.066
2168,0.136
2169,0.134
2170,0.066
2171,0.134
2172,1.4680000000000002
2173,0.068
2174,0.132
2175,0.132
2176,0.068
2177,0.132
2178,0.198
2179,0.134
2180,0.068
2181,0.132
2182,0.132
2183,0.134
2184,0.132
2185,0.066
2186,0.132
2187,0.136
2188,0.066
2189,0.134
2190,0.134
2191,0.134
2192,0.066
2193,0.134
2194,0.066
2195,0.132
2196,0.134
2197,0.066
2198,0.134
2199,0.134
2200,0.132
2201,0.066
2202,0.132
2203,0.132
2204,0.066
2205,0.134
2206,0.134
2207,0.068
2208,0.134
2209,0.134
2210,0.134
2211,0.068
2212,0.134
2213,0.134
2214,0.132
2215,0.136
2216,0.132
2217,0.132
2218,0.066
2219,0.134
2220,0.134
2221,0.066
2222,0.132
2223,0.134
2224,0.066
2225,0.2019999999999999
2226,0.134
2227,0.134
2228,0.134
2229,0.066
2230,0.134
2231,0.066
2232,0.134
2233,0.134
2234,0.066
2235,0.132
2236,0.068
2237,0.132
2238,0.134
2239,0.134
2240,0.066
2241,0.132
2242,0.134
2243,0.068
2244,0.134
2245,0.134
2246,0.066
2247,0.136
2248,0.132
2249,0.134
2250,0.134
2251,0.066
2252,0.134
2253,0.134
2254,0.066
2255,0.132
2256,0.068
2257,0.134
2258,0.132
2259,0.132
2260,0.066
2261,0.134
2262,0.136
2263,0.134
2264,0.066
2265,0.134
2266,0.132
2267,0.132
2268,0.066
2269,0.132
2270,0.134
2271,0.134
2272,0.066
2273,0.132
2274,0.132
2275,0.134
2276,0.066
2277,0.134
2278,0.134
2279,0.066
2280,0.134
2281,0.132
2282,0.068
2283,0.134
2284,0.134
2285,0.136
2286,0.066
2287,0.134
2288,0.132
2289,0.132
2290,0.066
2291,0.134
2292,0.134
2293,0.136
2294,0.066
2295,0.134
2296,0.136
2297,0.136
2298,0.066
2299,0.132
2300,0.132
2301,0.066
2302,0.132
2303,0.134
2304,0.068
2305,0.134
2306,0.066
2307,0.132
2308,0.132
2309,0.2019999999999999
2310,0.134
2311,0.134
2312,0.134
2313,0.134
2314,0.066
2315,0.134
2316,0.134
2317,0.066
2318,0.132
2319,0.134
2320,0.068
2321,0.134
2322,0.134
2323,0.134
2324,0.068
2325,0.134
2326,0.132
2327,0.134
2328,0.066
2329,0.132
2330,0.066
2331,0.134
2332,0.132
2333,0.134
2334,0.134
2335,0.136
2336,0.066
2337,0.134
2338,0.136
2339,0.134
2340,0.134
2341,0.134
2342,0.134
2343,0.066
2344,0.134
2345,0.134
2346,0.134
2347,0.066
2348,0.134
2349,0.132
2350,0.066
2351,0.134
2352,0.134
2353,0.066
2354,0.132
2355,0.068
2356,0.132
2357,0.134
2358,0.134
2359,0.066
2360,0.134
2361,0.134
2362,0.134
2363,0.066
2364,0.134
2365,0.134
2366,0.134
2367,0.066
2368,0.134
2369,0.134
2370,0.134
2371,0.066
2372,0.134
2373,0.134
2374,0.134
2375,0.068
2376,0.134
2377,0.132
2378,0.068
2379,0.134
2380,0.134
2381,0.132
2382,0.066
2383,0.134
2384,0.134
2385,0.068
2386,0.134
2387,0.134
2388,0.066
2389,0.132
2390,0.134
2391,0.066
2392,0.132
2393,0.132
2394,0.132
2395,0.134
2396,0.066
2397,0.134
2398,0.132
2399,0.134
2400,0.066
2401,0.134
2402,0.134
2403,0.132
2404,0.132
2405,0.134
2406,0.068
2407,0.134
2408,0.132
2409,0.066
2410,0.134
2411,0.132
2412,0.132
2413,0.066
2414,0.132
2415,0.134
2416,0.134
2417,0.132
2418,0.066
2419,0.132
2420,0.066
2421,0.2
2422,0.132
2423,0.134
2424,0.132
2425,0.066
2426,0.134
2427,0.066
2428,0.132
2429,0.134
2430,0.134
2431,0.134
2432,0.068
2433,0.2019999999999999
2434,0.066
2435,0.134
2436,0.134
2437,0.068
2438,0.136
2439,0.132
2440,0.066
2441,0.198
2442,0.066
2443,0.132
2444,0.132
2445,0.136
2446,0.134
2447,0.068
2448,0.134
2449,0.066
2450,0.134
2451,0.134
2452,0.066
2453,0.132
2454,0.134
2455,0.134
2456,0.066
2457,0.134
2458,0.136
2459,0.068
2460,0.134
2461,1.444
2462,0.066
2463,0.134
2464,0.136
2465,0.134
2466,0.068
2467,0.132
2468,0.066
2469,0.134
2470,0.134
2471,0.066
2472,0.134
2473,0.068
2474,0.134
2475,0.132
2476,0.066
2477,0.134
2478,0.134
2479,0.134
2480,0.066
2481,0.134
2482,0.066
2483,0.134
2484,0.066
2485,0.134
2486,0.134
2487,0.066
2488,0.134
2489,0.132
2490,0.066
2491,0.134
2492,0.134
2493,0.066
2494,0.134
2495,0.134
2496,0.068
2497,0.134
2498,0.134
2499,0.068
2500,0.134
2501,0.198
2502,0.066
2503,0.134
2504,0.066
2505,0.134
2506,0.066
2507,0.134
2508,0.066
2509,0.134
2510,0.134
2511,0.066
2512,0.132
2513,0.134
2514,0.134
2515,0.134
2516,0.066
2517,0.134
2518,0.136
2519,0.066
2520,0.132
2521,0.066
2522,0.132
2523,0.134
2524,0.068
2525,0.132
2526,0.134
2527,0.066
2528,0.134
2529,0.134
2530,0.134
2531,0.066
2532,0.134
2533,0.068
2534,0.134
2535,0.134
2536,0.066
2537,0.132
2538,0.134
2539,0.066
2540,0.132
2541,0.134
2542,0.066
2543,0.132
2544,0.132
2545,0.136
2546,0.068
2547,0.134
2548,0.134
2549,0.132
2550,0.068
2551,0.132
2552,0.132
2553,0.134
2554,0.066
2555,0.134
2556,0.2019999999999999
2557,0.066
2558,0.134
2559,0.068
2560,0.134
2561,0.134
2562,0.134
2563,0.066
2564,0.134
2565,0.136
2566,0.068
2567,0.2019999999999999
2568,0.066
2569,0.134
2570,0.132
2571,0.068
2572,0.2
2573,0.066
2574,0.134
2575,0.134
2576,0.132
2577,0.066
2578,0.132
2579,0.136
2580,0.068
2581,0.132
2582,0.136
2583,0.066
2584,0.136
2585,0.134
2586,0.134
2587,0.134
2588,0.066
2589,0.134
2590,0.134
2591,0.134
2592,0.134
2593,0.066
2594,0.134
2595,0.134
2596,0.066
2597,0.134
2598,0.132
2599,0.134
2600,0.066
2601,0.134
2602,0.132
2603,0.134
2604,0.068
2605,0.134
2606,0.132
2607,0.068
2608,0.134
2609,0.134
2610,0.134
2611,0.134
2612,0.134
2613,0.066
2614,0.134
2615,0.134
2616,0.066
2617,0.134
2618,0.134
2619,0.134
2620,0.068
2621,0.132
2622,0.134
2623,0.134
2624,0.068
2625,0.134
2626,0.132
2627,0.066
2628,0.134
2629,0.134
2630,0.066
2631,0.134
2632,0.134
2633,0.134
2634,0.134
2635,0.134
2636,0.134
2637,0.066
2638,0.132
2639,0.134
2640,0.066
2641,0.132
2642,0.134
2643,0.134
2644,0.068
2645,0.134
2646,0.134
2647,0.132
2648,0.134
2649,0.134
2650,0.134
2651,0.134
2652,0.134
2653,0.066
2654,0.132
2655,0.132
2656,0.132
2657,0.134
2658,0.134
2659,0.132
2660,0.134
2661,0.134
2662,0.066
2663,0.134
2664,0.134
2665,0.066
2666,0.134
2667,0.134
2668,0.066
2669,0.2
2670,0.066
2671,0.134
2672,0.2
2673,0.066
2674,0.132
2675,0.132
2676,0.134
2677,0.066
2678,0.134
2679,0.132
2680,0.134
2681,0.132
2682,0.066
2683,0.136
2684,0.066
2685,0.134
2686,0.134
2687,0.066
2688,0.134
2689,0.132
2690,0.132
2691,0.132
2692,0.066
2693,0.134
2694,0.134
2695,0.134
2696,0.066
2697,0.132
2698,0.134
2699,0.134
2700,0.066
2701,0.132
2702,0.066
2703,0.134
2704,0.134
2705,0.132
2706,0.132
2707,0.134
2708,0.066
2709,0.134
2710,0.132
2711,0.068
2712,0.134
2713,0.132
2714,0.134
2715,0.066
2716,0.132
2717,0.134
2718,0.134
2719,0.132
2720,0.066
2721,0.132
2722,0.066
2723,0.134
2724,0.132
2725,0.068
2726,0.132
2727,0.132
2728,0.066
2729,0.134
2730,0.134
2731,0.132
2732,0.134
2733,0.134
2734,0.066
2735,0.134
2736,0.132
2737,0.132
2738,0.066
2739,0.134
2740,0.136
2741,0.134
2742,0.134
2743,0.066
2744,0.134
2745,0.132
2746,0.134
2747,0.066
2748,1.466
2749,0.136
2750,0.132
2751,0.134
2752,0.066
2753,0.132
2754,0.134
2755,0.2019999999999999
2756,0.13
2757,0.134
2758,0.068
2759,0.134
2760,0.134
2761,0.068
2762,0.134
2763,0.134
2764,0.134
2765,0.132
2766,0.132
2767,0.134
2768,0.132
2769,0.132
2770,0.066
2771,0.134
2772,0.066
2773,0.132
2774,0.2
2775,0.134
2776,0.134
2777,0.134
2778,0.066
2779,0.132
2780,0.134
2781,0.134
2782,0.134
2783,0.134
2784,0.068
2785,0.134
2786,0.134
2787,0.132
2788,0.132
2789,0.134
2790,0.134
2791,0.068
2792,0.132
2793,0.134
2794,0.132
2795,0.066
2796,0.134
2797,0.134
2798,0.066
2799,0.134
2800,0.134
2801,0.134
2802,0.066
2803,0.134
2804,0.132
2805,0.068
2806,0.132
2807,0.132
2808,0.134
2809,0.068
2810,0.134
2811,0.066
2812,0.134
2813,0.134
2814,0.136
2815,0.068
2816,0.132
2817,0.066
2818,0.134
2819,0.132
2820,0.066
2821,0.132
2822,0.066
2823,0.132
2824,0.134
2825,0.134
2826,0.134
2827,0.066
2828,0.136
2829,0.134
2830,0.068
2831,0.132
2832,0.132
2833,0.066
2834,0.134
2835,0.066
2836,0.134
2837,0.132
2838,0.132
2839,0.068
2840,0.132
2841,0.134
2842,0.068
2843,0.134
2844,0.134
2845,0.066
2846,0.132
2847,0.134
2848,0.066
2849,0.134
2850,0.134
2851,0.132
2852,0.132
2853,0.136
2854,0.066
2855,0.134
2856,0.066
2857,0.134
2858,0.132
2859,0.066
2860,0.132
2861,0.134
2862,0.066
2863,0.134
2864,0.066
2865,0.132
2866,0.134
2867,0.132
2868,0.066
2869,0.134
2870,0.134
2871,0.066
2872,0.134
2873,0.132
2874,0.132
2875,0.134
2876,0.134
2877,0.132
2878,0.134
2879,0.066
2880,0.134
2881,0.132
2882,0.134
2883,0.066
2884,0.132
2885,0.2
2886,0.132
2887,0.068
2888,0.134
2889,0.134
2890,0.132
2891,0.132
2892,0.066
2893,0.132
2894,0.132
2895,0.132
2896,0.134
2897,0.134
2898,0.134
2899,0.132
2900,0.134
2901,0.134
2902,0.066
2903,0.134
2904,0.132
2905,0.132
2906,0.132
2907,0.066
2908,0.134
2909,0.134
2910,0.134
2911,0.134
2912,0.134
2913,0.134
2914,0.132
2915,0.136
2916,0.132
2917,0.134
2918,0.066
2919,0.134
2920,0.134
2921,0.134
2922,0.2
2923,0.134
2924,0.068
2925,0.134
2926,0.198
2927,0.066
2928,0.134
2929,0.134
2930,0.066
2931,0.132
2932,0.134
2933,0.132
2934,0.136
2935,0.066
2936,0.134
2937,0.134
2938,0.132
2939,0.132
2940,0.134
2941,0.136
2942,0.134
2943,0.066
2944,0.132
2945,0.198
2946,0.134
2947,0.134
2948,0.134
2949,0.134
2950,0.134
2951,0.066
2952,0.132
2953,0.134
2954,0.134
2955,0.132
2956,0.132
2957,0.2019999999999999
2958,0.132
2959,0.066
2960,0.132
2961,0.134
2962,0.132
2963,0.132
2964,0.134
2965,0.134
2966,0.066
2967,0.132
2968,0.134
2969,0.132
2970,0.134
2971,0.132
2972,0.134
2973,0.132
2974,0.132
2975,0.134
2976,0.134
2977,0.134
2978,0.066
2979,0.134
2980,0.134
2981,0.136
2982,0.134
2983,0.066
2984,0.134
2985,0.132
2986,0.2
2987,0.066
2988,0.134
2989,0.136
2990,0.134
2991,0.134
2992,0.132
2993,0.196
2994,0.068
2995,0.136
2996,0.134
2997,0.134
2998,0.066
2999,0.134
3000,0.132
3001,0.134
3002,0.132
3003,0.066
3004,0.134
3005,0.134
3006,0.132
3007,0.066
3008,0.134
3009,0.132
3010,0.134
3011,0.066
3012,0.132
3013,0.068
3014,0.134
3015,0.132
3016,0.134
3017,0.134
3018,0.132
3019,0.068
3020,0.134
3021,0.134
3022,0.066
3023,0.134
3024,0.134
3025,0.136
3026,0.066
3027,0.134
3028,0.132
3029,0.132
3030,0.134
3031,0.134
3032,1.49
3033,0.134
3034,0.134
3035,0.134
3036,0.134
3037,0.132
3038,0.066
3039,0.132
3040,0.134
3041,0.2019999999999999
3042,0.068
3043,0.134
3044,0.134
3045,0.132
3046,0.066
3047,0.132
3048,0.132
3049,0.066
3050,0.134
3051,0.134
3052,0.066
3053,0.198
3054,0.066
3055,0.2
3056,0.132
3057,0.136
3058,0.134
3059,0.066
3060,0.132
3061,0.066
3062,0.134
3063,0.134
3064,0.132
3065,0.134
3066,0.134
3067,0.066
3068,0.134
3069,0.134
3070,0.066
3071,0.132
3072,0.134
3073,0.066
3074,0.132
3075,0.066
3076,0.134
3077,0.132
3078,0.132
3079,0.134
3080,0.134
3081,0.066
3082,0.134
3083,0.066
3084,0.134
3085,0.134
3086,0.066
3087,0.132
3088,0.132
3089,0.134
3090,0.066
3091,0.134
3092,0.134
3093,0.066
3094,0.134
3095,0.134
3096,0.066
3097,0.134
3098,0.132
3099,0.134
3100,0.134
3101,0.132
3102,0.066
3103,0.134
3104,0.066
3105,0.134
3106,0.132
3107,0.066
3108,0.134
3109,0.066
3110,0.134
3111,0.134
3112,0.066
3113,0.132
3114,0.134
3115,0.134
3116,0.066
3117,0.134
3118,0.132
3119,0.068
3120,0.134
3121,0.134
3122,0.066
3123,0.134
3124,0.134
3125,0.134
3126,0.066
3127,0.134
3128,0.132
3129,0.066
3130,0.134
3131,0.134
3132,0.066
3133,0.134
3134,0.066
3135,0.132
3136,0.132
3137,0.134
3138,0.134
3139,0.134
3140,0.068
3141,0.134
3142,0.134
3143,0.132
3144,0.066
3145,0.132
3146,0.068
3147,0.132
3148,0.134
3149,0.2
3150,0.066
3151,0.134
3152,0.134
3153,0.132
3154,0.134
3155,0.066
3156,0.134
3157,0.132
3158,0.134
3159,0.066
3160,0.132
3161,0.134
3162,0.134
3163,0.066
3164,0.136
3165,0.066
3166,0.198
3167,0.066
3168,0.132
3169,0.132
3170,0.134
3171,0.132
3172,0.066
3173,0.2
3174,0.066
3175,0.134
3176,0.132
3177,0.066
3178,0.2019999999999999
3179,0.136
3180,0.134
3181,0.134
3182,0.066
3183,0.266
3184,0.134
3185,0.134
3186,0.066
3187,0.134
3188,0.134
3189,0.066
3190,0.134
3191,0.134
3192,0.066
3193,0.132
3194,0.134
3195,0.134
3196,0.066
3197,0.134
3198,0.134
3199,0.134
3200,0.132
3201,0.068
3202,0.134
3203,0.134
3204,0.066
3205,0.134
3206,0.134
3207,0.132
3208,0.134
3209,0.134
3210,0.134
3211,0.134
3212,0.132
3213,0.134
3214,0.134
3215,0.134
3216,0.134
3217,0.066
3218,0.134
3219,0.132
3220,0.132
3221,0.134
3222,0.068
3223,0.134
3224,0.134
3225,0.136
3226,0.134
3227,0.132
3228,0.132
3229,0.066
3230,0.134
3231,0.134
3232,0.134
3233,0.198
3234,0.134
3235,0.132
3236,0.134
3237,0.066
3238,0.134
3239,0.134
3240,0.132
3241,0.066
3242,0.134
3243,0.134
3244,0.134
3245,0.198
3246,0.132
3247,0.134
3248,0.134
3249,0.134
3250,0.134
3251,0.068
3252,0.132
3253,0.134
3254,0.134
3255,0.132
3256,0.136
3257,0.134
3258,0.134
3259,0.136
3260,0.132
3261,0.066
3262,0.134
3263,0.132
3264,0.066
3265,0.134
3266,0.134
3267,0.134
3268,0.134
3269,0.134
3270,0.134
3271,0.134
3272,0.066
3273,0.132
3274,0.2019999999999999
3275,0.134
3276,0.132
3277,0.134
3278,0.066
3279,0.134
3280,0.134
3281,0.2019999999999999
3282,0.066
3283,0.2
3284,0.134
3285,0.066
3286,0.132
3287,0.134
3288,0.134
3289,0.136
3290,0.134
3291,0.132
3292,0.068
3293,0.134
3294,0.134
3295,0.134
3296,0.134
3297,0.066
3298,0.134
3299,0.134
3300,0.134
3301,0.134
3302,0.132
3303,0.066
3304,0.132
3305,0.132
3306,0.134
3307,0.066
3308,0.134
3309,0.134
3310,0.134
3311,0.066
3312,0.2
3313,0.066
3314,0.134
3315,0.134
3316,0.132
3317,0.134
3318,0.134
3319,0.198
3320,0.066
3321,1.534
3322,0.066
3323,0.134
3324,0.132
3325,0.132
3326,0.134
3327,0.132
3328,0.132
3329,0.134
3330,0.134
3331,0.136
3332,0.134
3333,0.136
3334,0.066
3335,0.2
3336,0.066
3337,0.132
3338,0.136
3339,0.132
3340,0.132
3341,0.132
3342,0.132
3343,0.134
3344,0.134
3345,0.134
3346,0.134
3347,0.132
3348,0.134
3349,0.132
3350,0.132
3351,0.2019999999999999
3352,0.134
3353,0.132
3354,0.132
3355,0.134
3356,0.134
3357,0.134
3358,0.2
3359,0.066
3360,0.134
3361,0.132
3362,0.066
3363,0.134
3364,0.134
3365,0.2019999999999999
3366,0.132
3367,0.134
3368,0.134
3369,0.134
3370,0.134
3371,0.134
3372,0.068
3373,0.132
3374,0.132
3375,0.132
3376,0.2019999999999999
3377,0.132
3378,0.134
3379,0.134
3380,0.132
3381,0.132
3382,0.132
3383,0.132
3384,0.134
3385,0.134
3386,0.134
3387,0.134
3388,0.132
3389,0.2019999999999999
3390,0.132
3391,0.134
3392,0.134
3393,0.132
3394,0.068
3395,0.134
3396,0.132
3397,0.198
3398,0.134
3399,0.134
3400,0.134
3401,0.132
3402,0.198
3403,0.132
3404,0.066
3405,0.132
3406,0.134
3407,0.132
3408,0.066
3409,0.132
3410,0.132
3411,0.132
3412,0.134
3413,0.132
3414,0.2019999999999999
3415,0.066
3416,0.134
3417,0.134
3418,0.066
3419,0.132
3420,0.134
3421,0.134
3422,0.066
3423,0.198
3424,0.134
3425,0.134
3426,0.2
3427,0.066
3428,0.132
3429,0.134
3430,0.066
3431,0.134
3432,0.132
3433,0.134
3434,0.134
3435,0.132
3436,0.136
3437,0.134
3438,0.134
3439,0.134
3440,0.134
3441,0.132
3442,0.132
3443,0.132
3444,0.066
3445,0.132
3446,0.132
3447,0.066
3448,0.134
3449,0.134
3450,0.132
3451,0.134
3452,0.066
3453,0.134
3454,0.132
3455,0.2019999999999999
3456,0.134
3457,0.132
3458,0.066
3459,0.2019999999999999
3460,0.066
3461,0.2
3462,0.132
3463,0.068
3464,0.136
3465,0.134
3466,0.132
3467,0.134
3468,0.132
3469,0.134
3470,0.134
3471,0.066
3472,0.134
3473,0.2
3474,0.134
3475,0.132
3476,0.066
3477,0.134
3478,0.134
3479,0.132
3480,0.134
3481,0.132
3482,0.134
3483,0.134
3484,0.132
3485,0.134
3486,0.066
3487,0.132
3488,0.134
3489,0.134
3490,0.066
3491,0.134
3492,0.132
3493,0.066
3494,0.132
3495,0.134
3496,0.134
3497,0.134
3498,0.134
3499,0.068
3500,0.132
3501,0.132
3502,0.066
3503,0.132
3504,0.132
3505,0.068
3506,0.134
3507,0.134
3508,0.134
3509,0.134
3510,0.066
3511,0.132
3512,0.134
3513,0.134
3514,0.134
3515,0.132
3516,0.132
3517,0.066
3518,0.134
3519,0.134
3520,0.134
3521,0.134
3522,0.134
3523,0.134
3524,0.066
3525,0.134
3526,0.136
3527,0.136
3528,0.134
3529,0.068
3530,0.134
3531,0.136
3532,0.134
3533,0.134
3534,0.266
3535,0.198
3536,0.264
3537,0.2
3538,0.134
3539,0.066
3540,0.134
3541,0.132
3542,0.134
3543,0.066
3544,0.134
3545,0.132
3546,0.132
3547,2.344
3548,0.134
3549,0.066
3550,0.134
3551,0.066
3552,0.132
3553,0.134
3554,0.132
3555,0.132
3556,0.134
3557,0.134
3558,0.132
3559,0.134
3560,0.066
3561,0.3279999999999999
3562,0.132
3563,0.066
3564,0.134
3565,0.134
3566,0.132
3567,0.066
3568,0.134
3569,0.136
3570,0.132
3571,0.134
3572,0.066
3573,0.132
3574,0.066
3575,0.134
3576,0.132
3577,0.066
3578,0.132
3579,0.134
3580,0.066
3581,0.134
3582,0.132
3583,0.134
3584,0.066
3585,0.134
3586,0.134
3587,0.134
3588,0.068
3589,0.134
3590,0.134
3591,0.066
3592,0.134
3593,0.134
3594,0.134
3595,0.068
3596,0.134
3597,0.198
3598,0.066
3599,0.134
3600,0.066
3601,0.134
3602,0.134
3603,0.066
3604,0.132
3605,0.132
3606,0.134
3607,0.136
3608,0.134
3609,0.068
3610,0.134
3611,0.132
3612,0.068
3613,0.134
3614,1.5319999999999998
3615,0.132
3616,0.066
3617,0.136
3618,0.134
3619,0.134
3620,0.068
3621,0.134
3622,0.132
3623,0.068
3624,0.134
3625,0.066
3626,0.134
3627,0.132
3628,0.134
3629,0.134
3630,0.066
3631,0.134
3632,0.136
3633,0.134
3634,0.068
3635,0.134
3636,0.066
3637,0.134
3638,0.134
3639,0.136
3640,0.066
3641,0.134
3642,0.134
3643,0.134
3644,0.066
3645,0.132
3646,0.132
3647,0.066
3648,0.2
3649,0.066
3650,0.134
3651,0.134
3652,0.066
3653,0.2019999999999999
3654,0.134
3655,0.066
3656,0.134
3657,0.132
3658,0.132
3659,0.134
3660,0.066
3661,0.132
3662,0.134
3663,0.134
3664,0.134
3665,0.132
3666,0.132
3667,0.134
3668,0.066
3669,0.134
3670,0.068
3671,0.198
3672,0.066
3673,0.134
3674,0.066
3675,0.132
3676,0.066
3677,0.2019999999999999
3678,0.134
3679,0.068
3680,0.134
3681,0.132
3682,0.132
3683,0.134
3684,0.134
3685,0.2
3686,0.134
3687,0.136
3688,0.134
3689,0.134
3690,0.136
3691,0.134
3692,0.134
3693,0.066
3694,0.134
3695,0.132
3696,0.066
3697,0.134
3698,0.066
3699,0.132
3700,0.134
3701,0.132
3702,0.136
3703,0.066
3704,0.134
3705,0.134
3706,0.068
3707,0.136
3708,0.134
3709,0.134
3710,0.068
3711,0.134
3712,0.066
3713,0.134
3714,0.198
3715,0.066
3716,0.132
3717,0.132
3718,0.066
3719,0.134
3720,0.134
3721,0.066
3722,0.134
3723,0.132
3724,0.066
3725,0.198
3726,0.066
3727,0.132
3728,0.134
3729,0.134
3730,0.134
3731,0.068
3732,0.134
3733,0.134
3734,0.132
3735,0.2019999999999999
3736,0.134
3737,0.132
3738,0.132
3739,0.066
3740,0.134
3741,0.134
3742,0.134
3743,0.066
3744,0.134
3745,0.132
3746,0.134
3747,0.198
3748,0.132
3749,0.2
3750,0.132
3751,0.134
3752,0.066
3753,0.132
3754,0.134
3755,0.066
3756,0.134
3757,0.134
3758,0.134
3759,0.136
3760,0.134
3761,0.132
3762,0.134
3763,0.134
3764,0.134
3765,0.134
3766,0.132
3767,0.066
3768,0.134
3769,0.134
3770,0.134
3771,0.136
3772,0.134
3773,0.132
3774,0.134
3775,0.134
3776,0.134
3777,0.602
3778,0.332
3779,0.134
3780,0.134
3781,0.134
3782,0.134
3783,0.132
3784,0.132
3785,0.134
3786,0.132
3787,0.134
3788,0.132
3789,0.134
3790,0.134
3791,0.066
3792,0.132
3793,0.132
3794,0.134
3795,0.134
3796,0.132
3797,0.134
3798,0.134
3799,0.134
3800,0.134
3801,0.066
3802,0.134
3803,0.134
3804,0.134
3805,0.134
3806,0.066
3807,0.134
3808,0.134
3809,0.134
3810,0.134
3811,0.132
3812,0.134
3813,0.066
3814,0.134
3815,0.134
3816,0.134
3817,0.134
3818,0.132
3819,0.132
3820,0.132
3821,0.132
3822,0.132
3823,0.132
3824,0.066
3825,0.134
3826,0.136
3827,0.132
3828,0.132
3829,0.066
3830,0.134
3831,0.066
3832,0.132
3833,0.132
3834,0.132
3835,0.134
3836,0.066
3837,0.134
3838,0.132
3839,0.066
3840,0.132
3841,0.134
3842,0.066
3843,0.134
3844,0.136
3845,0.134
3846,0.134
3847,0.134
3848,0.068
3849,0.134
3850,0.134
3851,0.132
3852,0.068
3853,0.134
3854,0.134
3855,0.066
3856,0.134
3857,0.138
3858,0.134
3859,0.134
3860,0.066
3861,0.132
3862,0.134
3863,0.134
3864,0.066
3865,0.134
3866,0.132
3867,0.066
3868,0.132
3869,0.132
3870,0.132
3871,0.134
3872,0.066
3873,0.134
3874,0.134
3875,0.2
3876,0.066
3877,0.134
3878,0.134
3879,0.134
3880,0.068
3881,0.134
3882,0.132
3883,0.132
3884,0.068
3885,0.134
3886,0.066
3887,0.134
3888,0.134
3889,0.134
3890,0.068
3891,0.134
3892,0.134
3893,0.134
3894,0.134
3895,0.132
3896,0.066
3897,0.134
3898,1.6
3899,0.132
3900,0.068
3901,0.132
3902,0.132
3903,0.132
3904,0.134
3905,0.134
3906,0.134
3907,0.066
3908,0.132
3909,0.134
3910,0.066
3911,0.134
3912,0.066
3913,0.134
3914,0.134
3915,0.132
3916,0.066
3917,0.134
3918,0.132
3919,0.134
3920,0.066
3921,0.134
3922,0.134
3923,0.134
3924,0.066
3925,0.134
3926,0.132
3927,0.066
3928,0.132
3929,0.132
3930,0.132
3931,0.132
3932,0.134
3933,0.066
3934,0.134
3935,0.134
3936,0.134
3937,0.134
3938,0.066
3939,0.134
3940,0.134
3941,0.134
3942,0.134
3943,0.066
3944,0.134
3945,0.134
3946,0.132
3947,0.066
3948,0.134
3949,0.136
3950,0.066
3951,0.134
3952,0.134
3953,0.134
3954,0.066
3955,0.132
3956,0.134
3957,0.066
3958,0.136
3959,0.134
3960,0.132
3961,0.134
3962,0.068
3963,0.132
3964,0.134
3965,0.134
3966,0.136
3967,0.134
3968,0.132
3969,0.2
3970,0.132
3971,0.132
3972,0.134
3973,0.134
3974,0.066
3975,0.134
3976,0.134
3977,0.2019999999999999
3978,0.066
3979,0.136
3980,0.134
3981,0.068
3982,0.136
3983,0.132
3984,0.134
3985,0.066
3986,0.134
3987,0.134
3988,0.134
3989,0.136
3990,0.134
3991,0.132
3992,0.132
3993,0.134
3994,0.134
3995,0.136
3996,0.066
3997,0.2019999999999999
3998,0.068
3999,0.132
4000,0.134
4001,0.134
4002,0.134
4003,0.066
4004,0.134
4005,0.134
4006,0.066
4007,0.134
4008,0.134
4009,0.132
4010,0.068
4011,0.134
4012,0.132
4013,0.134
4014,0.134
4015,0.132
4016,0.066
4017,0.134
4018,0.136
4019,0.066
4020,0.134
4021,0.134
4022,0.132
4023,0.132
4024,0.134
4025,0.134
4026,0.132
4027,0.132
4028,0.134
4029,0.134
4030,0.134
4031,0.134
