,value
2127,0.134
2128,0.136
2129,0.134
2130,0.134
2131,0.132
2132,0.134
2133,0.134
2134,0.134
2135,0.068
2136,0.134
2137,0.134
2138,0.134
2139,0.132
2140,0.066
2141,0.134
2142,0.134
2143,0.068
2144,0.134
2145,0.134
2146,0.066
2147,0.136
2148,0.132
2149,0.134
2150,0.066
2151,0.132
2152,0.134
2153,0.134
2154,0.134
2155,0.134
2156,0.196
2157,0.136
2158,0.068
2159,0.132
2160,0.134
2161,0.132
2162,0.066
2163,0.134
2164,0.132
2165,0.066
2166,0.134
2167,0.134
2168,0.066
2169,0.134
2170,0.134
2171,0.136
2172,0.134
2173,0.132
2174,0.134
2175,0.066
2176,0.132
2177,0.134
2178,0.132
2179,0.132
2180,0.066
2181,0.134
2182,0.134
2183,0.066
2184,0.132
2185,0.134
2186,0.134
2187,0.066
2188,0.134
2189,0.134
2190,0.132
2191,0.066
2192,0.132
2193,0.134
2194,0.066
2195,0.132
2196,0.134
2197,0.134
2198,0.066
2199,0.134
2200,0.134
2201,0.134
2202,0.066
2203,0.132
2204,0.134
2205,0.134
2206,0.134
2207,0.066
2208,0.134
2209,0.132
2210,0.134
2211,0.066
2212,0.134
2213,0.136
2214,0.066
2215,0.132
2216,0.136
2217,0.066
2218,0.132
2219,0.132
2220,0.066
2221,0.132
2222,0.132
2223,0.132
2224,0.066
2225,0.134
2226,0.134
2227,0.134
2228,0.132
2229,0.066
2230,0.134
2231,0.134
2232,0.134
2233,0.134
2234,0.066
2235,0.132
2236,0.134
2237,0.066
2238,0.134
2239,0.134
2240,0.066
2241,0.132
2242,0.134
2243,0.066
2244,0.134
2245,0.132
2246,0.134
2247,0.066
2248,0.136
2249,0.134
2250,0.066
2251,0.134
2252,1.4680000000000002
2253,0.068
2254,0.132
2255,0.132
2256,0.068
2257,0.132
2258,0.198
2259,0.134
2260,0.068
2261,0.132
2262,0.132
2263,0.134
2264,0.132
2265,0.066
2266,0.132
2267,0.136
2268,0.066
2269,0.134
2270,0.134
2271,0.134
2272,0.066
2273,0.134
2274,0.066
2275,0.132
2276,0.134
2277,0.066
2278,0.134
2279,0.134
2280,0.132
2281,0.066
2282,0.132
2283,0.132
2284,0.066
2285,0.134
2286,0.134
2287,0.068
2288,0.134
2289,0.134
2290,0.134
2291,0.068
2292,0.134
2293,0.134
2294,0.132
2295,0.136
2296,0.132
2297,0.132
2298,0.066
2299,0.134
2300,0.134
2301,0.066
2302,0.132
2303,0.134
2304,0.066
2305,0.2019999999999999
2306,0.134
2307,0.134
2308,0.134
2309,0.066
2310,0.134
2311,0.066
2312,0.134
2313,0.134
2314,0.066
2315,0.132
2316,0.068
2317,0.132
2318,0.134
2319,0.134
2320,0.066
2321,0.132
2322,0.134
2323,0.068
2324,0.134
2325,0.134
2326,0.066
2327,0.136
2328,0.132
2329,0.134
2330,0.134
2331,0.066
2332,0.134
2333,0.134
2334,0.066
2335,0.132
2336,0.068
2337,0.134
2338,0.132
2339,0.132
2340,0.066
2341,0.134
2342,0.136
2343,0.134
2344,0.066
2345,0.134
2346,0.132
2347,0.132
2348,0.066
2349,0.132
2350,0.134
2351,0.134
2352,0.066
2353,0.132
2354,0.132
2355,0.134
2356,0.066
2357,0.134
2358,0.134
2359,0.066
2360,0.134
2361,0.132
2362,0.068
2363,0.134
2364,0.134
2365,0.136
2366,0.066
2367,0.134
2368,0.132
2369,0.132
2370,0.066
2371,0.134
2372,0.134
2373,0.136
2374,0.066
2375,0.134
2376,0.136
2377,0.136
2378,0.066
2379,0.132
2380,0.132
2381,0.066
2382,0.132
2383,0.134
2384,0.068
2385,0.134
2386,0.066
2387,0.132
2388,0.132
2389,0.2019999999999999
2390,0.134
2391,0.134
2392,0.134
2393,0.134
2394,0.066
2395,0.134
2396,0.134
2397,0.066
2398,0.132
2399,0.134
2400,0.068
2401,0.134
2402,0.134
2403,0.134
2404,0.068
2405,0.134
2406,0.132
2407,0.134
2408,0.066
2409,0.132
2410,0.066
2411,0.134
2412,0.132
2413,0.134
2414,0.134
2415,0.136
2416,0.066
2417,0.134
2418,0.136
2419,0.134
2420,0.134
2421,0.134
2422,0.134
2423,0.066
2424,0.134
2425,0.134
2426,0.134
2427,0.066
2428,0.134
2429,0.132
2430,0.066
2431,0.134
2432,0.134
2433,0.066
2434,0.132
2435,0.068
2436,0.132
2437,0.134
2438,0.134
2439,0.066
2440,0.134
2441,0.134
2442,0.134
2443,0.066
2444,0.134
2445,0.134
2446,0.134
2447,0.066
2448,0.134
2449,0.134
2450,0.134
2451,0.066
2452,0.134
2453,0.134
2454,0.134
2455,0.068
2456,0.134
2457,0.132
2458,0.068
2459,0.134
2460,0.134
2461,0.132
2462,0.066
2463,0.134
2464,0.134
2465,0.068
2466,0.134
2467,0.134
2468,0.066
2469,0.132
2470,0.134
2471,0.066
2472,0.132
2473,0.132
2474,0.132
2475,0.134
2476,0.066
2477,0.134
2478,0.132
2479,0.134
2480,0.066
2481,0.134
2482,0.134
2483,0.132
2484,0.132
2485,0.134
2486,0.068
2487,0.134
2488,0.132
2489,0.066
2490,0.134
2491,0.132
2492,0.132
2493,0.066
2494,0.132
2495,0.134
2496,0.134
2497,0.132
2498,0.066
2499,0.132
2500,0.066
2501,0.2
2502,0.132
2503,0.134
2504,0.132
2505,0.066
2506,0.134
2507,0.066
2508,0.132
2509,0.134
2510,0.134
2511,0.134
2512,0.068
2513,0.2019999999999999
2514,0.066
2515,0.134
2516,0.134
2517,0.068
2518,0.136
2519,0.132
2520,0.066
2521,0.198
2522,0.066
2523,0.132
2524,0.132
2525,0.136
2526,0.134
2527,0.068
2528,0.134
2529,0.066
2530,0.134
2531,0.134
2532,0.066
2533,0.132
2534,0.134
2535,0.134
2536,0.066
2537,0.134
2538,0.136
2539,0.068
2540,0.134
2541,1.444
2542,0.066
2543,0.134
2544,0.136
2545,0.134
2546,0.068
2547,0.132
2548,0.066
2549,0.134
2550,0.134
2551,0.066
2552,0.134
2553,0.068
2554,0.134
2555,0.132
2556,0.066
2557,0.134
2558,0.134
2559,0.134
2560,0.066
2561,0.134
2562,0.066
2563,0.134
2564,0.066
2565,0.134
2566,0.134
2567,0.066
2568,0.134
2569,0.132
2570,0.066
2571,0.134
2572,0.134
2573,0.066
2574,0.134
2575,0.134
2576,0.068
2577,0.134
2578,0.134
2579,0.068
2580,0.134
2581,0.198
2582,0.066
2583,0.134
2584,0.066
2585,0.134
2586,0.066
2587,0.134
2588,0.066
2589,0.134
2590,0.134
2591,0.066
2592,0.132
2593,0.134
2594,0.134
2595,0.134
2596,0.066
2597,0.134
2598,0.136
2599,0.066
2600,0.132
2601,0.066
2602,0.132
2603,0.134
2604,0.068
2605,0.132
2606,0.134
2607,0.066
2608,0.134
2609,0.134
2610,0.134
2611,0.066
2612,0.134
2613,0.068
2614,0.134
2615,0.134
2616,0.066
2617,0.132
2618,0.134
2619,0.066
2620,0.132
2621,0.134
2622,0.066
2623,0.132
2624,0.132
2625,0.136
2626,0.068
2627,0.134
2628,0.134
2629,0.132
2630,0.068
2631,0.132
2632,0.132
2633,0.134
2634,0.066
2635,0.134
2636,0.2019999999999999
2637,0.066
2638,0.134
2639,0.068
2640,0.134
2641,0.134
2642,0.134
2643,0.066
2644,0.134
2645,0.136
2646,0.068
2647,0.2019999999999999
2648,0.066
2649,0.134
2650,0.132
2651,0.068
2652,0.2
2653,0.066
2654,0.134
2655,0.134
2656,0.132
2657,0.066
2658,0.132
2659,0.136
2660,0.068
2661,0.132
2662,0.136
2663,0.066
2664,0.136
2665,0.134
2666,0.134
2667,0.134
2668,0.066
2669,0.134
2670,0.134
2671,0.134
2672,0.134
2673,0.066
2674,0.134
2675,0.134
2676,0.066
2677,0.134
2678,0.132
2679,0.134
2680,0.066
2681,0.134
2682,0.132
2683,0.134
2684,0.068
2685,0.134
2686,0.132
2687,0.068
2688,0.134
2689,0.134
2690,0.134
2691,0.134
2692,0.134
2693,0.066
2694,0.134
2695,0.134
2696,0.066
2697,0.134
2698,0.134
2699,0.134
2700,0.068
2701,0.132
2702,0.134
2703,0.134
2704,0.068
2705,0.134
2706,0.132
2707,0.066
2708,0.134
2709,0.134
2710,0.066
2711,0.134
2712,0.134
2713,0.134
2714,0.134
2715,0.134
2716,0.134
2717,0.066
2718,0.132
2719,0.134
2720,0.066
2721,0.132
2722,0.134
2723,0.134
2724,0.068
2725,0.134
2726,0.134
2727,0.132
2728,0.134
2729,0.134
2730,0.134
2731,0.134
2732,0.134
2733,0.066
2734,0.132
2735,0.132
2736,0.132
2737,0.134
2738,0.134
2739,0.132
2740,0.134
2741,0.134
2742,0.066
2743,0.134
2744,0.134
2745,0.066
2746,0.134
2747,0.134
2748,0.066
2749,0.2
2750,0.066
2751,0.134
2752,0.2
2753,0.066
2754,0.132
2755,0.132
2756,0.134
2757,0.066
2758,0.134
2759,0.132
2760,0.134
2761,0.132
2762,0.066
2763,0.136
2764,0.066
2765,0.134
2766,0.134
2767,0.066
2768,0.134
2769,0.132
2770,0.132
2771,0.132
2772,0.066
2773,0.134
2774,0.134
2775,0.134
2776,0.066
2777,0.132
2778,0.134
2779,0.134
2780,0.066
2781,0.132
2782,0.066
2783,0.134
2784,0.134
2785,0.132
2786,0.132
2787,0.134
2788,0.066
2789,0.134
2790,0.132
2791,0.068
2792,0.134
2793,0.132
2794,0.134
2795,0.066
2796,0.132
2797,0.134
2798,0.134
2799,0.132
2800,0.066
2801,0.132
2802,0.066
2803,0.134
2804,0.132
2805,0.068
2806,0.132
2807,0.132
2808,0.066
2809,0.134
2810,0.134
2811,0.132
2812,0.134
2813,0.134
2814,0.066
2815,0.134
2816,0.132
2817,0.132
2818,0.066
2819,0.134
2820,0.136
2821,0.134
2822,0.134
2823,0.066
2824,0.134
2825,0.132
2826,0.134
2827,0.066
2828,1.466
2829,0.136
2830,0.132
2831,0.134
2832,0.066
2833,0.132
2834,0.134
2835,0.2019999999999999
2836,0.13
2837,0.134
2838,0.068
2839,0.134
2840,0.134
2841,0.068
2842,0.134
2843,0.134
2844,0.134
2845,0.132
2846,0.132
2847,0.134
2848,0.132
2849,0.132
2850,0.066
2851,0.134
2852,0.066
2853,0.132
2854,0.2
2855,0.134
2856,0.134
2857,0.134
2858,0.066
2859,0.132
2860,0.134
2861,0.134
2862,0.134
2863,0.134
2864,0.068
2865,0.134
2866,0.134
2867,0.132
2868,0.132
2869,0.134
2870,0.134
2871,0.068
2872,0.132
2873,0.134
2874,0.132
2875,0.066
2876,0.134
2877,0.134
2878,0.066
2879,0.134
2880,0.134
2881,0.134
2882,0.066
2883,0.134
2884,0.132
2885,0.068
2886,0.132
2887,0.132
2888,0.134
2889,0.068
2890,0.134
2891,0.066
2892,0.134
2893,0.134
2894,0.136
2895,0.068
2896,0.132
2897,0.066
2898,0.134
2899,0.132
2900,0.066
2901,0.132
2902,0.066
2903,0.132
2904,0.134
2905,0.134
2906,0.134
2907,0.066
2908,0.136
2909,0.134
2910,0.068
2911,0.132
2912,0.132
2913,0.066
2914,0.134
2915,0.066
2916,0.134
2917,0.132
2918,0.132
2919,0.068
2920,0.132
2921,0.134
2922,0.068
2923,0.134
2924,0.134
2925,0.066
2926,0.132
2927,0.134
2928,0.066
2929,0.134
2930,0.134
2931,0.132
2932,0.132
2933,0.136
2934,0.066
2935,0.134
2936,0.066
2937,0.134
2938,0.132
2939,0.066
2940,0.132
2941,0.134
2942,0.066
2943,0.134
2944,0.066
2945,0.132
2946,0.134
2947,0.132
2948,0.066
2949,0.134
2950,0.134
2951,0.066
2952,0.134
2953,0.132
2954,0.132
2955,0.134
2956,0.134
2957,0.132
2958,0.134
2959,0.066
2960,0.134
2961,0.132
2962,0.134
2963,0.066
2964,0.132
2965,0.2
2966,0.132
2967,0.068
2968,0.134
2969,0.134
2970,0.132
2971,0.132
2972,0.066
2973,0.132
2974,0.132
2975,0.132
2976,0.134
2977,0.134
2978,0.134
2979,0.132
2980,0.134
2981,0.134
2982,0.066
2983,0.134
2984,0.132
2985,0.132
2986,0.132
2987,0.066
2988,0.134
2989,0.134
2990,0.134
2991,0.134
2992,0.134
2993,0.134
2994,0.132
2995,0.136
2996,0.132
2997,0.134
2998,0.066
2999,0.134
3000,0.134
3001,0.134
3002,0.2
3003,0.134
3004,0.068
3005,0.134
3006,0.198
3007,0.066
3008,0.134
3009,0.134
3010,0.066
3011,0.132
3012,0.134
3013,0.132
3014,0.136
3015,0.066
3016,0.134
3017,0.134
3018,0.132
3019,0.132
3020,0.134
3021,0.136
3022,0.134
3023,0.066
3024,0.132
3025,0.198
3026,0.134
3027,0.134
3028,0.134
3029,0.134
3030,0.134
3031,0.066
3032,0.132
3033,0.134
3034,0.134
3035,0.132
3036,0.132
3037,0.2019999999999999
3038,0.132
3039,0.066
3040,0.132
3041,0.134
3042,0.132
3043,0.132
3044,0.134
3045,0.134
3046,0.066
3047,0.132
3048,0.134
3049,0.132
3050,0.134
3051,0.132
3052,0.134
3053,0.132
3054,0.132
3055,0.134
3056,0.134
3057,0.134
3058,0.066
3059,0.134
3060,0.134
3061,0.136
3062,0.134
3063,0.066
3064,0.134
3065,0.132
3066,0.2
3067,0.066
3068,0.134
3069,0.136
3070,0.134
3071,0.134
3072,0.132
3073,0.196
3074,0.068
3075,0.136
3076,0.134
3077,0.134
3078,0.066
3079,0.134
3080,0.132
3081,0.134
3082,0.132
3083,0.066
3084,0.134
3085,0.134
3086,0.132
3087,0.066
3088,0.134
3089,0.132
3090,0.134
3091,0.066
3092,0.132
3093,0.068
3094,0.134
3095,0.132
3096,0.134
3097,0.134
3098,0.132
3099,0.068
3100,0.134
3101,0.134
3102,0.066
3103,0.134
3104,0.134
3105,0.136
3106,0.066
3107,0.134
3108,0.132
3109,0.132
3110,0.134
3111,0.134
3112,1.49
3113,0.134
3114,0.134
3115,0.134
3116,0.134
3117,0.132
3118,0.066
3119,0.132
3120,0.134
3121,0.2019999999999999
3122,0.068
3123,0.134
3124,0.134
3125,0.132
3126,0.066
3127,0.132
3128,0.132
3129,0.066
3130,0.134
3131,0.134
3132,0.066
3133,0.198
3134,0.066
3135,0.2
3136,0.132
3137,0.136
3138,0.134
3139,0.066
3140,0.132
3141,0.066
3142,0.134
3143,0.134
3144,0.132
3145,0.134
3146,0.134
3147,0.066
3148,0.134
3149,0.134
3150,0.066
3151,0.132
3152,0.134
3153,0.066
3154,0.132
3155,0.066
3156,0.134
3157,0.132
3158,0.132
3159,0.134
3160,0.134
3161,0.066
3162,0.134
3163,0.066
3164,0.134
3165,0.134
3166,0.066
3167,0.132
3168,0.132
3169,0.134
3170,0.066
3171,0.134
3172,0.134
3173,0.066
3174,0.134
3175,0.134
3176,0.066
3177,0.134
3178,0.132
3179,0.134
3180,0.134
3181,0.132
3182,0.066
3183,0.134
3184,0.066
3185,0.134
3186,0.132
3187,0.066
3188,0.134
3189,0.066
3190,0.134
3191,0.134
3192,0.066
3193,0.132
3194,0.134
3195,0.134
3196,0.066
3197,0.134
3198,0.132
3199,0.068
3200,0.134
3201,0.134
3202,0.066
3203,0.134
3204,0.134
3205,0.134
3206,0.066
3207,0.134
3208,0.132
3209,0.066
3210,0.134
3211,0.134
3212,0.066
3213,0.134
3214,0.066
3215,0.132
3216,0.132
3217,0.134
3218,0.134
3219,0.134
3220,0.068
3221,0.134
3222,0.134
3223,0.132
3224,0.066
3225,0.132
3226,0.068
3227,0.132
3228,0.134
3229,0.2
3230,0.066
3231,0.134
3232,0.134
3233,0.132
3234,0.134
3235,0.066
3236,0.134
3237,0.132
3238,0.134
3239,0.066
3240,0.132
3241,0.134
3242,0.134
3243,0.066
3244,0.136
3245,0.066
3246,0.198
3247,0.066
3248,0.132
3249,0.132
3250,0.134
3251,0.132
3252,0.066
3253,0.2
3254,0.066
3255,0.134
3256,0.132
3257,0.066
3258,0.2019999999999999
3259,0.136
3260,0.134
3261,0.134
3262,0.066
3263,0.266
3264,0.134
3265,0.134
3266,0.066
3267,0.134
3268,0.134
3269,0.066
3270,0.134
3271,0.134
3272,0.066
3273,0.132
3274,0.134
3275,0.134
3276,0.066
3277,0.134
3278,0.134
3279,0.134
3280,0.132
3281,0.068
3282,0.134
3283,0.134
3284,0.066
3285,0.134
3286,0.134
3287,0.132
3288,0.134
3289,0.134
3290,0.134
3291,0.134
3292,0.132
3293,0.134
3294,0.134
3295,0.134
3296,0.134
3297,0.066
3298,0.134
3299,0.132
3300,0.132
3301,0.134
3302,0.068
3303,0.134
3304,0.134
3305,0.136
3306,0.134
3307,0.132
3308,0.132
3309,0.066
3310,0.134
3311,0.134
3312,0.134
3313,0.198
3314,0.134
3315,0.132
3316,0.134
3317,0.066
3318,0.134
3319,0.134
3320,0.132
3321,0.066
3322,0.134
3323,0.134
3324,0.134
3325,0.198
3326,0.132
3327,0.134
3328,0.134
3329,0.134
3330,0.134
3331,0.068
3332,0.132
3333,0.134
3334,0.134
3335,0.132
3336,0.136
3337,0.134
3338,0.134
3339,0.136
3340,0.132
3341,0.066
3342,0.134
3343,0.132
3344,0.066
3345,0.134
3346,0.134
3347,0.134
3348,0.134
3349,0.134
3350,0.134
3351,0.134
3352,0.066
3353,0.132
3354,0.2019999999999999
3355,0.134
3356,0.132
3357,0.134
3358,0.066
3359,0.134
3360,0.134
3361,0.2019999999999999
3362,0.066
3363,0.2
3364,0.134
3365,0.066
3366,0.132
3367,0.134
3368,0.134
3369,0.136
3370,0.134
3371,0.132
3372,0.068
3373,0.134
3374,0.134
3375,0.134
3376,0.134
3377,0.066
3378,0.134
3379,0.134
3380,0.134
3381,0.134
3382,0.132
3383,0.066
3384,0.132
3385,0.132
3386,0.134
3387,0.066
3388,0.134
3389,0.134
3390,0.134
3391,0.066
3392,0.2
3393,0.066
3394,0.134
3395,0.134
3396,0.132
3397,0.134
3398,0.134
3399,0.198
3400,0.066
3401,1.534
3402,0.066
3403,0.134
3404,0.132
3405,0.132
3406,0.134
3407,0.132
3408,0.132
3409,0.134
3410,0.134
3411,0.136
3412,0.134
3413,0.136
3414,0.066
3415,0.2
3416,0.066
3417,0.132
3418,0.136
3419,0.132
3420,0.132
3421,0.132
3422,0.132
3423,0.134
3424,0.134
3425,0.134
3426,0.134
3427,0.132
3428,0.134
3429,0.132
3430,0.132
3431,0.2019999999999999
3432,0.134
3433,0.132
3434,0.132
3435,0.134
3436,0.134
3437,0.134
3438,0.2
3439,0.066
3440,0.134
3441,0.132
3442,0.066
3443,0.134
3444,0.134
3445,0.2019999999999999
3446,0.132
3447,0.134
3448,0.134
3449,0.134
3450,0.134
3451,0.134
3452,0.068
3453,0.132
3454,0.132
3455,0.132
3456,0.2019999999999999
3457,0.132
3458,0.134
3459,0.134
3460,0.132
3461,0.132
3462,0.132
3463,0.132
3464,0.134
3465,0.134
3466,0.134
3467,0.134
3468,0.132
3469,0.2019999999999999
3470,0.132
3471,0.134
3472,0.134
3473,0.132
3474,0.068
3475,0.134
3476,0.132
3477,0.198
3478,0.134
3479,0.134
3480,0.134
3481,0.132
3482,0.198
3483,0.132
3484,0.066
3485,0.132
3486,0.134
3487,0.132
3488,0.066
3489,0.132
3490,0.132
3491,0.132
3492,0.134
3493,0.132
3494,0.2019999999999999
3495,0.066
3496,0.134
3497,0.134
3498,0.066
3499,0.132
3500,0.134
3501,0.134
3502,0.066
3503,0.198
3504,0.134
3505,0.134
3506,0.2
3507,0.066
3508,0.132
3509,0.134
3510,0.066
3511,0.134
3512,0.132
3513,0.134
3514,0.134
3515,0.132
3516,0.136
3517,0.134
3518,0.134
3519,0.134
3520,0.134
3521,0.132
3522,0.132
3523,0.132
3524,0.066
3525,0.132
3526,0.132
3527,0.066
3528,0.134
3529,0.134
3530,0.132
3531,0.134
3532,0.066
3533,0.134
3534,0.132
3535,0.2019999999999999
3536,0.134
3537,0.132
3538,0.066
3539,0.2019999999999999
3540,0.066
3541,0.2
3542,0.132
3543,0.068
3544,0.136
3545,0.134
3546,0.132
3547,0.134
3548,0.132
3549,0.134
3550,0.134
3551,0.066
3552,0.134
3553,0.2
3554,0.134
3555,0.132
3556,0.066
3557,0.134
3558,0.134
3559,0.132
3560,0.134
3561,0.132
3562,0.134
3563,0.134
3564,0.132
3565,0.134
3566,0.066
3567,0.132
3568,0.134
3569,0.134
3570,0.066
3571,0.134
3572,0.132
3573,0.066
3574,0.132
3575,0.134
3576,0.134
3577,0.134
3578,0.134
3579,0.068
3580,0.132
3581,0.132
3582,0.066
3583,0.132
3584,0.132
3585,0.068
3586,0.134
3587,0.134
3588,0.134
3589,0.134
3590,0.066
3591,0.132
3592,0.134
3593,0.134
3594,0.134
3595,0.132
3596,0.132
3597,0.066
3598,0.134
3599,0.134
3600,0.134
3601,0.134
3602,0.134
3603,0.134
3604,0.066
3605,0.134
3606,0.136
3607,0.066
3608,0.134
3609,0.136
3610,0.132
3611,0.134
3612,0.066
3613,0.132
3614,0.066
3615,0.134
3616,0.132
3617,0.066
3618,0.132
3619,0.134
3620,0.066
3621,0.134
3622,0.132
3623,0.134
3624,0.066
3625,0.134
3626,0.134
3627,0.134
3628,0.068
3629,0.134
3630,0.134
3631,0.066
3632,0.134
3633,0.134
3634,0.134
3635,0.068
3636,0.134
3637,0.198
3638,0.066
3639,0.134
3640,0.066
3641,0.134
3642,0.134
3643,0.066
3644,0.132
3645,0.132
3646,0.134
3647,0.136
3648,0.134
3649,0.068
3650,0.134
3651,0.132
3652,0.068
3653,0.134
3654,1.5319999999999998
3655,0.132
3656,0.066
3657,0.136
3658,0.134
3659,0.134
3660,0.068
3661,0.134
3662,0.132
3663,0.068
3664,0.134
3665,0.066
3666,0.134
3667,0.132
3668,0.134
3669,0.134
3670,0.066
3671,0.134
3672,0.136
3673,0.134
3674,0.068
3675,0.134
3676,0.066
3677,0.134
3678,0.134
3679,0.136
3680,0.066
3681,0.134
3682,0.134
3683,0.134
3684,0.066
3685,0.132
3686,0.132
3687,0.066
3688,0.2
3689,0.066
3690,0.134
3691,0.134
3692,0.066
3693,0.2019999999999999
3694,0.134
3695,0.066
3696,0.134
3697,0.132
3698,0.132
3699,0.134
3700,0.066
3701,0.132
3702,0.134
3703,0.134
3704,0.134
3705,0.132
3706,0.132
3707,0.134
3708,0.066
3709,0.134
3710,0.068
3711,0.198
3712,0.066
3713,0.134
3714,0.066
3715,0.132
3716,0.066
3717,0.2019999999999999
3718,0.134
3719,0.068
3720,0.134
3721,0.132
3722,0.132
3723,0.134
3724,0.134
3725,0.2
3726,0.134
3727,0.136
3728,0.134
3729,0.134
3730,0.136
3731,0.134
3732,0.134
3733,0.066
3734,0.134
3735,0.132
3736,0.066
3737,0.134
3738,0.066
3739,0.132
3740,0.134
3741,0.132
3742,0.136
3743,0.066
3744,0.134
3745,0.134
3746,0.068
3747,0.136
3748,0.134
3749,0.134
3750,0.068
3751,0.134
3752,0.066
3753,0.134
3754,0.198
3755,0.066
3756,0.132
3757,0.132
3758,0.066
3759,0.134
3760,0.134
3761,0.066
3762,0.134
3763,0.132
3764,0.066
3765,0.198
3766,0.066
3767,0.132
3768,0.134
3769,0.134
3770,0.134
3771,0.068
3772,0.134
3773,0.134
3774,0.132
3775,0.2019999999999999
3776,0.134
3777,0.132
3778,0.132
3779,0.066
3780,0.134
3781,0.134
3782,0.134
3783,0.066
3784,0.134
3785,0.132
3786,0.134
3787,0.198
3788,0.132
3789,0.2
3790,0.132
3791,0.134
3792,0.066
3793,0.132
3794,0.134
3795,0.066
3796,0.134
3797,0.134
3798,0.134
3799,0.134
3800,0.134
3801,0.066
3802,0.134
3803,0.134
3804,0.134
3805,0.134
3806,0.066
3807,0.134
3808,0.134
3809,0.134
3810,0.134
3811,0.132
3812,0.134
3813,0.066
3814,0.134
3815,0.134
3816,0.134
3817,0.134
3818,0.132
3819,0.132
3820,0.132
3821,0.132
3822,0.132
3823,0.132
3824,0.066
3825,0.134
3826,0.136
3827,0.132
3828,0.132
3829,0.066
3830,0.134
3831,0.066
3832,0.132
3833,0.132
3834,0.132
3835,0.134
3836,0.066
3837,0.134
3838,0.132
3839,0.066
3840,0.132
3841,0.134
3842,0.066
3843,0.134
3844,0.136
3845,0.134
3846,0.134
3847,0.134
3848,0.068
3849,0.134
3850,0.134
3851,0.132
3852,0.068
3853,0.134
3854,0.134
3855,0.066
3856,0.134
3857,0.138
3858,0.134
3859,0.134
3860,0.066
3861,0.132
3862,0.134
3863,0.134
3864,0.066
3865,0.134
3866,0.132
3867,0.066
3868,0.132
3869,0.132
3870,0.132
3871,0.134
3872,0.066
3873,0.134
3874,0.134
3875,0.2
3876,0.066
3877,0.134
3878,0.134
3879,0.134
3880,0.068
3881,0.134
3882,0.132
3883,0.132
3884,0.068
3885,0.134
3886,0.066
3887,0.134
3888,0.134
3889,0.134
3890,0.068
3891,0.134
3892,0.134
3893,0.134
3894,0.134
3895,0.132
3896,0.066
3897,0.134
3898,1.6
3899,0.132
3900,0.068
3901,0.132
3902,0.132
3903,0.132
3904,0.134
3905,0.134
3906,0.134
3907,0.066
3908,0.132
3909,0.134
3910,0.066
3911,0.134
3912,0.066
3913,0.134
3914,0.134
3915,0.132
3916,0.066
3917,0.134
3918,0.132
3919,0.134
3920,0.066
3921,0.134
3922,0.134
3923,0.134
3924,0.066
3925,0.134
3926,0.132
3927,0.066
3928,0.132
3929,0.132
3930,0.132
3931,0.132
3932,0.134
3933,0.066
3934,0.134
3935,0.134
3936,0.134
3937,0.134
3938,0.066
3939,0.134
3940,0.134
3941,0.134
3942,0.134
3943,0.066
3944,0.134
3945,0.134
3946,0.132
3947,0.066
3948,0.134
3949,0.136
3950,0.066
3951,0.134
3952,0.134
3953,0.134
3954,0.066
3955,0.132
3956,0.134
3957,0.066
3958,0.136
3959,0.134
3960,0.132
3961,0.134
3962,0.068
3963,0.132
3964,0.134
3965,0.134
3966,0.136
3967,0.134
3968,0.132
3969,0.2
3970,0.132
3971,0.132
3972,0.134
3973,0.134
3974,0.066
3975,0.134
3976,0.134
3977,0.2019999999999999
3978,0.066
3979,0.136
3980,0.134
3981,0.068
3982,0.136
3983,0.132
3984,0.134
3985,0.066
3986,0.134
3987,0.134
3988,0.134
3989,0.136
3990,0.134
3991,0.132
3992,0.132
3993,0.134
3994,0.134
3995,0.136
3996,0.066
3997,0.2019999999999999
3998,0.068
3999,0.132
4000,0.134
4001,0.134
4002,0.134
4003,0.066
4004,0.134
4005,0.134
4006,0.066
4007,0.134
4008,0.134
4009,0.132
4010,0.068
4011,0.134
4012,0.132
4013,0.134
4014,0.134
4015,0.132
4016,0.066
4017,0.134
4018,0.136
4019,0.066
4020,0.134
4021,0.134
4022,0.132
4023,0.132
4024,0.134
4025,0.134
4026,0.132
4027,0.132
4028,0.134
4029,0.134
4030,0.134
4031,0.134
4032,0.132
4033,0.134
4034,0.134
4035,0.134
4036,0.134
4037,0.134
4038,0.134
4039,0.134
4040,0.066
4041,0.132
4042,0.134
4043,0.066
4044,0.132
4045,0.2019999999999999
4046,0.068
4047,0.134
4048,0.132
4049,0.134
4050,0.134
4051,0.136
4052,0.132
4053,0.134
4054,0.134
4055,0.066
4056,0.134
4057,0.134
4058,0.066
4059,0.134
4060,0.134
4061,0.134
4062,0.132
4063,0.136
4064,0.134
4065,0.134
4066,0.132
4067,0.132
4068,0.134
4069,0.134
4070,0.066
4071,0.134
4072,0.134
4073,0.2019999999999999
4074,0.134
4075,0.134
4076,0.134
4077,0.068
4078,0.132
4079,0.134
4080,0.134
4081,0.134
4082,0.134
4083,0.134
4084,0.134
4085,0.134
4086,0.066
4087,0.134
4088,0.134
4089,0.134
4090,0.066
4091,0.132
4092,0.134
4093,0.2
4094,0.132
4095,0.134
4096,0.136
4097,0.132
4098,0.066
4099,0.134
4100,0.134
4101,0.134
4102,0.2
4103,0.132
4104,0.136
4105,0.134
4106,0.134
