,value
2142,142.0
2143,26.0
2144,68.0
2145,180.0
2146,79.0
2147,24.0
2148,42.0
2149,27.0
2150,53.0
2151,30.0
2152,37.0
2153,93.0
2154,4.0
2155,5.0
2156,79.0
2157,161.0
2158,6.0
2159,9.0
2160,51.0
2161,83.0
2162,164.0
2163,64.0
2164,169.0
2165,19.0
2166,48.0
2167,36.0
2168,111.0
2169,113.0
2170,30.0
2171,192.0
2172,55.0
2173,30.0
2174,91.0
2175,91.0
2176,247.0
2177,36.0
2178,62.0
2179,51.0
2180,77.0
2181,27.0
2182,4.0
2183,158.0
2184,84.0
2185,49.0
2186,103.0
2187,16.0
2188,13.0
2189,189.0
2190,18.0
2191,66.0
2192,141.0
2193,67.0
2194,28.0
2195,55.0
2196,127.0
2197,10.0
2198,143.0
2199,161.0
2200,105.0
2201,123.0
2202,125.0
2203,149.0
2204,27.0
2205,131.0
2206,93.0
2207,61.0
2208,111.0
2209,28.0
2210,91.0
2211,99.0
2212,41.0
2213,66.0
2214,10.0
2215,49.0
2216,48.0
2217,13.0
2218,22.0
2219,138.0
2220,111.0
2221,57.0
2222,160.0
2223,57.0
2224,78.0
2225,10.0
2226,129.0
2227,37.0
2228,93.0
2229,98.0
2230,171.0
2231,105.0
2232,76.0
2233,56.0
2234,11.0
2235,89.0
2236,60.0
2237,109.0
2238,121.0
2239,185.0
2240,224.0
2241,134.0
2242,81.0
2243,80.0
2244,85.0
2245,36.0
2246,131.0
2247,26.0
2248,6.0
2249,134.0
2250,82.0
2251,111.0
2252,114.0
2253,36.0
2254,93.0
2255,26.0
2256,8.0
2257,33.0
2258,55.0
2259,240.0
2260,129.0
2261,99.0
2262,82.0
2263,83.0
2264,120.0
2265,11.0
2266,15.0
2267,16.0
2268,64.0
2269,97.0
2270,23.0
2271,20.0
2272,9.0
2273,15.0
2274,9.0
2275,7.0
2276,41.0
2277,65.0
2278,29.0
2279,52.0
2280,43.0
2281,49.0
2282,9.0
2283,106.0
2284,5.0
2285,8.0
2286,37.0
2287,70.0
2288,111.0
2289,157.0
2290,29.0
2291,62.0
2292,9.0
2293,8.0
2294,29.0
2295,128.0
2296,18.0
2297,7.0
2298,36.0
2299,127.0
2300,2.0
2301,5.0
2302,5.0
2303,11.0
2304,7.0
2305,47.0
2306,29.0
2307,157.0
2308,81.0
2309,13.0
2310,45.0
2311,6.0
2312,45.0
2313,33.0
2314,119.0
2315,29.0
2316,13.0
2317,76.0
2318,27.0
2319,14.0
2320,22.0
2321,15.0
2322,100.0
2323,57.0
2324,118.0
2325,9.0
2326,13.0
2327,30.0
2328,38.0
2329,104.0
2330,15.0
2331,10.0
2332,31.0
2333,5.0
2334,71.0
2335,159.0
2336,131.0
2337,121.0
2338,145.0
2339,9.0
2340,161.0
2341,73.0
2342,28.0
2343,16.0
2344,94.0
2345,109.0
2346,125.0
2347,114.0
2348,8.0
2349,103.0
2350,59.0
2351,33.0
2352,83.0
2353,19.0
2354,17.0
2355,46.0
2356,37.0
2357,36.0
2358,28.0
2359,73.0
2360,3.0
2361,5.0
2362,5.0
2363,16.0
2364,53.0
2365,8.0
2366,13.0
2367,75.0
2368,7.0
2369,48.0
2370,162.0
2371,57.0
2372,80.0
2373,11.0
2374,41.0
2375,13.0
2376,79.0
2377,24.0
2378,39.0
2379,48.0
2380,29.0
2381,13.0
2382,42.0
2383,7.0
2384,180.0
2385,62.0
2386,22.0
2387,21.0
2388,33.0
2389,16.0
2390,94.0
2391,11.0
2392,45.0
2393,72.0
2394,53.0
2395,83.0
2396,7.0
2397,135.0
2398,8.0
2399,27.0
2400,45.0
2401,92.0
2402,12.0
2403,24.0
2404,16.0
2405,76.0
2406,9.0
2407,38.0
2408,49.0
2409,10.0
2410,10.0
2411,13.0
2412,16.0
2413,14.0
2414,2.0
2415,79.0
2416,9.0
2417,113.0
2418,12.0
2419,10.0
2420,53.0
2421,61.0
2422,6.0
2423,17.0
2424,36.0
2425,5.0
2426,7.0
2427,73.0
2428,156.0
2429,28.0
2430,8.0
2431,8.0
2432,9.0
2433,7.0
2434,12.0
2435,27.0
2436,14.0
2437,3.0
2438,120.0
2439,48.0
2440,34.0
2441,62.0
2442,127.0
2443,7.0
2444,38.0
2445,107.0
2446,171.0
2447,18.0
2448,18.0
2449,66.0
2450,15.0
2451,38.0
2452,61.0
2453,143.0
2454,64.0
2455,36.0
2456,174.0
2457,175.0
2458,89.0
2459,26.0
2460,198.0
2461,36.0
2462,82.0
2463,28.0
2464,8.0
2465,9.0
2466,134.0
2467,14.0
2468,92.0
2469,89.0
2470,2.0
2471,5.0
2472,63.0
2473,110.0
2474,47.0
2475,42.0
2476,39.0
2477,62.0
2478,19.0
2479,18.0
2480,103.0
2481,36.0
2482,92.0
2483,66.0
2484,165.0
2485,64.0
2486,51.0
2487,32.0
2488,31.0
2489,10.0
2490,232.0
2491,73.0
2492,15.0
2493,97.0
2494,85.0
2495,21.0
2496,62.0
2497,155.0
2498,84.0
2499,89.0
2500,156.0
2501,101.0
2502,13.0
2503,35.0
2504,48.0
2505,76.0
2506,134.0
2507,94.0
2508,159.0
2509,119.0
2510,249.0
2511,97.0
2512,51.0
2513,32.0
2514,133.0
2515,39.0
2516,58.0
2517,37.0
2518,144.0
2519,78.0
2520,63.0
2521,103.0
2522,177.0
2523,12.0
2524,59.0
2525,71.0
2526,12.0
2527,11.0
2528,35.0
2529,15.0
2530,12.0
2531,13.0
2532,84.0
2533,69.0
2534,93.0
2535,65.0
2536,47.0
2537,13.0
2538,87.0
2539,91.0
2540,82.0
2541,67.0
2542,69.0
2543,66.0
2544,243.0
2545,7.0
2546,10.0
2547,62.0
2548,33.0
2549,313.0
2550,44.0
2551,62.0
2552,134.0
2553,99.0
2554,128.0
2555,33.0
2556,207.0
2557,165.0
2558,3.0
2559,175.0
2560,45.0
2561,9.0
2562,12.0
2563,55.0
2564,15.0
2565,12.0
2566,12.0
2567,8.0
2568,9.0
2569,7.0
2570,12.0
2571,5.0
2572,7.0
2573,101.0
2574,3.0
2575,6.0
2576,51.0
2577,7.0
2578,10.0
2579,46.0
2580,42.0
2581,9.0
2582,29.0
2583,84.0
2584,6.0
2585,49.0
2586,12.0
2587,51.0
2588,323.0
2589,124.0
2590,10.0
2591,29.0
2592,5.0
2593,71.0
2594,26.0
2595,91.0
2596,33.0
2597,6.0
2598,58.0
2599,48.0
2600,6.0
2601,8.0
2602,70.0
2603,31.0
2604,7.0
2605,32.0
2606,19.0
2607,93.0
2608,104.0
2609,8.0
2610,48.0
2611,12.0
2612,9.0
2613,8.0
2614,60.0
2615,88.0
2616,56.0
2617,4.0
2618,143.0
2619,48.0
2620,109.0
2621,28.0
2622,56.0
2623,7.0
2624,110.0
2625,30.0
2626,5.0
2627,39.0
2628,125.0
2629,85.0
2630,60.0
2631,178.0
2632,50.0
2633,5.0
2634,5.0
2635,46.0
2636,20.0
2637,3.0
2638,8.0
2639,37.0
2640,102.0
2641,15.0
2642,17.0
2643,36.0
2644,9.0
2645,2.0
2646,72.0
2647,30.0
2648,12.0
2649,7.0
2650,83.0
2651,7.0
2652,64.0
2653,11.0
2654,43.0
2655,68.0
2656,9.0
2657,34.0
2658,101.0
2659,10.0
2660,19.0
2661,13.0
2662,38.0
2663,77.0
2664,19.0
2665,12.0
2666,69.0
2667,40.0
2668,64.0
2669,13.0
2670,46.0
2671,13.0
2672,9.0
2673,12.0
2674,22.0
2675,36.0
2676,76.0
2677,16.0
2678,10.0
2679,124.0
2680,75.0
2681,8.0
2682,59.0
2683,11.0
2684,42.0
2685,30.0
2686,36.0
2687,6.0
2688,54.0
2689,36.0
2690,35.0
2691,25.0
2692,10.0
2693,10.0
2694,9.0
2695,34.0
2696,58.0
2697,9.0
2698,15.0
2699,16.0
2700,9.0
2701,9.0
2702,32.0
2703,29.0
2704,36.0
2705,48.0
2706,17.0
2707,6.0
2708,9.0
2709,28.0
2710,12.0
2711,5.0
2712,14.0
2713,37.0
2714,62.0
2715,15.0
2716,82.0
2717,5.0
2718,19.0
2719,13.0
2720,16.0
2721,22.0
2722,12.0
2723,9.0
2724,12.0
2725,9.0
2726,42.0
2727,131.0
2728,32.0
2729,135.0
2730,15.0
2731,65.0
2732,24.0
2733,99.0
2734,67.0
2735,9.0
2736,40.0
2737,78.0
2738,85.0
2739,55.0
2740,51.0
2741,51.0
2742,28.0
2743,19.0
2744,55.0
2745,10.0
2746,103.0
2747,18.0
2748,33.0
2749,19.0
2750,9.0
2751,15.0
2752,9.0
2753,101.0
2754,9.0
2755,32.0
2756,72.0
2757,22.0
2758,11.0
2759,54.0
2760,22.0
2761,29.0
2762,105.0
2763,124.0
2764,142.0
2765,58.0
2766,66.0
2767,40.0
2768,49.0
2769,21.0
2770,13.0
2771,58.0
2772,30.0
2773,48.0
2774,8.0
2775,14.0
2776,109.0
2777,80.0
2778,20.0
2779,31.0
2780,12.0
2781,139.0
2782,101.0
2783,39.0
2784,15.0
2785,31.0
2786,52.0
2787,15.0
2788,100.0
2789,83.0
2790,24.0
2791,60.0
2792,20.0
2793,60.0
2794,82.0
2795,53.0
2796,111.0
2797,15.0
2798,51.0
2799,15.0
2800,51.0
2801,49.0
2802,93.0
2803,15.0
2804,10.0
2805,12.0
2806,72.0
2807,8.0
2808,11.0
2809,10.0
2810,61.0
2811,78.0
2812,11.0
2813,73.0
2814,52.0
2815,58.0
2816,52.0
2817,28.0
2818,98.0
2819,19.0
2820,57.0
2821,100.0
2822,35.0
2823,11.0
2824,101.0
2825,12.0
2826,36.0
2827,48.0
2828,39.0
2829,228.0
2830,128.0
2831,62.0
2832,23.0
2833,13.0
2834,68.0
2835,62.0
2836,93.0
2837,30.0
2838,57.0
2839,12.0
2840,13.0
2841,32.0
2842,35.0
2843,9.0
2844,4.0
2845,8.0
2846,42.0
2847,6.0
2848,32.0
2849,125.0
2850,5.0
2851,7.0
2852,44.0
2853,29.0
2854,7.0
2855,14.0
2856,12.0
2857,107.0
2858,42.0
2859,50.0
2860,19.0
2861,6.0
2862,32.0
2863,6.0
2864,9.0
2865,7.0
2866,29.0
2867,5.0
2868,10.0
2869,12.0
2870,5.0
2871,6.0
2872,5.0
2873,62.0
2874,114.0
2875,69.0
2876,4.0
2877,86.0
2878,120.0
2879,27.0
2880,33.0
2881,72.0
2882,7.0
2883,4.0
2884,27.0
2885,79.0
2886,4.0
2887,4.0
2888,4.0
2889,65.0
2890,12.0
2891,4.0
2892,10.0
2893,8.0
2894,19.0
2895,47.0
2896,9.0
2897,10.0
2898,92.0
2899,7.0
2900,6.0
2901,6.0
2902,79.0
2903,85.0
2904,4.0
2905,7.0
2906,81.0
2907,32.0
2908,30.0
2909,7.0
2910,3.0
2911,23.0
2912,25.0
2913,4.0
2914,45.0
2915,9.0
2916,140.0
2917,51.0
2918,9.0
2919,18.0
2920,14.0
2921,2.0
2922,56.0
2923,129.0
2924,3.0
2925,9.0
2926,3.0
2927,10.0
2928,43.0
2929,23.0
2930,30.0
2931,5.0
2932,8.0
2933,116.0
2934,78.0
2935,4.0
2936,68.0
2937,30.0
2938,128.0
2939,14.0
2940,19.0
2941,18.0
2942,80.0
2943,72.0
2944,51.0
2945,27.0
2946,9.0
2947,11.0
2948,100.0
2949,50.0
2950,95.0
2951,46.0
2952,10.0
2953,13.0
2954,129.0
2955,10.0
2956,82.0
2957,56.0
2958,10.0
2959,10.0
2960,81.0
2961,54.0
2962,7.0
2963,15.0
2964,20.0
2965,9.0
2966,6.0
2967,14.0
2968,69.0
2969,19.0
2970,36.0
2971,90.0
2972,19.0
2973,12.0
2974,99.0
2975,58.0
2976,8.0
2977,35.0
2978,12.0
2979,53.0
2980,5.0
2981,45.0
2982,26.0
2983,13.0
2984,15.0
2985,10.0
2986,13.0
2987,13.0
2988,34.0
2989,23.0
2990,67.0
2991,25.0
2992,11.0
2993,8.0
2994,19.0
2995,25.0
2996,42.0
2997,49.0
2998,10.0
2999,10.0
3000,42.0
3001,61.0
3002,13.0
3003,48.0
3004,13.0
3005,34.0
3006,6.0
3007,14.0
3008,70.0
3009,10.0
3010,29.0
3011,11.0
3012,11.0
3013,34.0
3014,43.0
3015,38.0
3016,14.0
3017,36.0
3018,9.0
3019,52.0
3020,13.0
3021,13.0
3022,37.0
3023,38.0
3024,56.0
3025,12.0
3026,63.0
3027,12.0
3028,68.0
3029,98.0
3030,27.0
3031,10.0
3032,25.0
3033,17.0
3034,13.0
3035,46.0
3036,160.0
3037,20.0
3038,13.0
3039,87.0
3040,47.0
3041,8.0
3042,36.0
3043,38.0
3044,190.0
3045,63.0
3046,80.0
3047,84.0
3048,87.0
3049,13.0
3050,34.0
3051,34.0
3052,8.0
3053,73.0
3054,8.0
3055,28.0
3056,10.0
3057,52.0
3058,9.0
3059,44.0
3060,12.0
3061,284.0
3062,66.0
3063,25.0
3064,41.0
3065,11.0
3066,36.0
3067,14.0
3068,36.0
3069,43.0
3070,76.0
3071,46.0
3072,37.0
3073,127.0
3074,66.0
3075,33.0
3076,119.0
3077,69.0
3078,12.0
3079,217.0
3080,17.0
3081,21.0
3082,139.0
3083,13.0
3084,41.0
3085,40.0
3086,31.0
3087,7.0
3088,88.0
3089,51.0
3090,10.0
3091,10.0
3092,69.0
3093,16.0
3094,20.0
3095,18.0
3096,43.0
3097,94.0
3098,7.0
3099,43.0
3100,12.0
3101,59.0
3102,12.0
3103,13.0
3104,90.0
3105,14.0
3106,55.0
3107,123.0
3108,220.0
3109,150.0
3110,42.0
3111,7.0
3112,81.0
3113,89.0
3114,18.0
3115,104.0
3116,86.0
3117,47.0
3118,10.0
3119,9.0
3120,82.0
3121,102.0
3122,65.0
3123,91.0
3124,27.0
3125,35.0
3126,136.0
3127,119.0
3128,94.0
3129,7.0
3130,66.0
3131,64.0
3132,139.0
3133,79.0
3134,58.0
3135,20.0
3136,54.0
3137,2.0
3138,42.0
3139,4.0
3140,25.0
3141,3.0
3142,31.0
3143,121.0
3144,35.0
3145,3.0
3146,10.0
3147,14.0
3148,8.0
3149,9.0
3150,9.0
3151,7.0
3152,55.0
3153,8.0
3154,30.0
3155,20.0
3156,7.0
3157,63.0
3158,11.0
3159,5.0
3160,102.0
3161,63.0
3162,9.0
3163,167.0
3164,5.0
3165,9.0
3166,91.0
3167,4.0
3168,5.0
3169,145.0
3170,27.0
3171,96.0
3172,37.0
3173,114.0
3174,97.0
3175,46.0
3176,6.0
3177,6.0
3178,2.0
3179,74.0
3180,164.0
3181,81.0
3182,57.0
3183,176.0
3184,113.0
3185,6.0
3186,38.0
3187,22.0
3188,140.0
3189,13.0
3190,76.0
3191,27.0
3192,4.0
3193,53.0
3194,44.0
3195,65.0
3196,6.0
3197,3.0
3198,2.0
3199,2.0
3200,6.0
3201,5.0
3202,101.0
3203,3.0
3204,27.0
3205,83.0
3206,78.0
3207,39.0
3208,128.0
3209,71.0
3210,126.0
3211,9.0
3212,57.0
3213,182.0
3214,10.0
3215,51.0
3216,11.0
3217,31.0
3218,54.0
3219,45.0
3220,52.0
3221,90.0
3222,12.0
3223,33.0
3224,6.0
3225,7.0
3226,33.0
3227,34.0
3228,14.0
3229,53.0
3230,15.0
3231,8.0
3232,108.0
3233,75.0
3234,3.0
3235,29.0
3236,35.0
3237,5.0
3238,131.0
3239,10.0
3240,6.0
3241,10.0
3242,3.0
3243,13.0
3244,4.0
3245,7.0
3246,1.0
3247,135.0
3248,11.0
3249,12.0
3250,43.0
3251,18.0
3252,9.0
3253,17.0
3254,4.0
3255,32.0
3256,70.0
3257,7.0
3258,7.0
3259,5.0
3260,4.0
3261,45.0
3262,2.0
3263,50.0
3264,39.0
3265,47.0
3266,12.0
3267,15.0
3268,93.0
3269,12.0
3270,48.0
3271,11.0
3272,7.0
3273,58.0
3274,26.0
3275,9.0
3276,23.0
3277,10.0
3278,8.0
3279,18.0
3280,61.0
3281,11.0
3282,59.0
3283,37.0
3284,47.0
3285,20.0
3286,10.0
3287,27.0
3288,7.0
3289,14.0
3290,18.0
3291,9.0
3292,39.0
3293,9.0
3294,11.0
3295,15.0
3296,8.0
3297,43.0
3298,11.0
3299,11.0
3300,32.0
3301,9.0
3302,47.0
3303,19.0
3304,127.0
3305,34.0
3306,59.0
3307,8.0
3308,25.0
3309,66.0
3310,13.0
3311,44.0
3312,35.0
3313,16.0
3314,29.0
3315,45.0
3316,67.0
3317,144.0
3318,29.0
3319,234.0
3320,81.0
3321,12.0
3322,171.0
3323,51.0
3324,60.0
3325,91.0
3326,71.0
3327,63.0
3328,10.0
3329,126.0
3330,156.0
3331,91.0
3332,41.0
3333,30.0
3334,99.0
3335,16.0
3336,40.0
3337,88.0
3338,140.0
3339,82.0
3340,105.0
3341,190.0
3342,55.0
3343,47.0
3344,63.0
3345,21.0
3346,134.0
3347,76.0
3348,62.0
3349,62.0
3350,67.0
3351,72.0
3352,42.0
3353,152.0
3354,98.0
3355,15.0
3356,33.0
3357,40.0
3358,158.0
3359,41.0
3360,20.0
3361,32.0
3362,150.0
3363,132.0
3364,64.0
3365,106.0
3366,38.0
3367,124.0
3368,44.0
3369,152.0
3370,234.0
3371,105.0
3372,32.0
3373,85.0
3374,12.0
3375,35.0
3376,12.0
3377,37.0
3378,10.0
3379,96.0
3380,125.0
3381,160.0
3382,24.0
3383,45.0
3384,103.0
3385,158.0
3386,129.0
3387,222.0
3388,173.0
3389,37.0
3390,10.0
3391,84.0
3392,33.0
3393,16.0
3394,71.0
3395,12.0
3396,56.0
3397,13.0
3398,49.0
3399,159.0
3400,12.0
3401,34.0
3402,12.0
3403,36.0
3404,126.0
3405,74.0
3406,12.0
3407,10.0
3408,152.0
3409,67.0
3410,103.0
3411,219.0
3412,35.0
3413,100.0
3414,53.0
3415,105.0
3416,122.0
3417,73.0
3418,60.0
3419,330.0
3420,204.0
3421,30.0
3422,112.0
3423,90.0
3424,144.0
3425,66.0
3426,91.0
3427,134.0
3428,104.0
3429,73.0
3430,168.0
3431,105.0
3432,56.0
3433,97.0
3434,37.0
3435,12.0
3436,33.0
3437,38.0
3438,69.0
3439,70.0
3440,34.0
3441,31.0
3442,127.0
3443,12.0
3444,57.0
3445,155.0
3446,83.0
3447,245.0
3448,76.0
3449,121.0
3450,75.0
3451,9.0
3452,41.0
3453,65.0
3454,74.0
3455,110.0
3456,160.0
3457,208.0
3458,5.0
3459,21.0
3460,5.0
3461,131.0
3462,129.0
3463,51.0
3464,65.0
3465,70.0
3466,158.0
3467,28.0
3468,33.0
3469,49.0
3470,3.0
3471,88.0
3472,42.0
3473,33.0
3474,6.0
3475,7.0
3476,2.0
3477,4.0
3478,86.0
3479,7.0
3480,2.0
3481,31.0
3482,41.0
3483,97.0
3484,123.0
3485,23.0
3486,3.0
3487,44.0
3488,91.0
3489,67.0
3490,29.0
3491,223.0
3492,21.0
3493,42.0
3494,39.0
3495,48.0
3496,33.0
3497,50.0
3498,75.0
3499,34.0
3500,1.0
3501,56.0
3502,27.0
3503,92.0
3504,46.0
3505,8.0
3506,35.0
3507,24.0
3508,13.0
3509,31.0
3510,18.0
3511,66.0
3512,10.0
3513,8.0
3514,7.0
3515,36.0
3516,31.0
3517,6.0
3518,4.0
3519,22.0
3520,48.0
3521,207.0
3522,34.0
3523,6.0
3524,17.0
3525,53.0
3526,8.0
3527,77.0
3528,36.0
3529,121.0
3530,4.0
3531,60.0
3532,8.0
3533,4.0
3534,6.0
3535,84.0
3536,3.0
3537,24.0
3538,1.0
3539,7.0
3540,9.0
3541,37.0
3542,5.0
3543,26.0
3544,112.0
3545,34.0
3546,11.0
3547,48.0
3548,14.0
3549,74.0
3550,96.0
3551,56.0
3552,81.0
3553,8.0
3554,54.0
3555,34.0
3556,3.0
3557,67.0
3558,119.0
3559,13.0
3560,75.0
3561,5.0
3562,14.0
3563,147.0
3564,38.0
3565,6.0
3566,84.0
3567,8.0
3568,98.0
3569,120.0
3570,89.0
3571,37.0
3572,6.0
3573,16.0
3574,87.0
3575,33.0
3576,48.0
3577,6.0
3578,41.0
3579,31.0
3580,27.0
3581,49.0
3582,95.0
3583,6.0
3584,8.0
3585,37.0
3586,6.0
3587,34.0
3588,9.0
3589,11.0
3590,41.0
3591,28.0
3592,97.0
3593,84.0
3594,41.0
3595,152.0
3596,74.0
3597,75.0
3598,45.0
3599,168.0
3600,7.0
3601,29.0
3602,123.0
3603,5.0
3604,36.0
3605,155.0
3606,44.0
3607,5.0
3608,128.0
3609,22.0
3610,57.0
3611,62.0
3612,66.0
3613,63.0
3614,34.0
3615,7.0
3616,2.0
3617,81.0
3618,70.0
3619,109.0
3620,52.0
3621,50.0
3622,109.0
3623,7.0
3624,38.0
3625,64.0
3626,10.0
3627,61.0
3628,88.0
3629,54.0
3630,163.0
3631,50.0
3632,19.0
3633,4.0
3634,192.0
3635,44.0
3636,49.0
3637,62.0
3638,4.0
3639,94.0
3640,151.0
3641,152.0
3642,35.0
3643,42.0
3644,84.0
3645,69.0
3646,9.0
3647,68.0
3648,72.0
3649,11.0
3650,308.0
3651,97.0
3652,200.0
3653,100.0
3654,109.0
3655,43.0
3656,230.0
3657,181.0
3658,151.0
3659,179.0
3660,44.0
3661,125.0
3662,12.0
3663,116.0
3664,150.0
3665,87.0
3666,69.0
3667,10.0
3668,64.0
3669,244.0
3670,99.0
3671,11.0
3672,32.0
3673,57.0
3674,40.0
3675,86.0
3676,136.0
3677,116.0
3678,84.0
3679,150.0
3680,48.0
3681,175.0
3682,656.0
3683,256.0
3684,195.0
3685,338.0
3686,13.0
3687,145.0
3688,173.0
3689,120.0
3690,92.0
3691,27.0
3692,79.0
3693,90.0
3694,131.0
3695,235.0
3696,42.0
3697,88.0
3698,136.0
3699,239.0
3700,61.0
3701,55.0
3702,135.0
3703,102.0
3704,112.0
3705,184.0
3706,184.0
3707,64.0
3708,112.0
3709,114.0
3710,174.0
3711,229.0
3712,102.0
3713,114.0
3714,89.0
3715,59.0
3716,36.0
3717,26.0
3718,227.0
3719,52.0
3720,11.0
3721,84.0
3722,52.0
3723,14.0
3724,9.0
3725,50.0
3726,88.0
3727,84.0
3728,120.0
3729,50.0
3730,144.0
3731,94.0
3732,17.0
3733,109.0
3734,79.0
3735,45.0
3736,24.0
3737,56.0
3738,78.0
3739,36.0
3740,53.0
3741,4.0
3742,30.0
3743,64.0
3744,106.0
3745,25.0
3746,6.0
3747,9.0
3748,127.0
3749,153.0
3750,47.0
3751,36.0
3752,27.0
3753,18.0
3754,91.0
3755,94.0
3756,179.0
3757,184.0
3758,59.0
3759,301.0
3760,56.0
3761,117.0
3762,76.0
3763,64.0
3764,76.0
3765,78.0
3766,8.0
3767,100.0
3768,13.0
3769,66.0
3770,69.0
3771,106.0
3772,110.0
3773,11.0
3774,42.0
3775,78.0
3776,34.0
3777,18.0
3778,67.0
3779,74.0
3780,17.0
3781,30.0
3782,100.0
3783,12.0
3784,30.0
3785,52.0
3786,4.0
3787,8.0
3788,75.0
3789,123.0
3790,91.0
3791,43.0
3792,192.0
3793,85.0
3794,43.0
3795,36.0
3796,27.0
3797,34.0
3798,55.0
3799,34.0
3800,61.0
3801,19.0
3802,48.0
3803,37.0
3804,74.0
3805,46.0
3806,5.0
3807,37.0
3808,67.0
3809,29.0
3810,5.0
3811,67.0
3812,44.0
3813,34.0
3814,131.0
3815,143.0
3816,141.0
3817,47.0
3818,56.0
3819,101.0
3820,27.0
3821,170.0
3822,45.0
3823,87.0
3824,69.0
3825,12.0
3826,98.0
3827,34.0
3828,108.0
3829,42.0
3830,36.0
3831,31.0
3832,42.0
3833,14.0
3834,3.0
3835,80.0
3836,75.0
3837,10.0
3838,73.0
3839,6.0
3840,5.0
3841,150.0
3842,7.0
3843,19.0
3844,94.0
3845,9.0
3846,67.0
3847,80.0
3848,5.0
3849,127.0
3850,68.0
3851,7.0
3852,18.0
3853,156.0
3854,46.0
3855,111.0
3856,29.0
3857,160.0
3858,17.0
3859,18.0
3860,13.0
3861,56.0
3862,55.0
3863,19.0
3864,6.0
3865,9.0
3866,54.0
3867,34.0
3868,6.0
3869,45.0
3870,4.0
3871,7.0
3872,144.0
3873,39.0
3874,138.0
3875,82.0
3876,15.0
3877,10.0
3878,47.0
3879,51.0
3880,39.0
3881,71.0
3882,36.0
3883,222.0
3884,107.0
3885,67.0
3886,76.0
3887,128.0
3888,132.0
3889,52.0
3890,78.0
3891,5.0
3892,75.0
3893,85.0
3894,56.0
3895,66.0
3896,32.0
3897,90.0
3898,8.0
3899,6.0
3900,7.0
3901,4.0
3902,53.0
3903,75.0
3904,4.0
3905,69.0
3906,83.0
3907,42.0
3908,2.0
3909,48.0
3910,313.0
3911,43.0
3912,132.0
3913,89.0
3914,84.0
3915,36.0
3916,159.0
3917,100.0
3918,121.0
3919,13.0
3920,63.0
3921,52.0
3922,167.0
3923,17.0
3924,202.0
3925,52.0
3926,67.0
3927,37.0
3928,81.0
3929,23.0
3930,48.0
3931,27.0
3932,13.0
3933,78.0
3934,61.0
3935,10.0
3936,167.0
3937,60.0
3938,58.0
3939,99.0
3940,56.0
3941,84.0
3942,151.0
3943,39.0
3944,128.0
3945,74.0
3946,83.0
3947,36.0
3948,157.0
3949,299.0
3950,147.0
3951,104.0
3952,54.0
3953,45.0
3954,15.0
3955,99.0
3956,54.0
3957,117.0
3958,15.0
3959,31.0
3960,93.0
3961,127.0
3962,169.0
3963,135.0
3964,10.0
3965,15.0
3966,104.0
3967,118.0
3968,164.0
3969,114.0
3970,13.0
3971,90.0
3972,57.0
3973,261.0
3974,58.0
3975,162.0
3976,63.0
3977,80.0
3978,109.0
3979,93.0
3980,16.0
3981,119.0
3982,17.0
3983,141.0
3984,53.0
3985,86.0
3986,171.0
3987,192.0
3988,165.0
3989,84.0
3990,131.0
3991,27.0
3992,165.0
3993,60.0
3994,91.0
3995,83.0
3996,68.0
3997,24.0
3998,69.0
3999,33.0
4000,4.0
4001,209.0
4002,96.0
4003,164.0
4004,10.0
4005,66.0
4006,17.0
4007,39.0
4008,6.0
4009,13.0
4010,42.0
4011,72.0
4012,93.0
4013,13.0
4014,5.0
4015,9.0
4016,81.0
4017,115.0
4018,261.0
4019,75.0
4020,6.0
4021,10.0
4022,13.0
4023,182.0
4024,29.0
4025,12.0
4026,4.0
4027,32.0
4028,57.0
4029,10.0
4030,18.0
4031,60.0
