timestep,orig_value,dt_object,score_AnDePeDPro_ec2_network_in,score_bayesChangePt_ec2_network_in,score_contextOSE_ec2_network_in,score_earthgeckoSkyline_ec2_network_in,score_knncad_ec2_network_in,score_relativeEntropy_ec2_network_in,score_windowedGaussian_ec2_network_in,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,is_final_anomaly,is_ground_truth
2014-04-13 06:09:00,3244700.0,2014-04-13 06:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9939806311197468,1,0,252289.5,2992410.5,0,0,False
2014-04-13 06:14:00,251797.0,2014-04-13 06:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6807088723458109,0,0,252289.5,492.5,0,0,False
2014-04-13 06:19:00,242999.0,2014-04-13 06:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6837152638645729,0,0,252433.5,9434.5,0,0,False
2014-04-13 06:24:00,253667.0,2014-04-13 06:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6798223630172666,0,0,252433.5,1233.5,0,0,False
2014-04-13 06:29:00,245419.0,2014-04-13 06:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6826410870915082,0,0,252433.5,7014.5,0,0,False
2014-04-13 06:34:00,238899.0,2014-04-13 06:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6848378528431637,0,0,252433.5,13534.5,0,0,False
2014-04-13 06:39:00,264696.0,2014-04-13 06:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6755515524033555,0,0,252289.5,12406.5,0,0,False
2014-04-13 06:44:00,249501.0,2014-04-13 06:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6808670472858134,0,0,252433.5,2932.5,0,0,False
2014-04-13 06:49:00,232831.0,2014-04-13 06:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6866640059693956,0,0,252289.5,19458.5,0,0,False
2014-04-13 06:54:00,267964.0,2014-04-13 06:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6740439742293323,0,0,252289.5,15674.5,0,0,False
2014-04-13 06:59:00,3249990.0,2014-04-13 06:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.994138368511614,1,0,252289.5,2997700.5,0,0,False
2014-04-13 07:04:00,259527.0,2014-04-13 07:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6774536734321596,0,0,252289.5,7237.5,0,0,False
2014-04-13 07:09:00,3238240.0,2014-04-13 07:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9937987499635016,1,0,252433.5,2985806.5,0,0,False
2014-04-13 07:14:00,260225.0,2014-04-13 07:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6775879519135691,0,0,252433.5,7791.5,0,0,False
2014-04-13 07:19:00,239487.0,2014-04-13 07:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6848253234323163,0,0,252289.5,12802.5,0,0,False
2014-04-13 07:24:00,249820.0,2014-04-13 07:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6810627422187663,0,0,252433.5,2613.5,0,0,False
2014-04-13 07:29:00,243441.0,2014-04-13 07:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6832126769761742,0,0,252564.0,9123.0,0,0,False
2014-04-13 07:34:00,252087.0,2014-04-13 07:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.680039874674829,0,0,252433.5,346.5,0,0,False
2014-04-13 07:39:00,249695.0,2014-04-13 07:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6807822448771421,0,0,252433.5,2738.5,0,0,False
2014-04-13 07:44:00,241480.0,2014-04-13 07:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6835859333070815,0,0,252289.5,10809.5,0,0,False
2014-04-13 07:49:00,260207.0,2014-04-13 07:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6768208035924322,0,0,252289.5,7917.5,0,0,False
2014-04-13 07:54:00,251933.0,2014-04-13 07:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6796660584577621,0,0,252289.5,356.5,0,0,False
2014-04-13 07:59:00,3240240.0,2014-04-13 07:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9939047298659692,1,0,252289.5,2987950.5,0,0,False
2014-04-13 08:04:00,252160.0,2014-04-13 08:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6799546024530619,0,0,252289.5,129.5,0,0,False
2014-04-13 08:09:00,3247100.0,2014-04-13 08:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9938846937048929,1,0,252289.5,2994810.5,0,0,False
2014-04-13 08:14:00,242626.0,2014-04-13 08:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6836877954626289,0,0,252289.5,9663.5,0,0,False
2014-04-13 08:19:00,258707.0,2014-04-13 08:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6778900008493076,0,0,252360.5,6346.5,0,0,False
2014-04-13 08:24:00,231018.0,2014-04-13 08:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6875600997508717,0,0,252360.5,21342.5,0,0,False
2014-04-13 08:29:00,261194.0,2014-04-13 08:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6767844737074603,0,0,252289.5,8904.5,0,0,False
2014-04-13 08:34:00,235631.0,2014-04-13 08:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6857300016094485,0,0,252289.5,16658.5,0,0,False
2014-04-13 08:39:00,249281.0,2014-04-13 08:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6807992672330746,0,0,252289.5,3008.5,0,0,False
2014-04-13 08:44:00,256689.0,2014-04-13 08:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6780624889698939,0,0,252360.5,4328.5,0,0,False
2014-04-13 08:49:00,238528.0,2014-04-13 08:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6843953731237323,0,0,252360.5,13832.5,0,0,False
2014-04-13 08:54:00,262248.0,2014-04-13 08:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6758645213717389,0,0,252360.5,9887.5,0,0,False
2014-04-13 08:59:00,3240490.0,2014-04-13 08:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9938405807211323,1,0,252360.5,2988129.5,0,0,False
2014-04-13 09:04:00,251283.0,2014-04-13 09:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.680138703039269,0,0,252360.5,1077.5,0,0,False
2014-04-13 09:09:00,3227320.0,2014-04-13 09:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.993467408968032,1,0,252448.0,2974872.0,0,0,False
2014-04-13 09:14:00,256052.0,2014-04-13 09:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6788153807152908,0,0,252360.5,3691.5,0,0,False
2014-04-13 09:19:00,226626.0,2014-04-13 09:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6890643976772313,0,0,252360.5,25734.5,0,0,False
2014-04-13 09:24:00,256158.0,2014-04-13 09:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6785572911552658,0,0,252360.5,3797.5,0,0,False
2014-04-13 09:29:00,242633.0,2014-04-13 09:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6832356005452163,0,0,252289.5,9656.5,0,0,False
2014-04-13 09:34:00,243717.0,2014-04-13 09:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6827466144833259,0,0,252289.5,8572.5,0,0,False
2014-04-13 09:39:00,251162.0,2014-04-13 09:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6800078266478544,0,0,252360.5,1198.5,0,0,False
2014-04-13 09:44:00,240877.0,2014-04-13 09:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6835400690224016,0,0,252360.5,11483.5,0,0,False
2014-04-13 09:49:00,261025.0,2014-04-13 09:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6762898510170103,0,0,252448.0,8577.0,0,0,False
2014-04-13 09:54:00,245658.0,2014-04-13 09:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6816460404316681,0,0,252536.5,6878.5,0,0,False
2014-04-13 09:59:00,3252100.0,2014-04-13 09:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9939753451511548,1,0,252536.5,2999563.5,0,0,False
2014-04-13 10:04:00,236063.0,2014-04-13 10:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6853764408012737,0,0,252448.0,16385.0,0,0,False
2014-04-13 10:09:00,3239200.0,2014-04-13 10:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9936148171598584,1,0,252448.0,2986752.0,0,0,False
2014-04-13 10:14:00,237628.0,2014-04-13 10:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6851657506277049,0,0,252448.0,14820.0,0,0,False
2014-04-13 10:19:00,259796.0,2014-04-13 10:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6772414075973664,0,0,252360.5,7435.5,0,0,False
2014-04-13 10:24:00,251316.0,2014-04-13 10:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6801415341147918,0,0,252360.5,1044.5,0,0,False
2014-04-13 10:29:00,242875.0,2014-04-13 10:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6830158413189191,0,0,252289.5,9414.5,0,0,False
2014-04-13 10:34:00,254477.0,2014-04-13 10:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6788128325411253,0,0,252289.5,2187.5,0,0,False
2014-04-13 10:39:00,248382.0,2014-04-13 10:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6808673416262333,0,0,252360.5,3978.5,0,0,False
2014-04-13 10:44:00,246525.0,2014-04-13 10:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6814200855410499,0,0,252360.5,5835.5,0,0,False
2014-04-13 10:49:00,240007.0,2014-04-13 10:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6836163244680956,0,0,252448.0,12441.0,0,0,False
2014-04-13 10:54:00,269959.0,2014-04-13 10:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6728790721510969,0,0,252360.5,17598.5,0,0,False
2014-04-13 10:59:00,3233790.0,2014-04-13 10:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9935908619743646,1,0,252448.0,2981342.0,0,0,False
2014-04-13 11:04:00,256958.0,2014-04-13 11:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6778826973057706,0,0,252448.0,4510.0,0,0,False
2014-04-13 11:09:00,3221950.0,2014-04-13 11:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9932360442868728,1,0,252536.5,2969413.5,0,0,False
2014-04-13 11:14:00,255516.0,2014-04-13 11:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6787561399707877,0,0,252448.0,3068.0,0,0,False
2014-04-13 11:19:00,241014.0,2014-04-13 11:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6837623873595117,0,0,252448.0,11434.0,0,0,False
2014-04-13 11:24:00,244072.0,2014-04-13 11:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6825830124821325,0,0,252448.0,8376.0,0,0,False
2014-04-13 11:29:00,257380.0,2014-04-13 11:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6777819853804782,0,0,252360.5,5019.5,0,0,False
2014-04-13 11:34:00,244383.0,2014-04-13 11:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6822719344487227,0,0,252448.0,8065.0,0,0,False
2014-04-13 11:39:00,257467.0,2014-04-13 11:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6775451339595391,0,0,252536.5,4930.5,0,0,False
2014-04-13 11:44:00,247320.0,2014-04-13 11:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6810351474425169,0,0,252536.5,5216.5,0,0,False
2014-04-13 11:49:00,253115.0,2014-04-13 11:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6788836453696052,0,0,252448.0,667.0,0,0,False
2014-04-13 11:54:00,247766.0,2014-04-13 11:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6806757078054497,0,0,252536.5,4770.5,0,0,False
2014-04-13 11:59:00,3236930.0,2014-04-13 11:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9935856936583092,1,0,252579.5,2984350.5,0,0,False
2014-04-13 12:04:00,240256.0,2014-04-13 12:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6836668323125998,0,0,252536.5,12280.5,0,0,False
2014-04-13 12:09:00,3255640.0,2014-04-13 12:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9937822817609148,1,0,252536.5,3003103.5,0,0,False
2014-04-13 12:14:00,250895.0,2014-04-13 12:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6802663663703431,0,0,252448.0,1553.0,0,0,False
2014-04-13 12:19:00,226420.0,2014-04-13 12:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6887368359708911,0,0,252448.0,26028.0,0,0,False
2014-04-13 12:24:00,267511.0,2014-04-13 12:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6741759059518957,0,0,252448.0,15063.0,0,0,False
2014-04-13 12:29:00,237518.0,2014-04-13 12:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6846621876704,0,0,252448.0,14930.0,0,0,False
2014-04-13 12:34:00,249753.0,2014-04-13 12:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6802566186729875,0,0,252448.0,2695.0,0,0,False
2014-04-13 12:39:00,255457.0,2014-04-13 12:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6781410321580368,0,0,252536.5,2920.5,0,0,False
2014-04-13 12:44:00,246707.0,2014-04-13 12:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6811321504575596,0,0,252448.0,5741.0,0,0,False
2014-04-13 12:49:00,238203.0,2014-04-13 12:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6840239724797555,0,0,252448.0,14245.0,0,0,False
2014-04-13 12:54:00,266068.0,2014-04-13 12:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6740650463640455,0,0,252448.0,13620.0,0,0,False
2014-04-13 12:59:00,3224110.0,2014-04-13 12:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9932868265773354,1,0,252536.5,2971573.5,0,0,False
2014-04-13 13:04:00,288656.0,2014-04-13 13:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6663760052499978,0,0,252536.5,36119.5,0,0,False
2014-04-13 13:09:00,3221660.0,2014-04-13 13:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9931043836661358,1,0,252579.5,2969080.5,0,0,False
2014-04-13 13:14:00,252607.0,2014-04-13 13:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6795658898401432,0,0,252579.5,27.5,0,0,False
2014-04-13 13:19:00,240767.0,2014-04-13 13:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6836246406755941,0,0,252579.5,11812.5,0,0,False
2014-04-13 13:24:00,237554.0,2014-04-13 13:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6846475392327933,0,0,252632.0,15078.0,0,0,False
2014-04-13 13:29:00,260285.0,2014-04-13 13:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6765453333115092,0,0,252579.5,7705.5,0,0,False
2014-04-13 13:34:00,238979.0,2014-04-13 13:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6839525253534964,0,0,252632.0,13653.0,0,0,False
2014-04-13 13:39:00,258649.0,2014-04-13 13:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6769214497015882,0,0,252579.5,6069.5,0,0,False
2014-04-13 13:44:00,229923.0,2014-04-13 13:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6869271651033746,0,0,252579.5,22656.5,0,0,False
2014-04-13 13:49:00,253306.0,2014-04-13 13:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6786054892853566,0,0,252579.5,726.5,0,0,False
2014-04-13 13:54:00,254196.0,2014-04-13 13:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6781926550302564,0,0,252579.5,1616.5,0,0,False
2014-04-13 13:59:00,3250310.0,2014-04-13 13:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.993701889502782,1,0,252579.5,2997730.5,0,0,False
2014-04-13 14:04:00,245628.0,2014-04-13 14:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6815587286539243,0,0,252579.5,6951.5,0,0,False
2014-04-13 14:09:00,3228560.0,2014-04-13 14:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9931732534081892,1,0,252632.0,2975928.0,0,0,False
2014-04-13 14:14:00,258316.0,2014-04-13 14:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6774365562564428,0,0,252579.5,5736.5,0,0,False
2014-04-13 14:19:00,238328.0,2014-04-13 14:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6843574938087811,0,0,252579.5,14251.5,0,0,False
2014-04-13 14:24:00,253330.0,2014-04-13 14:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6789922231666164,0,0,252579.5,750.5,0,0,False
2014-04-13 14:29:00,238631.0,2014-04-13 14:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6840550036937749,0,0,252632.0,14001.0,0,0,False
2014-04-13 14:34:00,250253.0,2014-04-13 14:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6798745802179793,0,0,252632.0,2379.0,0,0,False
2014-04-13 14:39:00,240730.0,2014-04-13 14:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6831224183653576,0,0,252800.0,12070.0,0,0,False
2014-04-13 14:44:00,257320.0,2014-04-13 14:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6771807713455563,0,0,252632.0,4688.0,0,0,False
2014-04-13 14:49:00,243771.0,2014-04-13 14:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6818610736958051,0,0,252800.0,9029.0,0,0,False
2014-04-13 14:54:00,275431.0,2014-04-13 14:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6705493657464401,0,0,252800.0,22631.0,0,0,False
2014-04-13 14:59:00,3241840.0,2014-04-13 14:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9934920233788992,1,0,253029.0,2988811.0,0,0,False
2014-04-13 15:04:00,252521.0,2014-04-13 15:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6790327806966125,0,0,253029.0,508.0,0,0,False
2014-04-13 15:09:00,3247290.0,2014-04-13 15:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9934598071468692,1,0,253188.0,2994102.0,0,0,False
2014-04-13 15:14:00,230172.0,2014-04-13 15:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6871845919655561,0,0,253029.0,22857.0,0,0,False
2014-04-13 15:19:00,257449.0,2014-04-13 15:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6775352532175694,0,0,252800.0,4649.0,0,0,False
2014-04-13 15:24:00,247812.0,2014-04-13 15:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6808280273609099,0,0,252800.0,4988.0,0,0,False
2014-04-13 15:29:00,259260.0,2014-04-13 15:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6767012621698545,0,0,252800.0,6460.0,0,0,False
2014-04-13 15:34:00,241602.0,2014-04-13 15:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6828149668227278,0,0,252800.0,11198.0,0,0,False
2014-04-13 15:39:00,250854.0,2014-04-13 15:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6794675817576334,0,0,252632.0,1778.0,0,0,False
2014-04-13 15:44:00,241955.0,2014-04-13 15:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.682497253593577,0,0,252632.0,10677.0,0,0,False
2014-04-13 15:49:00,261971.0,2014-04-13 15:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6753454362584703,0,0,252579.5,9391.5,0,0,False
2014-04-13 15:54:00,256386.0,2014-04-13 15:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6772271867238834,0,0,252579.5,3806.5,0,0,False
2014-04-13 15:59:00,3231220.0,2014-04-13 15:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9932367987142074,1,0,252579.5,2978640.5,0,0,False
2014-04-13 16:04:00,273132.0,2014-04-13 16:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6716501349416398,0,0,252536.5,20595.5,0,0,False
2014-04-13 16:09:00,3242380.0,2014-04-13 16:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9933129579103912,1,0,252579.5,2989800.5,0,0,False
2014-04-13 16:14:00,257765.0,2014-04-13 16:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6774396064948321,0,0,252536.5,5228.5,0,0,False
2014-04-13 16:19:00,253928.0,2014-04-13 16:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6786940617119566,0,0,252536.5,1391.5,0,0,False
2014-04-13 16:24:00,271604.0,2014-04-13 16:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6723612111579395,0,0,252448.0,19156.0,0,0,False
2014-04-13 16:29:00,246087.0,2014-04-13 16:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6812628646066059,0,0,252536.5,6449.5,0,0,False
2014-04-13 16:34:00,268441.0,2014-04-13 16:34:00,0.0,0.0,0.5,0.0,0.6114911080711354,0.0,0.6732895124450279,0,0,252448.0,15993.0,0,0,False
2014-04-13 16:39:00,245622.0,2014-04-13 16:39:00,0.0,0.0,0.5,0.0,0.5444596443228454,0.0,0.681241268064967,0,0,252536.5,6914.5,0,0,False
2014-04-13 16:44:00,262116.0,2014-04-13 16:44:00,0.0,0.0,0.5,0.0,0.5006839945280438,0.0,0.6753360680180249,0,0,252448.0,9668.0,0,0,False
2014-04-13 16:49:00,230303.0,2014-04-13 16:49:00,0.0,0.0,0.5,0.0,0.4760601915184678,0.0,0.6864124550361045,0,0,252448.0,22145.0,0,0,False
2014-04-13 16:54:00,245845.0,2014-04-13 16:54:00,0.0,0.0,0.5,0.0,0.5239398084815321,0.0,0.6808737302141162,0,0,252448.0,6603.0,0,0,False
2014-04-13 16:59:00,3252220.0,2014-04-13 16:59:00,0.0,0.8888888888888888,0.5,0.0,0.6470588235294118,0.0,0.9935621088429644,1,0,252536.5,2999683.5,0,0,False
2014-04-13 17:04:00,242016.0,2014-04-13 17:04:00,0.0,0.0,0.5,0.0,0.6621067031463749,0.0,0.682542407276855,0,0,252536.5,10520.5,0,0,False
2014-04-13 17:09:00,3261850.0,2014-04-13 17:09:00,0.0,0.0,0.5,0.0,0.7181942544459644,0.0,0.9936064163730776,1,0,252536.5,3009313.5,0,0,False
2014-04-13 17:14:00,255013.0,2014-04-13 17:14:00,0.0,0.0,0.5,0.0,0.6689466484268126,0.0,0.6783163892486532,0,0,252448.0,2565.0,0,0,False
2014-04-13 17:19:00,252346.0,2014-04-13 17:19:00,0.0,0.0,0.5,0.0,0.6484268125854993,0.0,0.6791580600431297,0,0,252368.5,22.5,0,0,False
2014-04-13 17:24:00,248963.0,2014-04-13 17:24:00,0.0,0.4,0.5,0.0,0.652530779753762,0.0,0.6802494614481143,0,0,252448.0,3485.0,0,0,False
2014-04-13 17:29:00,260418.0,2014-04-13 17:29:00,0.0,0.0,0.5,0.0,0.6634746922024624,0.0,0.6761289087158883,0,0,252448.0,7970.0,0,0,False
2014-04-13 17:34:00,243351.0,2014-04-13 17:34:00,0.0,0.0,0.5,0.0,0.6538987688098495,0.0,0.6820290104967507,0,0,252536.5,9185.5,0,0,False
2014-04-13 17:39:00,271355.0,2014-04-13 17:39:00,0.0,0.0,0.5,0.0,0.585499316005472,0.0,0.6720708839787066,0,0,252448.0,18907.0,0,0,False
2014-04-13 17:44:00,251294.0,2014-04-13 17:44:00,0.0,0.0,0.5,0.0,0.5020519835841313,0.0,0.6790619321589659,0,0,252448.0,1154.0,0,0,False
2014-04-13 17:49:00,226718.0,2014-04-13 17:49:00,0.0,0.0,0.5,0.0,0.4993160054719562,0.0,0.6875582559837978,0,0,252448.0,25730.0,0,0,False
2014-04-13 17:54:00,268437.0,2014-04-13 17:54:00,0.0,0.0,0.5,0.0,0.560875512995896,0.0,0.6728112035074654,0,0,252448.0,15989.0,0,0,False
2014-04-13 17:59:00,3233020.0,2014-04-13 17:59:00,0.0,0.8888888888888888,0.5,0.0,0.6374829001367989,0.0,0.9931501392755884,1,0,252536.5,2980483.5,0,0,False
2014-04-13 18:04:00,256032.0,2014-04-13 18:04:00,0.0,0.0,0.5,0.0,0.6470588235294118,0.0,0.6775396332109055,0,0,252536.5,3495.5,0,0,False
2014-04-13 18:09:00,3255440.0,2014-04-13 18:09:00,0.0,0.0,0.5,0.0,0.6963064295485636,0.0,0.9934363451900936,1,0,252579.5,3002860.5,0,0,False
2014-04-13 18:14:00,260018.0,2014-04-13 18:14:00,0.0,0.0,0.5,0.0,0.6388508891928865,0.0,0.6764766418016356,0,0,252536.5,7481.5,0,0,False
2014-04-13 18:19:00,239642.0,2014-04-13 18:19:00,0.0,0.0,0.5,0.0,0.5991792065663475,0.0,0.683515105617587,0,0,252579.5,12937.5,0,0,False
2014-04-13 18:24:00,262088.0,2014-04-13 18:24:00,0.0,0.4,0.5,0.0,0.625170998632011,0.0,0.6755564095009348,0,0,252579.5,9508.5,0,0,False
2014-04-13 18:29:00,251806.0,2014-04-13 18:29:00,0.0,0.0,0.5,0.0,0.6456908344733242,0.0,0.6790784802512144,0,0,252579.5,773.5,0,0,False
2014-04-13 18:34:00,248498.0,2014-04-13 18:34:00,0.0,0.0,0.5,0.0,0.6238030095759234,0.0,0.6801445946329441,0,0,252579.5,4081.5,0,0,False
2014-04-13 18:39:00,255248.0,2014-04-13 18:39:00,0.0,0.0,0.5,0.0,0.5417236662106704,0.0,0.6776817270830838,0,0,252775.0,2473.0,0,0,False
2014-04-13 18:44:00,248198.0,2014-04-13 18:44:00,0.0,0.0,0.5,0.0,0.4801641586867305,0.0,0.6800646479251968,0,0,252579.5,4381.5,0,0,False
2014-04-13 18:49:00,250553.0,2014-04-13 18:49:00,0.0,0.0,0.5,0.0,0.4719562243502052,0.0,0.6791445747189204,0,0,252579.5,2026.5,0,0,False
2014-04-13 18:54:00,245044.0,2014-04-13 18:54:00,0.0,0.0,0.5,0.0,0.5321477428180574,0.0,0.6809840928966969,0,0,252579.5,7535.5,0,0,False
2014-04-13 18:59:00,3257440.0,2014-04-13 18:59:00,0.0,0.8888888888888888,0.5,0.0,0.6429548563611491,0.0,0.993540491193698,1,0,252579.5,3004860.5,0,0,False
2014-04-13 19:04:00,252943.0,2014-04-13 19:04:00,0.0,0.0,0.5,0.0,0.652530779753762,0.0,0.6785391769384398,0,0,252579.5,363.5,0,0,False
2014-04-13 19:09:00,3245980.0,2014-04-13 19:09:00,0.0,0.0,0.5,0.0,0.7154582763337893,0.0,0.9932053191887664,1,0,252579.5,2993400.5,0,0,False
2014-04-13 19:14:00,233187.0,2014-04-13 19:14:00,0.0,0.0,0.5,0.0,0.66484268125855,0.0,0.6857510034741867,0,0,252579.5,19392.5,0,0,False
2014-04-13 19:19:00,255574.0,2014-04-13 19:19:00,0.0,0.0,0.5,0.0,0.6347469220246238,0.0,0.6778471184216763,0,0,252536.5,3037.5,0,0,False
2014-04-13 19:24:00,256643.0,2014-04-13 19:24:00,0.0,0.4,0.5,0.0,0.6497948016415869,0.0,0.6773804115479198,0,0,252579.5,4063.5,0,0,False
2014-04-13 19:29:00,247717.0,2014-04-13 19:29:00,0.0,0.0,0.5,0.0,0.6538987688098495,0.0,0.680415998175828,0,0,252579.5,4862.5,0,0,False
