timestep,orig_value,dt_object,score_AnDePeDPro_ec2_cpu_utilization_24ae8d_adddata-240214123559,score_bayesChangePt_ec2_cpu_utilization_24ae8d_adddata-240214123559,score_contextOSE_ec2_cpu_utilization_24ae8d_adddata-240214123559,score_earthgeckoSkyline_ec2_cpu_utilization_24ae8d_adddata-240214123559,score_knncad_ec2_cpu_utilization_24ae8d_adddata-240214123559,score_relativeEntropy_ec2_cpu_utilization_24ae8d_adddata-240214123559,score_windowedGaussian_ec2_cpu_utilization_24ae8d_adddata-240214123559,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,is_ground_truth
2014-02-17 21:30:00,0.134,2014-02-17 21:30:00,0.0,0.0,0.1163793103448275,0.0,0.5663474692202463,0.0,0.6423455509282469,0,0,0.134,0.0,0,False
2014-02-17 21:35:00,0.132,2014-02-17 21:35:00,0.0,0.0,0.1163793103448275,0.0,0.5663474692202463,0.0,0.6422642617940251,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 21:40:00,0.132,2014-02-17 21:40:00,0.0,0.0,0.1163793103448275,0.0,0.4842681258549932,0.0,0.6421831116528538,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 21:45:00,0.066,2014-02-17 21:45:00,0.0,0.0,0.1163793103448275,0.0,0.4692202462380301,0.0,0.645342573743913,0,0,0.134,0.068,0,False
2014-02-17 21:50:00,0.2,2014-02-17 21:50:00,0.0,0.0,0.1163793103448275,0.0,0.5540355677154583,0.0,0.7452305840400628,0,0,0.134,0.066,0,False
2014-02-17 21:55:00,0.134,2014-02-17 21:55:00,0.0,0.0,0.1163793103448275,0.0,0.533515731874145,0.0,0.6385450301606841,0,0,0.134,0.0,0,False
2014-02-17 22:00:00,0.066,2014-02-17 22:00:00,0.0,0.0,0.1163793103448275,0.0,0.5376196990424077,0.0,0.6417225104980584,0,0,0.134,0.068,0,False
2014-02-17 22:05:00,0.2019999999999999,2014-02-17 22:05:00,0.0,0.0,0.1163793103448275,0.0,0.5540355677154583,0.0,0.6416421390894549,0,0,0.134,0.0679999999999999,0,False
2014-02-17 22:10:00,0.134,2014-02-17 22:10:00,0.0,0.0,0.1163793103448275,0.0,0.5471956224350205,0.0,0.6448109617942804,0,0,0.134,0.0,0,False
2014-02-17 22:15:00,0.134,2014-02-17 22:15:00,0.0,0.0,0.1163793103448275,0.0,0.5294117647058824,0.0,0.6414779507951661,0,0,0.134,0.0,0,False
2014-02-17 22:20:00,0.132,2014-02-17 22:20:00,0.0,0.0,0.1163793103448275,0.0,0.5745554035567716,0.0,0.7421341354259847,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 22:25:00,0.134,2014-02-17 22:25:00,0.0,0.0,0.1163793103448275,0.0,0.5704514363885089,0.0,0.6411854841792228,0,0,0.134,0.0,0,False
2014-02-17 22:30:00,0.134,2014-02-17 22:30:00,0.0,0.0,0.1163793103448275,0.0,0.5403556771545828,0.0,0.6411058798117839,0,0,0.134,0.0,0,False
2014-02-17 22:35:00,0.132,2014-02-17 22:35:00,0.0,0.0,0.1163793103448275,0.0,0.5348837209302325,0.0,0.6410264098365597,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 22:40:00,0.132,2014-02-17 22:40:00,0.0,0.0,0.1163793103448275,0.0,0.5526675786593708,0.0,0.6409470738761406,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 22:45:00,0.134,2014-02-17 22:45:00,0.0,0.0,0.1163793103448275,0.0,0.4240766073871409,0.0,0.7418723065779722,0,0,0.134,0.0,0,False
2014-02-17 22:50:00,0.132,2014-02-17 22:50:00,0.0,0.0,0.1163793103448275,0.0,0.2216142270861833,0.0,0.643919310061593,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 22:55:00,0.134,2014-02-17 22:55:00,0.0,0.0,0.1163793103448275,0.0,0.1121751025991792,0.0,0.6405739048771522,0,0,0.134,0.0,0,False
2014-02-17 23:00:00,0.136,2014-02-17 23:00:00,0.0,0.0,0.1163793103448275,0.0,0.2708618331053352,0.0,0.7416619368065988,0,0,0.134,0.0020000000000000018,0,False
2014-02-17 23:05:00,0.066,2014-02-17 23:05:00,0.0,0.0,0.1163793103448275,0.0,0.2421340629274966,0.0,0.6402846844849663,0,0,0.134,0.068,0,False
2014-02-17 23:10:00,0.198,2014-02-17 23:10:00,0.0,0.0,0.1163793103448275,0.0,0.2024623803009576,0.0,0.6402063165099585,0,0,0.134,0.064,0,False
2014-02-17 23:15:00,0.068,2014-02-17 23:15:00,0.0,0.9949748743718592,0.3879310344827586,0.0,0.853625170998632,0.0,0.999999887125944,2,0,0.134,0.066,0,False
2014-02-17 23:20:00,0.134,2014-02-17 23:20:00,0.0,0.0,0.1120300751879699,0.0,0.86593707250342,0.0,0.7432238351907776,0,0,0.134,0.0,0,False
2014-02-17 23:25:00,0.134,2014-02-17 23:25:00,0.0,0.0,0.4738095238095238,0.0,0.9343365253077976,0.0,0.9855549059427364,1,0,0.134,0.0,0,False
2014-02-17 23:30:00,0.066,2014-02-17 23:30:00,0.0,0.0,0.3654024051803885,0.0,0.9534883720930232,0.0,0.9881456689990744,2,0,0.134,0.068,0,False
2014-02-17 23:35:00,0.132,2014-02-17 23:35:00,0.0,0.0,0.4175,0.0,0.957592339261286,0.0,0.9816226582218304,2,0,0.134,0.0020000000000000018,0,False
2014-02-17 23:40:00,0.134,2014-02-17 23:40:00,0.0,0.0,0.2974828375286041,0.0,0.957592339261286,0.0,0.9813628986681052,2,0,0.134,0.0,0,False
2014-02-17 23:45:00,0.068,2014-02-17 23:45:00,0.0,0.0,0.2152875175315567,0.0,0.9658002735978112,0.0,0.9846101163332792,2,0,0.134,0.066,0,False
2014-02-17 23:50:00,0.132,2014-02-17 23:50:00,0.0,0.0,0.2984126984126984,0.0,0.9822161422708618,0.0,0.7446573381047293,1,0,0.134,0.0020000000000000018,0,False
2014-02-17 23:55:00,0.14,2014-02-17 23:55:00,0.0,0.0,0.4034210526315789,0.0,0.9794801641586868,0.0,0.9808787855919404,2,0,0.134,0.006000000000000005,0,False
2014-02-18 00:00:00,0.132,2014-02-18 00:00:00,0.0,0.0,0.4962962962962963,0.0,0.9835841313269492,0.0,0.98419188943457,2,0,0.134,0.0020000000000000018,0,False
2014-02-18 00:05:00,0.068,2014-02-18 00:05:00,0.0,0.0,0.2978940217391304,0.0,0.9863201094391244,0.0,0.9839467253701084,2,0,0.134,0.066,0,False
2014-02-18 00:10:00,0.134,2014-02-18 00:10:00,0.0,0.0,0.2196209587513935,0.0,0.9849521203830368,0.0,0.9800466942816988,2,0,0.134,0.0,0,False
2014-02-18 00:15:00,0.134,2014-02-18 00:15:00,0.0,0.0,0.2047413793103448,0.0,0.9863201094391244,0.0,0.983471866038607,2,0,0.134,0.0,0,False
2014-02-18 00:20:00,0.132,2014-02-18 00:20:00,0.0,0.0,0.1728395061728395,0.0,0.9849521203830368,0.0,0.9794942336220102,2,0,0.134,0.0020000000000000018,0,False
2014-02-18 00:25:00,0.066,2014-02-18 00:25:00,0.0,0.0,0.1728395061728395,0.0,0.9794801641586868,0.0,0.9829930817008128,2,0,0.134,0.068,0,False
2014-02-18 00:30:00,0.134,2014-02-18 00:30:00,0.0,0.0,0.1728395061728395,0.0,0.975376196990424,0.0,0.9827427179437918,2,0,0.134,0.0,0,False
2014-02-18 00:35:00,0.132,2014-02-18 00:35:00,0.0,0.0,0.1728395061728395,0.0,0.9548563611491108,0.0,0.9824913299815818,2,0,0.134,0.0020000000000000018,0,False
2014-02-18 00:40:00,0.134,2014-02-18 00:40:00,0.0,0.0,0.2160493827160494,0.0,0.9644322845417236,0.0,0.7473555390533415,1,0,0.134,0.0,0,False
2014-02-18 00:45:00,0.132,2014-02-18 00:45:00,0.0,0.0,0.3249999999999999,0.0,0.9370725034199726,0.0,0.9822943689519672,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 00:50:00,0.134,2014-02-18 00:50:00,0.0,0.0,0.2018722018722019,0.0,0.813953488372093,0.0,0.9820415167981996,1,0,0.134,0.0,0,False
2014-02-18 00:55:00,0.134,2014-02-18 00:55:00,0.0,0.0,0.2232316677482154,0.0,0.8084815321477428,0.0,0.9778364555064047,1,0,0.134,0.0,0,False
2014-02-18 01:00:00,0.066,2014-02-18 01:00:00,0.0,0.0,0.1736111111111111,0.0,0.8057455540355677,0.0,0.977565255351795,1,0,0.134,0.068,0,False
2014-02-18 01:05:00,0.134,2014-02-18 01:05:00,0.0,0.0,0.2591011235955056,0.0,0.811217510259918,0.0,0.7484645741181387,0,0,0.134,0.0,0,False
2014-02-18 01:10:00,0.134,2014-02-18 01:10:00,0.0,0.0,0.6617647058823529,0.0,0.8823529411764706,0.0,0.9999990038273616,1,0,0.134,0.0,0,False
2014-02-18 01:15:00,0.134,2014-02-18 01:15:00,0.0,0.0,0.4166666666666666,0.0,0.8700410396716827,0.0,0.9801076060963106,1,0,0.134,0.0,0,False
2014-02-18 01:20:00,0.134,2014-02-18 01:20:00,0.0,0.0,0.4710144927536232,0.0,0.9411764705882352,0.0,0.7478519529914122,0,0,0.134,0.0,0,False
2014-02-18 01:25:00,0.066,2014-02-18 01:25:00,0.0,0.0,0.7614601018675722,0.0,0.9411764705882352,0.0,0.9999990830647436,1,0,0.134,0.068,0,False
2014-02-18 01:30:00,0.132,2014-02-18 01:30:00,0.0,0.0,0.0,0.0,0.945280437756498,0.0,0.9785693510477116,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 01:35:00,0.132,2014-02-18 01:35:00,0.0,0.0,0.0,0.0,0.948016415868673,0.0,0.9783027768028304,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 01:40:00,0.068,2014-02-18 01:40:00,0.0,0.0,0.0,0.0,0.950752393980848,0.0,0.973559814670532,2,0,0.134,0.066,0,False
2014-02-18 01:45:00,0.132,2014-02-18 01:45:00,0.0,0.0,0.0,0.0,0.9493844049247606,0.0,0.9777881403305504,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 01:50:00,0.134,2014-02-18 01:50:00,0.0,0.0,0.0,0.0,0.9398084815321476,0.0,0.9775194842375948,1,0,0.134,0.0,0,False
2014-02-18 01:55:00,0.134,2014-02-18 01:55:00,0.0,0.0,0.0,0.0,0.9411764705882352,0.0,0.9726643990684052,1,0,0.134,0.0,0,False
2014-02-18 02:00:00,0.134,2014-02-18 02:00:00,0.0,0.0,0.0,0.0,0.9316005471956224,0.0,0.972380561178244,1,0,0.134,0.0,0,False
2014-02-18 02:05:00,0.066,2014-02-18 02:05:00,0.0,0.0,0.0,0.0,0.9343365253077976,0.0,0.9767514071276504,1,0,0.134,0.068,0,False
2014-02-18 02:10:00,0.134,2014-02-18 02:10:00,0.0,0.0,0.0,0.0,0.9384404924760602,0.0,0.9717878195123394,1,0,0.134,0.0,0,False
2014-02-18 02:15:00,0.134,2014-02-18 02:15:00,0.0,0.0,0.0,0.0,0.9097127222982216,0.0,0.976229528087936,1,0,0.134,0.0,0,False
2014-02-18 02:20:00,0.134,2014-02-18 02:20:00,0.0,0.0,0.0,0.0,0.908344733242134,0.0,0.9800409511033996,1,0,0.134,0.0,0,False
2014-02-18 02:25:00,0.066,2014-02-18 02:25:00,0.0,0.0,0.0,0.0,0.9521203830369356,0.0,0.750427229054924,1,0,0.134,0.068,0,False
2014-02-18 02:30:00,0.2,2014-02-18 02:30:00,0.0,0.0,0.0,0.0,0.9712722298221614,0.0,0.9999959934903904,2,0,0.134,0.066,0,False
2014-02-18 02:35:00,0.134,2014-02-18 02:35:00,0.0,0.0,0.0,0.0,0.9972640218878248,0.0,0.7245214155926412,1,0,0.134,0.0,0,False
2014-02-18 02:40:00,0.134,2014-02-18 02:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9744846581962175,1,0,0.134,0.0,0,False
2014-02-18 02:45:00,0.134,2014-02-18 02:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9742083208211832,1,0,0.134,0.0,0,False
2014-02-18 02:50:00,0.134,2014-02-18 02:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7501950278026647,0,0,0.134,0.0,0,False
2014-02-18 02:55:00,0.134,2014-02-18 02:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9689929459335818,1,0,0.134,0.0,0,False
2014-02-18 03:00:00,0.134,2014-02-18 03:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9737481011996204,1,0,0.134,0.0,0,False
2014-02-18 03:05:00,0.134,2014-02-18 03:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7256901230570303,0,0,0.134,0.0,0,False
2014-02-18 03:10:00,0.066,2014-02-18 03:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9684740463815366,1,0,0.134,0.068,0,False
2014-02-18 03:15:00,0.134,2014-02-18 03:15:00,0.0,0.0,0.0,0.0,0.5,1.0,0.984678384318154,2,0,0.134,0.0,0,False
2014-02-18 03:20:00,1.534,2014-02-18 03:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9677935229038612,1,0,0.134,1.4,1,False
2014-02-18 03:25:00,0.066,2014-02-18 03:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7266371339699069,0,0,0.134,0.068,0,False
2014-02-18 03:30:00,0.134,2014-02-18 03:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9727599829013628,1,0,0.134,0.0,0,False
2014-02-18 03:35:00,0.134,2014-02-18 03:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9724816809710536,1,0,0.134,0.0,0,False
2014-02-18 03:40:00,0.068,2014-02-18 03:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9669600418484045,1,0,0.134,0.066,0,False
2014-02-18 03:45:00,0.134,2014-02-18 03:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7523088942596798,0,0,0.134,0.0,0,False
2014-02-18 03:50:00,0.132,2014-02-18 03:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9720206704502374,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 03:55:00,0.134,2014-02-18 03:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9664402900564896,1,0,0.134,0.0,0,False
2014-02-18 04:00:00,0.134,2014-02-18 04:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9714841506716256,1,0,0.134,0.0,0,False
2014-02-18 04:05:00,0.068,2014-02-18 04:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9658349706435948,1,0,0.134,0.066,0,False
2014-02-18 04:10:00,0.134,2014-02-18 04:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9709462687507951,1,0,0.134,0.0,0,False
2014-02-18 04:15:00,0.134,2014-02-18 04:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9706657675223638,1,0,0.134,0.0,0,False
2014-02-18 04:20:00,0.132,2014-02-18 04:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7540253789238174,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 04:25:00,0.136,2014-02-18 04:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9704622478809743,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 04:30:00,0.132,2014-02-18 04:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9701814830594678,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 04:35:00,0.066,2014-02-18 04:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9699003793738914,1,0,0.134,0.068,0,False
2014-02-18 04:40:00,0.134,2014-02-18 04:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9696189475125696,1,0,0.134,0.0,0,False
2014-02-18 04:45:00,0.132,2014-02-18 04:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7550986034969194,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 04:50:00,0.066,2014-02-18 04:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.963825462144766,1,0,0.134,0.068,0,False
2014-02-18 04:55:00,0.198,2014-02-18 04:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9635342379392914,1,0,0.134,0.064,0,False
2014-02-18 05:00:00,0.066,2014-02-18 05:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7313522776252551,0,0,0.134,0.068,0,False
2014-02-18 05:05:00,0.134,2014-02-18 05:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9633335198180832,1,0,0.134,0.0,0,False
2014-02-18 05:10:00,0.132,2014-02-18 05:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9687185769979112,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 05:15:00,0.132,2014-02-18 05:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9684366462840724,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 05:20:00,0.134,2014-02-18 05:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9681544420874556,1,0,0.134,0.0,0,False
2014-02-18 05:25:00,0.066,2014-02-18 05:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7566649453830976,0,0,0.134,0.068,0,False
2014-02-18 05:30:00,0.132,2014-02-18 05:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.96795286222144,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 05:35:00,0.134,2014-02-18 05:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.967670560345698,1,0,0.134,0.0,0,False
2014-02-18 05:40:00,0.134,2014-02-18 05:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9673880117403724,1,0,0.134,0.0,0,False
2014-02-18 05:45:00,0.132,2014-02-18 05:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7574150055710719,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 05:50:00,0.066,2014-02-18 05:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9999916431064352,1,0,0.134,0.068,0,False
2014-02-18 05:55:00,0.198,2014-02-18 05:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9657515366329644,1,0,0.134,0.064,0,False
2014-02-18 06:00:00,0.132,2014-02-18 06:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9654668045066503,1,0,0.134,0.0020000000000000018,0,False
2014-02-18 06:05:00,0.068,2014-02-18 06:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9651818942410842,1,0,0.134,0.066,0,False
2014-02-18 06:10:00,0.134,2014-02-18 06:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9648968143081192,1,0,0.134,0.0,0,False
2014-02-18 06:15:00,0.134,2014-02-18 06:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9646115730613576,1,0,0.134,0.0,0,False
2014-02-18 06:20:00,0.134,2014-02-18 06:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9643261787374996,1,0,0.134,0.0,0,False
2014-02-18 06:25:00,0.134,2014-02-18 06:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.964040639457686,1,0,0.134,0.0,0,False
2014-02-18 06:30:00,0.132,2014-02-18 06:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7588422562928843,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 06:35:00,0.134,2014-02-18 06:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9638419967459612,1,0,0.134,0.0,0,False
2014-02-18 06:40:00,0.134,2014-02-18 06:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.9999936016369512,1,0,0.134,0.0,0,False
2014-02-18 06:45:00,0.134,2014-02-18 06:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7584186468128238,0,0,0.134,0.0,0,False
2014-02-18 06:50:00,0.068,2014-02-18 06:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6800916056167131,0,0,0.134,0.066,0,False
2014-02-18 06:55:00,0.134,2014-02-18 06:55:00,0.0,0.967391304347826,0.0,0.0,0.5,0.0,0.679995471587298,1,0,0.134,0.0,0,False
2014-02-18 07:00:00,0.132,2014-02-18 07:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7560065836422015,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 07:05:00,0.134,2014-02-18 07:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6797069338116845,0,0,0.134,0.0,0,False
2014-02-18 07:10:00,0.134,2014-02-18 07:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.682060268522696,0,0,0.134,0.0,0,False
2014-02-18 07:15:00,0.066,2014-02-18 07:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.679513053171914,0,0,0.134,0.068,0,False
2014-02-18 07:20:00,0.134,2014-02-18 07:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6794177469993101,0,0,0.134,0.0,0,False
2014-02-18 07:25:00,0.134,2014-02-18 07:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7556221079745316,0,0,0.134,0.0,0,False
2014-02-18 07:30:00,0.134,2014-02-18 07:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6791311951308098,0,0,0.134,0.0,0,False
2014-02-18 07:35:00,0.066,2014-02-18 07:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6790364041632568,0,0,0.134,0.068,0,False
2014-02-18 07:40:00,0.132,2014-02-18 07:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6813979451582939,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 07:45:00,0.132,2014-02-18 07:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6763792323827252,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 07:50:00,0.134,2014-02-18 07:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6812115070066618,0,0,0.134,0.0,0,False
2014-02-18 07:55:00,0.2,2014-02-18 07:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7573409084870468,0,0,0.134,0.066,0,False
2014-02-18 08:00:00,0.132,2014-02-18 08:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6784628609475655,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 08:05:00,0.068,2014-02-18 08:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6808312220859936,0,0,0.134,0.066,0,False
2014-02-18 08:10:00,0.134,2014-02-18 08:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7570769655185662,0,0,0.134,0.0,0,False
2014-02-18 08:15:00,0.066,2014-02-18 08:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.5956081323128393,0,0,0.134,0.068,0,False
2014-02-18 08:20:00,0.134,2014-02-18 08:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7569514938623367,0,0,0.134,0.0,0,False
2014-02-18 08:25:00,0.136,2014-02-18 08:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6778802034586675,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 08:30:00,0.066,2014-02-18 08:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6802552753530773,0,0,0.134,0.068,0,False
2014-02-18 08:35:00,0.136,2014-02-18 08:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6801608149343378,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 08:40:00,0.134,2014-02-18 08:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6775960142276921,0,0,0.134,0.0,0,False
2014-02-18 08:45:00,0.134,2014-02-18 08:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7565789597246364,0,0,0.134,0.0,0,False
2014-02-18 08:50:00,0.132,2014-02-18 08:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6797855234136142,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 08:55:00,0.134,2014-02-18 08:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6772176378911196,0,0,0.134,0.0,0,False
2014-02-18 09:00:00,0.134,2014-02-18 09:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6771255487157748,0,0,0.134,0.0,0,False
2014-02-18 09:05:00,0.066,2014-02-18 09:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6795100593992714,0,0,0.134,0.068,0,False
2014-02-18 09:10:00,0.134,2014-02-18 09:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7562101222432489,0,0,0.134,0.0,0,False
2014-02-18 09:15:00,0.134,2014-02-18 09:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.5938237519587601,0,0,0.134,0.0,0,False
2014-02-18 09:20:00,0.134,2014-02-18 09:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6792223987312098,0,0,0.134,0.0,0,False
2014-02-18 09:25:00,0.066,2014-02-18 09:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7538568631522546,0,0,0.134,0.068,0,False
2014-02-18 09:30:00,0.132,2014-02-18 09:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6764622884064648,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 09:35:00,0.132,2014-02-18 09:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6763712648341909,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 09:40:00,0.132,2014-02-18 09:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6762803816826305,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 09:45:00,0.066,2014-02-18 09:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.676189638591922,0,0,0.134,0.068,0,False
2014-02-18 09:50:00,0.132,2014-02-18 09:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6785860997649005,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 09:55:00,0.132,2014-02-18 09:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6760058221592933,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 10:00:00,0.132,2014-02-18 10:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6759154988241378,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 10:05:00,0.266,2014-02-18 10:05:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6758253141201032,0,0,0.134,0.132,0,False
2014-02-18 10:10:00,0.134,2014-02-18 10:10:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7532811797311538,0,0,0.134,0.0,0,False
2014-02-18 10:15:00,0.134,2014-02-18 10:15:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6755510914181394,0,0,0.134,0.0,0,False
2014-02-18 10:20:00,0.134,2014-02-18 10:20:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6779555470662011,0,0,0.134,0.0,0,False
2014-02-18 10:25:00,0.066,2014-02-18 10:25:00,0.0,0.0,0.0,0.0,0.5,0.0,0.675369065857029,0,0,0.134,0.068,0,False
2014-02-18 10:30:00,0.134,2014-02-18 10:30:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6752796291961667,0,0,0.134,0.0,0,False
2014-02-18 10:35:00,0.134,2014-02-18 10:35:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7551145657640257,0,0,0.134,0.0,0,False
2014-02-18 10:40:00,0.066,2014-02-18 10:40:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6750042420486626,0,0,0.134,0.068,0,False
2014-02-18 10:45:00,0.136,2014-02-18 10:45:00,0.0,0.0,0.0,0.0,0.5,0.0,0.674915273575168,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 10:50:00,0.132,2014-02-18 10:50:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6748264403829822,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 10:55:00,0.132,2014-02-18 10:55:00,0.0,0.0,0.0,0.0,0.5,0.0,0.7548168598314191,0,0,0.134,0.0020000000000000018,0,False
2014-02-18 11:00:00,0.132,2014-02-18 11:00:00,0.0,0.0,0.0,0.0,0.5,0.0,0.6770561177153495,0,0,0.134,0.0020000000000000018,0,False
