id_time,time,dt_object,orig_value,date_only,score_AnDePeDPro,score_AnDePeD,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,raw_anomaly,anomaly_window_mask,is_ground_truth
1835,2023-12-24 11:00:00+00:00,2023-12-24 11:00:00+00:00,6025,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.265389876880985,0.0,0.7039055355828536,0,0,5039.5,985.5,0,0,0,False
1836,2023-12-24 12:00:00+00:00,2023-12-24 12:00:00+00:00,7121,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.2380300957592339,0.0,0.6686233974509983,0,0,5039.5,2081.5,0,0,0,False
1837,2023-12-24 13:00:00+00:00,2023-12-24 13:00:00+00:00,8585,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.2421340629274966,0.0,0.6191380211331986,0,0,5244.0,3341.0,0,0,0,False
1838,2023-12-24 14:00:00+00:00,2023-12-24 14:00:00+00:00,5716,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.3392612859097127,0.0,0.7134030854425044,0,0,5512.5,203.5,0,0,0,False
1839,2023-12-24 15:00:00+00:00,2023-12-24 15:00:00+00:00,7529,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4021887824897401,0.0,0.6549345732693779,0,0,5512.5,2016.5,0,0,0,False
1840,2023-12-24 16:00:00+00:00,2023-12-24 16:00:00+00:00,7182,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4021887824897401,0.0,0.6664163104306638,0,0,5512.5,1669.5,0,0,0,False
1841,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,8787,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.3967168262653899,0.0,0.6118828725985165,0,0,5512.5,3274.5,0,0,0,False
1842,2023-12-24 18:00:00+00:00,2023-12-24 18:00:00+00:00,7199,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4227086183310533,0.0,0.6657873183200304,0,0,5512.5,1686.5,0,0,0,False
1843,2023-12-24 19:00:00+00:00,2023-12-24 19:00:00+00:00,6045,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4117647058823529,0.0,0.7029692166316471,0,0,5512.5,532.5,0,0,0,False
1844,2023-12-24 20:00:00+00:00,2023-12-24 20:00:00+00:00,4900,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4158686730506156,0.0,0.7378606985511702,0,0,5512.5,612.5,0,0,0,False
1845,2023-12-24 21:00:00+00:00,2023-12-24 21:00:00+00:00,4638,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4103967168262654,0.0,0.7454758642571206,0,0,5104.5,466.5,0,0,0,False
1846,2023-12-24 22:00:00+00:00,2023-12-24 22:00:00+00:00,6742,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.4528043775649795,0.0,0.6804352638798687,0,0,5456.0,1286.0,0,0,0,False
1847,2023-12-24 23:00:00+00:00,2023-12-24 23:00:00+00:00,3421,2023-12-24,0.0,0.0,0.0,0.5,0.0,0.5663474692202463,0.0,0.7795090535681649,0,0,5569.5,2148.5,0,0,0,False
1848,2023-12-25 00:00:00+00:00,2023-12-25 00:00:00+00:00,5309,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.6689466484268126,0.0,0.7252885421595611,0,0,5569.5,260.5,0,0,0,False
1849,2023-12-25 01:00:00+00:00,2023-12-25 01:00:00+00:00,8001,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.6785225718194254,0.0,0.6382246732343124,0,0,5433.0,2568.0,0,0,0,False
1850,2023-12-25 02:00:00+00:00,2023-12-25 02:00:00+00:00,2985,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8727770177838577,0.0,0.7909276301568221,0,0,5433.0,2448.0,0,0,0,False
1851,2023-12-25 03:00:00+00:00,2023-12-25 03:00:00+00:00,2080,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8632010943912448,0.0,0.8136879169007496,0,0,5433.0,3353.0,0,0,0,False
1852,2023-12-25 04:00:00+00:00,2023-12-25 04:00:00+00:00,2063,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8563611491108071,0.0,0.8139863925190014,0,0,5433.0,3370.0,0,0,0,False
1853,2023-12-25 05:00:00+00:00,2023-12-25 05:00:00+00:00,2866,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8495212038303693,0.0,0.7936722357959783,0,0,5433.0,2567.0,0,0,0,False
1854,2023-12-25 06:00:00+00:00,2023-12-25 06:00:00+00:00,3283,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8385772913816689,0.0,0.7825802957615628,0,0,5319.5,2036.5,0,0,0,False
1855,2023-12-25 07:00:00+00:00,2023-12-25 07:00:00+00:00,3776,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8153214774281806,0.0,0.7690613218973377,0,0,5319.5,1543.5,0,0,0,False
1856,2023-12-25 08:00:00+00:00,2023-12-25 08:00:00+00:00,4125,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.7756497948016415,0.0,0.7591924782800568,0,0,5319.5,1194.5,0,0,0,False
1857,2023-12-25 09:00:00+00:00,2023-12-25 09:00:00+00:00,5603,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.7578659370725034,0.0,0.7153090294717211,0,0,5365.5,237.5,0,0,0,False
1858,2023-12-25 10:00:00+00:00,2023-12-25 10:00:00+00:00,5536,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.7551299589603283,0.0,0.7173055827700312,0,0,5383.5,152.5,0,0,0,False
1859,2023-12-25 11:00:00+00:00,2023-12-25 11:00:00+00:00,5734,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.6826265389876881,0.0,0.711109997951536,0,0,5348.0,386.0,0,0,0,False
1860,2023-12-25 12:00:00+00:00,2023-12-25 12:00:00+00:00,5330,2023-12-25,0.0,0.0,0.4936708860759493,0.5,0.0,0.6621067031463749,0.0,0.7234792515616811,0,0,5348.0,18.0,0,0,0,False
1861,2023-12-25 13:00:00+00:00,2023-12-25 13:00:00+00:00,8376,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.746922024623803,0.0,0.6238777094991199,0,0,5348.0,3028.0,0,0,0,False
1862,2023-12-25 14:00:00+00:00,2023-12-25 14:00:00+00:00,5738,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8153214774281806,0.0,0.7108307184486203,0,0,5025.5,712.5,0,0,0,False
1863,2023-12-25 15:00:00+00:00,2023-12-25 15:00:00+00:00,5855,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.8207934336525308,0.0,0.7071100157128418,0,0,5025.5,829.5,0,0,0,False
1864,2023-12-25 16:00:00+00:00,2023-12-25 16:00:00+00:00,7209,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.7332421340629275,0.0,0.6632779487840252,0,0,5025.5,2183.5,0,0,0,False
1865,2023-12-25 17:00:00+00:00,2023-12-25 17:00:00+00:00,4721,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.6429548563611491,0.0,0.7415054111475512,0,0,5025.5,304.5,0,0,0,False
1866,2023-12-25 18:00:00+00:00,2023-12-25 18:00:00+00:00,5922,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.6894664842681258,0.0,0.7048142183228967,0,0,5025.5,896.5,0,0,0,False
1867,2023-12-25 19:00:00+00:00,2023-12-25 19:00:00+00:00,5401,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.5198358413132695,0.0,0.7209279672924942,0,0,5025.5,375.5,0,0,0,False
1868,2023-12-25 20:00:00+00:00,2023-12-25 20:00:00+00:00,5797,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.4432284541723666,0.0,0.7085962676135129,0,0,5025.5,771.5,0,0,0,False
1869,2023-12-25 21:00:00+00:00,2023-12-25 21:00:00+00:00,5366,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.4391244870041039,0.0,0.721866994836571,0,0,5025.5,340.5,0,0,0,False
1870,2023-12-25 22:00:00+00:00,2023-12-25 22:00:00+00:00,4077,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.4459644322845417,0.0,0.7598248887673866,0,0,4674.5,597.5,0,0,0,False
1871,2023-12-25 23:00:00+00:00,2023-12-25 23:00:00+00:00,4628,2023-12-25,0.0,0.0,0.0,0.5,0.0,0.4582763337893297,0.0,0.7438304848347247,0,0,4674.5,46.5,0,0,0,False
1872,2023-12-26 00:00:00+00:00,2023-12-26 00:00:00+00:00,4019,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4569083447332421,0.0,0.7613046175700033,0,0,4674.5,655.5,0,0,0,False
1873,2023-12-26 01:00:00+00:00,2023-12-26 01:00:00+00:00,1996,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4651162790697674,0.0,0.8145506454579625,0,0,4674.5,2678.5,0,0,0,False
1874,2023-12-26 02:00:00+00:00,2023-12-26 02:00:00+00:00,1383,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4445964432284541,0.0,0.8286702816851186,0,0,4674.5,3291.5,0,0,0,False
1875,2023-12-26 03:00:00+00:00,2023-12-26 03:00:00+00:00,1513,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4309165526675786,0.0,0.8255141093214151,0,0,4674.5,3161.5,0,0,0,False
1876,2023-12-26 04:00:00+00:00,2023-12-26 04:00:00+00:00,2961,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4350205198358413,0.0,0.7893132197716684,0,0,4674.5,1713.5,0,0,0,False
1877,2023-12-26 05:00:00+00:00,2023-12-26 05:00:00+00:00,2344,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4610123119015047,0.0,0.8050976820655782,0,0,4674.5,2330.5,0,0,0,False
1878,2023-12-26 06:00:00+00:00,2023-12-26 06:00:00+00:00,2276,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.4363885088919289,0.0,0.8066937663370399,0,0,4827.5,2551.5,0,0,0,False
1879,2023-12-26 07:00:00+00:00,2023-12-26 07:00:00+00:00,4044,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.3064295485636115,0.0,0.7593060649520259,0,0,4827.5,783.5,0,0,0,False
1880,2023-12-26 08:00:00+00:00,2023-12-26 08:00:00+00:00,4265,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.2640218878248974,0.0,0.7528945097770997,0,0,4827.5,562.5,0,0,0,False
1881,2023-12-26 09:00:00+00:00,2023-12-26 09:00:00+00:00,4456,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.2612859097127223,0.0,0.7472719033682708,0,0,4827.5,371.5,0,0,0,False
1882,2023-12-26 10:00:00+00:00,2023-12-26 10:00:00+00:00,5125,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.188782489740082,0.0,0.7272817840556296,0,0,4827.5,297.5,0,0,0,False
1883,2023-12-26 11:00:00+00:00,2023-12-26 11:00:00+00:00,6039,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1381668946648427,0.0,0.6988012863516533,0,0,4964.5,1074.5,0,0,0,False
1884,2023-12-26 12:00:00+00:00,2023-12-26 12:00:00+00:00,6699,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1367989056087551,0.0,0.6774279050182322,0,0,4964.5,1734.5,0,0,0,False
1885,2023-12-26 13:00:00+00:00,2023-12-26 13:00:00+00:00,5577,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1450068399452804,0.0,0.7132270080613705,0,0,4964.5,612.5,0,0,0,False
1886,2023-12-26 14:00:00+00:00,2023-12-26 14:00:00+00:00,5102,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1422708618331053,0.0,0.7277517740513538,0,0,4964.5,137.5,0,0,0,False
1887,2023-12-26 15:00:00+00:00,2023-12-26 15:00:00+00:00,5554,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1409028727770178,0.0,0.7119953833028925,0,0,4964.5,589.5,0,0,0,False
1888,2023-12-26 16:00:00+00:00,2023-12-26 16:00:00+00:00,5027,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1367989056087551,0.0,0.7283570127792989,0,0,4964.5,62.5,0,0,0,False
1889,2023-12-26 17:00:00+00:00,2023-12-26 17:00:00+00:00,5521,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1354309165526676,0.0,0.7128936980637363,0,0,4964.5,556.5,0,0,0,False
1890,2023-12-26 18:00:00+00:00,2023-12-26 18:00:00+00:00,5158,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1272229822161422,0.0,0.7241796992977831,0,0,4964.5,193.5,0,0,0,False
1891,2023-12-26 19:00:00+00:00,2023-12-26 19:00:00+00:00,7813,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1764705882352941,0.0,0.6364544176814786,0,0,4964.5,2848.5,0,0,0,False
1892,2023-12-26 20:00:00+00:00,2023-12-26 20:00:00+00:00,6986,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.20109439124487,0.0,0.6647882144169275,0,0,4964.5,2021.5,0,0,0,False
1893,2023-12-26 21:00:00+00:00,2023-12-26 21:00:00+00:00,5070,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.2147742818057455,0.0,0.7267816822416355,0,0,5048.5,21.5,0,0,0,False
1894,2023-12-26 22:00:00+00:00,2023-12-26 22:00:00+00:00,4902,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.1846785225718194,0.0,0.7318681281038728,0,0,5086.0,184.0,0,0,0,False
1895,2023-12-26 23:00:00+00:00,2023-12-26 23:00:00+00:00,2733,2023-12-26,0.0,0.0,0.0,0.5,0.0,0.2161422708618331,0.0,0.7937349326424434,0,0,5086.0,2353.0,0,0,0,False
1896,2023-12-27 00:00:00+00:00,2023-12-27 00:00:00+00:00,2627,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2065663474692202,0.0,0.7964256698571481,0,0,5086.0,2459.0,0,0,0,False
1897,2023-12-27 01:00:00+00:00,2023-12-27 01:00:00+00:00,1729,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.1860465116279069,0.0,0.8190809413772693,0,0,5086.0,3357.0,0,0,0,False
1898,2023-12-27 02:00:00+00:00,2023-12-27 02:00:00+00:00,1130,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.1860465116279069,0.0,0.8272953233744701,0,0,5086.0,3956.0,0,0,0,False
1899,2023-12-27 03:00:00+00:00,2023-12-27 03:00:00+00:00,1547,2023-12-27,0.0,0.0,0.1708860759493671,0.5,0.0,0.1928864569083447,0.0,0.8171645685323455,0,0,5114.0,3567.0,0,0,0,False
1900,2023-12-27 04:00:00+00:00,2023-12-27 04:00:00+00:00,1829,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.1956224350205198,0.0,0.8100760246426023,0,0,5114.0,3285.0,0,0,0,False
1901,2023-12-27 05:00:00+00:00,2023-12-27 05:00:00+00:00,3162,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2024623803009576,0.0,0.7748291242279842,0,0,5339.5,2177.5,0,0,0,False
1902,2023-12-27 06:00:00+00:00,2023-12-27 06:00:00+00:00,3294,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.1942544459644322,0.0,0.7710654428639179,0,0,5731.0,2437.0,0,0,0,False
1903,2023-12-27 07:00:00+00:00,2023-12-27 07:00:00+00:00,4362,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.1901504787961696,0.0,0.7400662760612811,0,0,5922.0,1560.0,0,0,0,False
1904,2023-12-27 08:00:00+00:00,2023-12-27 08:00:00+00:00,7592,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2517099863201094,0.0,0.6350816943157472,0,0,5922.0,1670.0,0,0,0,False
1905,2023-12-27 09:00:00+00:00,2023-12-27 09:00:00+00:00,10523,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2448700410396717,0.0,0.5298106130920082,0,0,5469.5,5053.5,0,0,0,False
1906,2023-12-27 10:00:00+00:00,2023-12-27 10:00:00+00:00,8278,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.3433652530779754,0.0,0.6110196315399554,0,0,5469.5,2808.5,0,0,0,False
1907,2023-12-27 11:00:00+00:00,2023-12-27 11:00:00+00:00,9780,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.4008207934336525,0.0,0.5569482418512567,0,0,5469.5,4310.5,0,0,0,False
1908,2023-12-27 12:00:00+00:00,2023-12-27 12:00:00+00:00,8959,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.3926128590971272,0.0,0.5866790405112307,0,0,5469.5,3489.5,0,0,0,False
1909,2023-12-27 13:00:00+00:00,2023-12-27 13:00:00+00:00,7667,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2954856361149111,0.0,0.6324259070448648,0,0,5469.5,2197.5,0,0,0,False
1910,2023-12-27 14:00:00+00:00,2023-12-27 14:00:00+00:00,6882,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2982216142270862,0.0,0.6593572607161808,0,0,5469.5,1412.5,0,0,0,False
1911,2023-12-27 15:00:00+00:00,2023-12-27 15:00:00+00:00,6309,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2735978112175102,0.0,0.6785087094769046,0,0,5469.5,839.5,0,0,0,False
1912,2023-12-27 16:00:00+00:00,2023-12-27 16:00:00+00:00,6687,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2722298221614227,0.0,0.6658377840695426,0,0,5469.5,1217.5,0,0,0,False
1913,2023-12-27 17:00:00+00:00,2023-12-27 17:00:00+00:00,6304,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2544459644322845,0.0,0.6785767364822571,0,0,5469.5,834.5,0,0,0,False
1914,2023-12-27 18:00:00+00:00,2023-12-27 18:00:00+00:00,5540,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.2599179206566347,0.0,0.7034045310392771,0,0,5469.5,70.5,0,0,0,False
1915,2023-12-27 19:00:00+00:00,2023-12-27 19:00:00+00:00,7064,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.320109439124487,0.0,0.6481411703227367,0,0,5922.0,1142.0,0,0,0,False
1916,2023-12-27 20:00:00+00:00,2023-12-27 20:00:00+00:00,5399,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.3734610123119015,0.0,0.7046417945231158,0,0,6306.5,907.5,0,0,0,False
1917,2023-12-27 21:00:00+00:00,2023-12-27 21:00:00+00:00,4984,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.3816689466484268,0.0,0.7016390252574283,0,0,6306.5,1322.5,0,0,0,False
1918,2023-12-27 22:00:00+00:00,2023-12-27 22:00:00+00:00,4887,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.3816689466484268,0.0,0.7051711022259279,0,0,6306.5,1419.5,0,0,0,False
1919,2023-12-27 23:00:00+00:00,2023-12-27 23:00:00+00:00,3342,2023-12-27,0.0,0.0,0.0,0.5,0.0,0.359781121751026,0.0,0.7594835916499542,0,0,6078.0,2736.0,0,0,0,False
1920,2023-12-28 00:00:00+00:00,2023-12-28 00:00:00+00:00,2527,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.3529411764705882,0.0,0.7857256270070742,0,0,5929.5,3402.5,0,0,0,False
1921,2023-12-28 01:00:00+00:00,2023-12-28 01:00:00+00:00,1580,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.3365253077975376,0.0,0.814018624652013,0,0,5929.5,4349.5,0,0,0,False
1922,2023-12-28 02:00:00+00:00,2023-12-28 02:00:00+00:00,1416,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2995896032831737,0.0,0.8185774748149729,0,0,5929.5,4513.5,0,0,0,False
1923,2023-12-28 03:00:00+00:00,2023-12-28 03:00:00+00:00,1557,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2093023255813953,0.0,0.8144505298151734,0,0,5805.0,4248.0,0,0,0,False
1924,2023-12-28 04:00:00+00:00,2023-12-28 04:00:00+00:00,3326,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1450068399452804,0.0,0.7594210220648487,0,0,5649.0,2323.0,0,0,0,False
1925,2023-12-28 05:00:00+00:00,2023-12-28 05:00:00+00:00,5387,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1231190150478796,0.0,0.6855559099328998,0,0,5649.0,262.0,0,0,0,False
1926,2023-12-28 06:00:00+00:00,2023-12-28 06:00:00+00:00,8625,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1477428180574555,0.0,0.554111226142447,0,0,5649.0,2976.0,0,0,0,False
1927,2023-12-28 07:00:00+00:00,2023-12-28 07:00:00+00:00,9441,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1518467852257182,0.0,0.5193529842546207,0,0,5805.0,3636.0,0,0,0,False
1928,2023-12-28 08:00:00+00:00,2023-12-28 08:00:00+00:00,10611,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1532147742818057,0.0,0.530672287136007,0,0,5656.0,4955.0,0,0,0,False
1929,2023-12-28 09:00:00+00:00,2023-12-28 09:00:00+00:00,8349,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2175102599179206,0.0,0.5658080856982937,0,0,5805.0,2544.0,0,0,0,False
1930,2023-12-28 10:00:00+00:00,2023-12-28 10:00:00+00:00,5852,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2339261285909712,0.0,0.6677090218177816,0,0,5805.0,47.0,0,0,0,False
1931,2023-12-28 11:00:00+00:00,2023-12-28 11:00:00+00:00,6007,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2571819425444596,0.0,0.6615976867456976,0,0,5805.0,202.0,0,0,0,False
1932,2023-12-28 12:00:00+00:00,2023-12-28 12:00:00+00:00,6160,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2448700410396717,0.0,0.6555237265666127,0,0,5805.0,355.0,0,0,0,False
1933,2023-12-28 13:00:00+00:00,2023-12-28 13:00:00+00:00,6015,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2079343365253078,0.0,0.6611944880999373,0,0,5805.0,210.0,0,0,0,False
1934,2023-12-28 14:00:00+00:00,2023-12-28 14:00:00+00:00,5758,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1696306429548563,0.0,0.671189082989553,0,0,5805.0,47.0,0,0,0,False
1935,2023-12-28 15:00:00+00:00,2023-12-28 15:00:00+00:00,5090,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.1696306429548563,0.0,0.6966587135639086,0,0,5805.0,715.0,0,0,0,False
1936,2023-12-28 16:00:00+00:00,2023-12-28 16:00:00+00:00,6137,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2352941176470588,0.0,0.6038022394152237,0,0,5805.0,332.0,0,0,0,False
1937,2023-12-28 17:00:00+00:00,2023-12-28 17:00:00+00:00,6514,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2790697674418604,0.0,0.5840051526608738,0,0,5805.0,709.0,0,0,0,False
1938,2023-12-28 18:00:00+00:00,2023-12-28 18:00:00+00:00,6885,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.2790697674418604,0.0,0.5643132282318962,0,0,5805.0,1080.0,0,0,0,False
1939,2023-12-28 19:00:00+00:00,2023-12-28 19:00:00+00:00,5554,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.292749658002736,0.0,0.6338016846245722,0,0,5656.0,102.0,0,0,0,False
1940,2023-12-28 20:00:00+00:00,2023-12-28 20:00:00+00:00,6950,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.4336525307797537,0.0,0.5607756441112923,0,0,5489.5,1460.5,0,0,0,False
1941,2023-12-28 21:00:00+00:00,2023-12-28 21:00:00+00:00,5425,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.4774281805745554,0.0,0.6403178389220447,0,0,5257.5,167.5,0,0,0,False
1942,2023-12-28 22:00:00+00:00,2023-12-28 22:00:00+00:00,4796,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.4774281805745554,0.0,0.6716088131963733,0,0,5257.5,461.5,0,0,0,False
1943,2023-12-28 23:00:00+00:00,2023-12-28 23:00:00+00:00,3074,2023-12-28,0.0,0.0,0.0,0.5,0.0,0.4911080711354309,0.0,0.7509241209582267,0,0,5257.5,2183.5,0,0,0,False
1944,2023-12-29 00:00:00+00:00,2023-12-29 00:00:00+00:00,2449,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.4623803009575923,0.0,0.7769073766827546,0,0,5257.5,2808.5,0,0,0,False
1945,2023-12-29 01:00:00+00:00,2023-12-29 01:00:00+00:00,1608,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.4623803009575923,0.0,0.8093189965897896,0,0,5036.5,3428.5,0,0,0,False
1946,2023-12-29 02:00:00+00:00,2023-12-29 02:00:00+00:00,1380,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.4186046511627907,0.0,0.8174991203044041,0,0,5036.5,3656.5,0,0,0,False
1947,2023-12-29 03:00:00+00:00,2023-12-29 03:00:00+00:00,1468,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.3912448700410397,0.0,0.8142137356004844,0,0,5036.5,3568.5,0,0,0,False
1948,2023-12-29 04:00:00+00:00,2023-12-29 04:00:00+00:00,1621,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.2872777017783858,0.0,0.8085029889398458,0,0,5094.0,3473.0,0,0,0,False
1949,2023-12-29 05:00:00+00:00,2023-12-29 05:00:00+00:00,3161,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.3242134062927496,0.0,0.7464527625471973,0,0,5094.0,1933.0,0,0,0,False
1950,2023-12-29 06:00:00+00:00,2023-12-29 06:00:00+00:00,3526,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.3378932968536252,0.0,0.7302828074748671,0,0,5094.0,1568.0,0,0,0,False
1951,2023-12-29 07:00:00+00:00,2023-12-29 07:00:00+00:00,4334,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.33515731874145,0.0,0.6928537333130069,0,0,5094.0,760.0,0,0,0,False
1952,2023-12-29 08:00:00+00:00,2023-12-29 08:00:00+00:00,4983,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.33515731874145,0.0,0.6612318940517112,0,0,5087.5,104.5,0,0,0,False
1953,2023-12-29 09:00:00+00:00,2023-12-29 09:00:00+00:00,6242,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.3119015047879617,0.0,0.5967795664649407,0,0,4935.5,1306.5,0,0,0,False
1954,2023-12-29 10:00:00+00:00,2023-12-29 10:00:00+00:00,5879,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.2667578659370725,0.0,0.6156888112334336,0,0,4842.0,1037.0,0,0,0,False
1955,2023-12-29 11:00:00+00:00,2023-12-29 11:00:00+00:00,5753,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.2571819425444596,0.0,0.6221702059075118,0,0,4758.5,994.5,0,0,0,False
1956,2023-12-29 12:00:00+00:00,2023-12-29 12:00:00+00:00,4629,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.2599179206566347,0.0,0.6785279417535899,0,0,4758.5,129.5,0,0,0,False
1957,2023-12-29 13:00:00+00:00,2023-12-29 13:00:00+00:00,5442,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.2093023255813953,0.0,0.6380023429761841,0,0,4758.5,683.5,0,0,0,False
1958,2023-12-29 14:00:00+00:00,2023-12-29 14:00:00+00:00,5205,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.1491108071135431,0.0,0.6499513708374851,0,0,4758.5,446.5,0,0,0,False
1959,2023-12-29 15:00:00+00:00,2023-12-29 15:00:00+00:00,5346,2023-12-29,0.0,0.0,0.0,0.5,0.0,0.13406292749658,0.0,0.6427932660812863,0,0,4758.5,587.5,0,0,0,False
