timestep,orig_value,dt_object,score_AnDePeDPro_ec2_network_in,score_bayesChangePt_ec2_network_in,score_contextOSE_ec2_network_in,score_earthgeckoSkyline_ec2_network_in,score_knncad_ec2_network_in,score_relativeEntropy_ec2_network_in,score_windowedGaussian_ec2_network_in,expected_pattern,pattern_deviation,is_final_anomaly
2014-04-14 03:49:00,238726.0,2014-04-14 03:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6851473825048973,254196.0,15470.0,0
2014-04-14 03:54:00,263029.0,2014-04-14 03:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6766292158853752,254191.0,8838.0,0
2014-04-14 03:59:00,3236520.0,2014-04-14 03:59:00,0.0,0.8,0.5,0.0,0.5,0.0,0.9924577950959576,254191.0,2982329.0,0
2014-04-14 04:04:00,248720.0,2014-04-14 04:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6819017585971648,253960.0,5240.0,0
2014-04-14 04:09:00,3257700.0,2014-04-14 04:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9927590635553738,253960.0,3003740.0,0
2014-04-14 04:14:00,233011.0,2014-04-14 04:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6875934883366823,253957.0,20946.0,0
2014-04-14 04:19:00,251556.0,2014-04-14 04:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6811211513418458,253960.0,2404.0,0
2014-04-14 04:24:00,238617.0,2014-04-14 04:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6854969447184225,254191.0,15574.0,0
2014-04-14 04:29:00,261755.0,2014-04-14 04:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6774091290373481,253960.0,7795.0,0
2014-04-14 04:34:00,225593.0,2014-04-14 04:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.689513748706151,254191.0,28598.0,0
2014-04-14 04:39:00,255809.0,2014-04-14 04:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6790119487538622,253960.0,1849.0,0
2014-04-14 04:44:00,244315.0,2014-04-14 04:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6829074535766019,253957.0,9642.0,0
2014-04-14 04:49:00,230856.0,2014-04-14 04:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6874563516438218,253957.0,23101.0,0
2014-04-14 04:54:00,259247.0,2014-04-14 04:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6775522770165631,253928.0,5319.0,0
2014-04-14 04:59:00,3245960.0,2014-04-14 04:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.992600052799964,253782.0,2992178.0,0
2014-04-14 05:04:00,261744.0,2014-04-14 05:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6769869460716523,253782.0,7962.0,0
2014-04-14 05:09:00,3237500.0,2014-04-14 05:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9923088521309348,253681.0,2983819.0,0
2014-04-14 05:14:00,248712.0,2014-04-14 05:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6817985048165744,253681.0,4969.0,0
2014-04-14 05:19:00,250321.0,2014-04-14 05:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6811580978436986,253681.0,3360.0,0
2014-04-14 05:24:00,255288.0,2014-04-14 05:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6793558224209553,253782.0,1506.0,0
2014-04-14 05:29:00,246289.0,2014-04-14 05:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6823827453566412,253782.0,7493.0,0
2014-04-14 05:34:00,254512.0,2014-04-14 05:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.679454595660138,253782.0,730.0,0
2014-04-14 05:39:00,247413.0,2014-04-14 05:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6818271897478884,253782.0,6369.0,0
2014-04-14 05:44:00,241317.0,2014-04-14 05:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6838460398618724,253681.0,12364.0,0
2014-04-14 05:49:00,262489.0,2014-04-14 05:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6764259844291078,253681.0,8808.0,0
2014-04-14 05:54:00,237921.0,2014-04-14 05:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6848521500620594,253501.0,15580.0,0
2014-04-14 05:59:00,3246580.0,2014-04-14 05:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9925677133480082,253501.0,2993079.0,0
2014-04-14 06:04:00,256207.0,2014-04-14 06:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6788188477725527,253455.0,2752.0,0
2014-04-14 06:09:00,3235850.0,2014-04-14 06:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9922301662931106,253455.0,2982395.0,0
2014-04-14 06:14:00,244128.0,2014-04-14 06:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6832800365897956,253455.0,9327.0,0
2014-04-14 06:19:00,258393.0,2014-04-14 06:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6782708516127651,253455.0,4938.0,0
2014-04-14 06:24:00,244173.0,2014-04-14 06:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.683099406446481,253501.0,9328.0,0
2014-04-14 06:29:00,259180.0,2014-04-14 06:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6778289268457944,253501.0,5679.0,0
2014-04-14 06:34:00,239867.0,2014-04-14 06:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6844170064609015,253681.0,13814.0,0
2014-04-14 06:39:00,257970.0,2014-04-14 06:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6780786123142829,253501.0,4469.0,0
2014-04-14 06:44:00,248844.0,2014-04-14 06:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6811568191943373,253455.0,4611.0,0
2014-04-14 06:49:00,229546.0,2014-04-14 06:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6877149576899045,253436.0,23890.0,0
2014-04-14 06:54:00,251849.0,2014-04-14 06:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6799434079798655,253330.0,1481.0,0
2014-04-14 06:59:00,3238740.0,2014-04-14 06:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9923656053781168,253306.0,2985434.0,0
2014-04-14 07:04:00,264761.0,2014-04-14 07:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6757574189000841,253306.0,11455.0,0
2014-04-14 07:09:00,3224250.0,2014-04-14 07:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.991943108198224,253306.0,2970944.0,0
2014-04-14 07:14:00,262425.0,2014-04-14 07:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6768696021885751,253261.0,9164.0,0
2014-04-14 07:19:00,243641.0,2014-04-14 07:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6832741092757509,253261.0,9620.0,0
2014-04-14 07:24:00,253186.0,2014-04-14 07:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6799000022414565,253261.0,75.0,0
2014-04-14 07:29:00,245125.0,2014-04-14 07:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6825983328488876,253306.0,8181.0,0
2014-04-14 07:34:00,244341.0,2014-04-14 07:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.682784667812449,253330.0,8989.0,0
2014-04-14 07:39:00,254256.0,2014-04-14 07:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6792777891345003,253330.0,926.0,0
2014-04-14 07:44:00,244250.0,2014-04-14 07:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6826521019427259,253306.0,9056.0,0
2014-04-14 07:49:00,257829.0,2014-04-14 07:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6778727711260164,253330.0,4499.0,0
2014-04-14 07:54:00,249961.0,2014-04-14 07:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6805175657095875,253306.0,3345.0,0
2014-04-14 07:59:00,3255920.0,2014-04-14 07:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.992668571584702,253330.0,3002590.0,0
2014-04-14 08:04:00,256583.0,2014-04-14 08:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6785133691576447,253330.0,3253.0,0
2014-04-14 08:09:00,3243410.0,2014-04-14 08:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9923005856173074,253306.0,2990104.0,0
2014-04-14 08:14:00,242797.0,2014-04-14 08:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6835512346948838,253306.0,10509.0,0
2014-04-14 08:19:00,266761.0,2014-04-14 08:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6751932016848167,253306.0,13455.0,0
2014-04-14 08:24:00,240054.0,2014-04-14 08:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6843339895036156,253306.0,13252.0,0
2014-04-14 08:29:00,247797.0,2014-04-14 08:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.681587415621648,253306.0,5509.0,0
2014-04-14 08:34:00,243652.0,2014-04-14 08:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6829322805337475,253330.0,9678.0,0
2014-04-14 08:39:00,246122.0,2014-04-14 08:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6819988211571659,253306.0,7184.0,0
2014-04-14 08:44:00,261319.0,2014-04-14 08:44:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6766605626012029,253261.0,8058.0,0
2014-04-14 08:49:00,246188.0,2014-04-14 08:49:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6818164765540622,253186.0,6998.0,0
2014-04-14 08:54:00,273897.0,2014-04-14 08:54:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6721162190598402,252943.0,20954.0,0
2014-04-14 08:59:00,3226560.0,2014-04-14 08:59:00,0.0,0.8888888888888888,0.5,0.0,0.5,0.0,0.9920253515278948,252943.0,2973617.0,0
2014-04-14 09:04:00,267619.0,2014-04-14 09:04:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6746088477813178,252943.0,14676.0,0
2014-04-14 09:09:00,3222390.0,2014-04-14 09:09:00,0.0,0.0,0.5,0.0,0.5,0.0,0.9918173604517052,252943.0,2969447.0,0
2014-04-14 09:14:00,267290.0,2014-04-14 09:14:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6750229068455098,252552.0,14738.0,0
2014-04-14 09:19:00,246346.0,2014-04-14 09:19:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6821789471644235,252552.0,6206.0,0
2014-04-14 09:24:00,258775.0,2014-04-14 09:24:00,0.0,0.4,0.5,0.0,0.5,0.0,0.6778103207444146,252552.0,6223.0,0
2014-04-14 09:29:00,247139.0,2014-04-14 09:29:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6817463522930617,252552.0,5413.0,0
2014-04-14 09:34:00,239030.0,2014-04-14 09:34:00,0.0,0.0,0.5,0.0,0.5,0.0,0.6844517511072079,252552.0,13522.0,0
2014-04-14 09:39:00,264852.0,2014-04-14 09:39:00,0.0,0.0,0.5,0.0,0.5,0.0,0.675454468546622,252521.0,12331.0,0
2014-04-14 09:44:00,245109.0,2014-04-14 09:44:00,0.0,0.0,0.5,0.0,0.33515731874145,0.0,0.6822042879164957,252375.0,7266.0,0
2014-04-14 09:49:00,247650.0,2014-04-14 09:49:00,0.0,0.0,0.5,0.0,0.3091655266757866,0.0,0.6812468914766185,252375.0,4725.0,0
2014-04-14 09:54:00,255217.0,2014-04-14 09:54:00,0.0,0.0,0.5,0.0,0.4008207934336525,0.0,0.6785508552756937,252362.0,2855.0,0
2014-04-14 09:59:00,3256740.0,2014-04-14 09:59:00,0.0,0.8888888888888888,0.5,0.0,0.5266757865937073,0.0,0.9926041826799936,252346.0,3004394.0,0
2014-04-14 10:04:00,252297.0,2014-04-14 10:04:00,0.0,0.0,0.5,0.0,0.5690834473324213,0.0,0.6798439404198872,252362.0,65.0,0
2014-04-14 10:09:00,3255140.0,2014-04-14 10:09:00,0.0,0.0,0.5,0.0,0.7373461012311902,0.0,0.9924583723290712,252346.0,3002794.0,0
2014-04-14 10:14:00,245207.0,2014-04-14 10:14:00,0.0,0.0,0.5,0.0,0.6593707250341997,0.0,0.6825623407400754,252362.0,7155.0,0
2014-04-14 10:19:00,261411.0,2014-04-14 10:19:00,0.0,0.0,0.5,0.0,0.5800273597811217,0.0,0.6768964458416438,252362.0,9049.0,0
2014-04-14 10:24:00,248442.0,2014-04-14 10:24:00,0.0,0.4,0.5,0.0,0.6429548563611491,0.0,0.6812927512794755,252375.0,3933.0,0
2014-04-14 10:29:00,234227.0,2014-04-14 10:29:00,0.0,0.0,0.5,0.0,0.6935704514363885,0.0,0.6860884327483655,252362.0,18135.0,0
2014-04-14 10:34:00,262916.0,2014-04-14 10:34:00,0.0,0.0,0.5,0.0,0.6935704514363885,0.0,0.6761271739332176,252375.0,10541.0,0
2014-04-14 10:39:00,243965.0,2014-04-14 10:39:00,0.0,0.0,0.5,0.0,0.615595075239398,0.0,0.6825916786112732,252362.0,8397.0,0
2014-04-14 10:44:00,269786.0,2014-04-14 10:44:00,0.0,0.0,0.5,0.0,0.4008207934336525,0.0,0.6735793279183337,252362.0,17424.0,0
2014-04-14 10:49:00,243424.0,2014-04-14 10:49:00,0.0,0.0,0.5,0.0,0.3953488372093023,0.0,0.6826240010584093,252346.0,8922.0,0
2014-04-14 10:54:00,254331.0,2014-04-14 10:54:00,0.0,0.0,0.5,0.0,0.493844049247606,0.0,0.6787807389640002,252297.0,2034.0,0
2014-04-14 10:59:00,3225920.0,2014-04-14 10:59:00,0.0,0.8888888888888888,0.5,0.0,0.625170998632011,0.0,0.9919262718357033,252346.0,2973574.0,0
2014-04-14 11:04:00,274760.0,2014-04-14 11:04:00,0.0,0.0,0.5,0.0,0.6566347469220246,0.0,0.6719810708607886,252297.0,22463.0,0
2014-04-14 11:09:00,3235040.0,2014-04-14 11:09:00,0.0,0.0,0.5,0.0,0.7537619699042407,0.0,0.992004242120229,252346.0,2982694.0,0
2014-04-14 11:14:00,226882.0,2014-04-14 11:14:00,0.0,0.0,0.5,0.0,0.6963064295485636,0.0,0.6887473977838191,252346.0,25464.0,0
2014-04-14 11:19:00,274551.0,2014-04-14 11:19:00,0.0,0.0,0.5,0.0,0.6073871409028728,0.0,0.6722645033412613,252362.0,22189.0,0
2014-04-14 11:24:00,243678.0,2014-04-14 11:24:00,0.0,0.4,0.5,0.0,0.6497948016415869,0.0,0.6828548522355327,252375.0,8697.0,0
2014-04-14 11:29:00,268744.0,2014-04-14 11:29:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.6741223012091252,252552.0,16192.0,0
2014-04-14 11:34:00,243537.0,2014-04-14 11:34:00,0.0,0.0,0.5,0.0,0.6757865937072504,0.0,0.6827500256127583,252552.0,9015.0,0
2014-04-14 11:39:00,272854.0,2014-04-14 11:39:00,0.0,0.0,0.5,0.0,0.4774281805745554,0.0,0.6725332761144531,252375.0,20479.0,0
2014-04-14 11:44:00,250481.0,2014-04-14 11:44:00,0.0,0.0,0.5,0.0,0.3775649794801641,0.0,0.6802086869915478,252362.0,1881.0,0
2014-04-14 11:49:00,263026.0,2014-04-14 11:49:00,0.0,0.0,0.5,0.0,0.3570451436388508,0.0,0.6757914362462862,252362.0,10664.0,0
2014-04-14 11:54:00,247761.0,2014-04-14 11:54:00,0.0,0.0,0.5,0.0,0.4172366621067031,0.0,0.6809924950782135,252346.0,4585.0,0
2014-04-14 11:59:00,3241160.0,2014-04-14 11:59:00,0.0,0.8888888888888888,0.5,0.0,0.5827633378932968,0.0,0.9922074545974584,252297.0,2988863.0,0
2014-04-14 12:04:00,247622.0,2014-04-14 12:04:00,0.0,0.0,0.5,0.0,0.573187414500684,0.0,0.6813136315484705,252297.0,4675.0,0
2014-04-14 12:09:00,3244430.0,2014-04-14 12:09:00,0.0,0.0,0.5,0.0,0.7291381668946648,0.0,0.9921614909814332,252028.0,2992402.0,0
2014-04-14 12:14:00,255419.0,2014-04-14 12:14:00,0.0,0.0,0.5,0.0,0.6484268125854993,0.0,0.678904983168453,252297.0,3122.0,0
2014-04-14 12:19:00,248049.0,2014-04-14 12:19:00,0.0,0.0,0.5,0.0,0.6484268125854993,0.0,0.6813621624688722,252028.0,3979.0,0
2014-04-14 12:24:00,271746.0,2014-04-14 12:24:00,0.0,0.4,0.5,0.0,0.6785225718194254,0.0,0.6730985066170225,252297.0,19449.0,0
2014-04-14 12:29:00,246256.0,2014-04-14 12:29:00,0.0,0.0,0.5,0.0,0.6867305061559508,0.0,0.6818273618487021,252297.0,6041.0,0
2014-04-14 12:34:00,263923.0,2014-04-14 12:34:00,0.0,0.0,0.5,0.0,0.6593707250341997,0.0,0.675654285958877,252346.0,11577.0,0
2014-04-14 12:39:00,244058.0,2014-04-14 12:39:00,0.0,0.0,0.5,0.0,0.506155950752394,0.0,0.6824294295008946,252346.0,8288.0,0
2014-04-14 12:44:00,263818.0,2014-04-14 12:44:00,0.0,0.0,0.5,0.0,0.3679890560875513,0.0,0.6755322803978883,252297.0,11521.0,0
2014-04-14 12:49:00,245562.0,2014-04-14 12:49:00,0.0,0.0,0.5,0.0,0.3283173734610123,0.0,0.6817597280321125,252346.0,6784.0,0
2014-04-14 12:54:00,273713.0,2014-04-14 12:54:00,0.0,0.0,0.5,0.0,0.3953488372093023,0.0,0.6719356459815878,252297.0,21416.0,0
2014-04-14 12:59:00,3223440.0,2014-04-14 12:59:00,0.0,0.8888888888888888,0.5,0.0,0.4705882352941176,0.0,0.9917917302892888,252028.0,2971412.0,0
2014-04-14 13:04:00,257115.0,2014-04-14 13:04:00,0.0,0.0,0.5,0.0,0.4911080711354309,0.0,0.6779821067267747,251849.0,5266.0,0
2014-04-14 13:09:00,3257980.0,2014-04-14 13:09:00,0.0,0.0,0.5,0.0,0.7441860465116279,0.0,0.9924018098833444,251849.0,3006131.0,0
2014-04-14 13:14:00,248855.0,2014-04-14 13:14:00,0.0,0.0,0.5,0.0,0.6060191518467852,0.0,0.6811008868659792,251812.0,2957.0,0
2014-04-14 13:19:00,261345.0,2014-04-14 13:19:00,0.0,0.0,0.5,0.0,0.5088919288645691,0.0,0.6767220718163531,251812.0,9533.0,0
2014-04-14 13:24:00,272407.0,2014-04-14 13:24:00,0.0,0.4,0.5,0.0,0.5718194254445964,0.0,0.6728159306402537,251812.0,20595.0,0
2014-04-14 13:29:00,261660.0,2014-04-14 13:29:00,0.0,0.0,0.5,0.0,0.627906976744186,0.0,0.6764646782325865,251849.0,9811.0,0
2014-04-14 13:34:00,248905.0,2014-04-14 13:34:00,0.0,0.0,0.5,0.0,0.6114911080711354,0.0,0.6807860596708307,252028.0,3123.0,0
2014-04-14 13:39:00,279150.0,2014-04-14 13:39:00,0.0,0.0,0.5,0.0,0.4363885088919289,0.0,0.6702368978564991,251849.0,27301.0,0
2014-04-14 13:44:00,259640.0,2014-04-14 13:44:00,0.0,0.0,0.5,0.0,0.3433652530779754,0.0,0.6769375648487865,251849.0,7791.0,0
2014-04-14 13:49:00,263080.0,2014-04-14 13:49:00,0.0,0.0,0.5,0.0,0.3119015047879617,0.0,0.6756711177544972,251812.0,11268.0,0
2014-04-14 13:54:00,258559.0,2014-04-14 13:54:00,0.0,0.0,0.5,0.0,0.3912448700410397,0.0,0.6771608453205042,251812.0,6747.0,0
2014-04-14 13:59:00,3250500.0,2014-04-14 13:59:00,0.0,0.8888888888888888,0.5,0.0,0.612859097127223,0.0,0.992320319065792,251806.0,2998694.0,0
2014-04-14 14:04:00,247463.0,2014-04-14 14:04:00,0.0,0.0,0.5,0.0,0.6347469220246238,0.0,0.6812600285388324,251812.0,4349.0,0
2014-04-14 14:09:00,3240320.0,2014-04-14 14:09:00,0.0,0.0,0.5,0.0,0.7537619699042407,0.0,0.991996739576632,251806.0,2988514.0,0
2014-04-14 14:14:00,255462.0,2014-04-14 14:14:00,0.0,0.0,0.5,0.0,0.6320109439124487,0.0,0.678780693344373,251789.0,3673.0,0
2014-04-14 14:19:00,247251.0,2014-04-14 14:19:00,0.0,0.0,0.5,0.0,0.5909712722298222,0.0,0.6815248505795649,251789.0,4538.0,0
2014-04-14 14:24:00,266930.0,2014-04-14 14:24:00,0.0,0.4,0.5,0.0,0.6320109439124487,0.0,0.6746667541651596,251789.0,15141.0,0
2014-04-14 14:29:00,250313.0,2014-04-14 14:29:00,0.0,0.0,0.5,0.0,0.6580027359781122,0.0,0.6803238662529971,251789.0,1476.0,0
2014-04-14 14:34:00,264478.0,2014-04-14 14:34:00,0.0,0.0,0.5,0.0,0.5430916552667578,0.0,0.6753617629402855,251812.0,12666.0,0
2014-04-14 14:39:00,256915.0,2014-04-14 14:39:00,0.0,0.0,0.5,0.0,0.4309165526675786,0.0,0.677900278827503,251812.0,5103.0,0
2014-04-14 14:44:00,259946.0,2014-04-14 14:44:00,0.0,0.0,0.5,0.0,0.3187414500683994,0.0,0.676777922188908,251789.0,8157.0,0
2014-04-14 14:49:00,246235.0,2014-04-14 14:49:00,0.0,0.0,0.5,0.0,0.2954856361149111,0.0,0.6814276884457184,251789.0,5554.0,0
2014-04-14 14:54:00,267462.0,2014-04-14 14:54:00,0.0,0.0,0.5,0.0,0.3693570451436389,0.0,0.6740201205611763,251701.0,15761.0,0
2014-04-14 14:59:00,3255620.0,2014-04-14 14:59:00,0.0,0.8888888888888888,0.5,0.0,0.53077975376197,0.0,0.992385493610136,251789.0,3003831.0,0
2014-04-14 15:04:00,246734.0,2014-04-14 15:04:00,0.0,0.0,0.5,0.0,0.5896032831737346,0.0,0.6814502853930043,251701.0,4967.0,0
2014-04-14 15:09:00,3257930.0,2014-04-14 15:09:00,0.0,0.0,0.5,0.0,0.7496580027359782,0.0,0.992322656544893,251681.0,3006249.0,0
2014-04-14 15:14:00,243800.0,2014-04-14 15:14:00,0.0,0.0,0.5,0.0,0.6101231190150479,0.0,0.6827184647109199,251681.0,7881.0,0
2014-04-14 15:19:00,259471.0,2014-04-14 15:19:00,0.0,0.0,0.5,0.0,0.478796169630643,0.0,0.677259862532717,251701.0,7770.0,0
2014-04-14 15:24:00,238407.0,2014-04-14 15:24:00,0.0,0.4,0.5,0.0,0.6580027359781122,0.0,0.6844113162848875,251789.0,13382.0,0
2014-04-14 15:29:00,257799.0,2014-04-14 15:29:00,0.0,0.0,0.5,0.0,0.6744186046511628,0.0,0.6776797030334958,251789.0,6010.0,0
2014-04-14 15:34:00,245794.0,2014-04-14 15:34:00,0.0,0.0,0.5,0.0,0.6689466484268126,0.0,0.6817317498819151,251812.0,6018.0,0
2014-04-14 15:39:00,276265.0,2014-04-14 15:39:00,0.0,0.0,0.5,0.0,0.493844049247606,0.0,0.6707788920946312,251789.0,24476.0,0
2014-04-14 15:44:00,237681.0,2014-04-14 15:44:00,0.0,0.0,0.5,0.0,0.3296853625170998,0.0,0.6842831338751407,251789.0,14108.0,0
2014-04-14 15:49:00,256126.0,2014-04-14 15:49:00,0.0,0.0,0.5,0.0,0.3187414500683994,0.0,0.6777367394788775,251701.0,4425.0,0
2014-04-14 15:54:00,242674.0,2014-04-14 15:54:00,0.0,0.0,0.5,0.0,0.478796169630643,0.0,0.6823848006315667,251701.0,9027.0,0
2014-04-14 15:59:00,3230490.0,2014-04-14 15:59:00,0.0,0.8888888888888888,0.5,0.0,0.746922024623803,0.0,0.9930570434620796,251681.0,2978809.0,0
2014-04-14 16:04:00,263568.0,2014-04-14 16:04:00,0.0,0.0,0.5,0.0,0.7701778385772914,0.0,0.6753087034902908,251701.0,11867.0,0
2014-04-14 16:09:00,3257080.0,2014-04-14 16:09:00,0.0,0.0,0.5,0.0,0.8768809849521204,0.0,0.9934473351449926,251701.0,3005379.0,0
2014-04-14 16:14:00,268001.0,2014-04-14 16:14:00,0.0,0.0,0.5,0.0,0.8700410396716827,0.0,0.6740237896792343,251701.0,16300.0,0
2014-04-14 16:19:00,243584.0,2014-04-14 16:19:00,0.0,0.0,0.5,0.0,0.8700410396716827,0.0,0.682518594108312,251789.0,8205.0,0
2014-04-14 16:24:00,271558.0,2014-04-14 16:24:00,0.0,0.4,0.5,0.0,0.8782489740082079,0.0,0.6726142721016877,251789.0,19769.0,0
2014-04-14 16:29:00,282275.0,2014-04-14 16:29:00,0.0,0.0,0.5,0.0,0.8864569083447332,0.0,0.6687436019055983,251812.0,30463.0,0
2014-04-14 16:34:00,261742.0,2014-04-14 16:34:00,0.0,0.0,0.5,0.0,0.8864569083447332,0.0,0.6759390581902589,251812.0,9930.0,0
2014-04-14 16:39:00,255371.0,2014-04-14 16:39:00,0.0,0.0,0.5,0.0,0.8796169630642955,0.0,0.6781073593003103,251849.0,3522.0,0
2014-04-14 16:44:00,252028.0,2014-04-14 16:44:00,0.0,0.0,0.5,0.0,0.719562243502052,0.0,0.6792070108841606,251812.0,216.0,0
2014-04-14 16:49:00,253957.0,2014-04-14 16:49:00,0.0,0.0,0.5,0.0,0.6757865937072504,0.0,0.6784543887069066,251812.0,2145.0,0
2014-04-14 16:54:00,254325.0,2014-04-14 16:54:00,0.0,0.0,0.5,0.0,0.8276333789329685,0.0,0.6782504068667132,251812.0,2513.0,0
2014-04-14 16:59:00,3260040.0,2014-04-14 16:59:00,0.0,0.8888888888888888,0.5,0.0,0.8796169630642955,0.0,0.9935185821315868,251849.0,3008191.0,0
2014-04-14 17:04:00,264973.0,2014-04-14 17:04:00,0.0,0.0,0.5,0.0,0.8796169630642955,0.0,0.6747806479832985,251812.0,13161.0,0
2014-04-14 17:09:00,3262910.0,2014-04-14 17:09:00,0.0,0.0,0.5,0.0,0.8974008207934336,0.0,0.9934177656422156,251849.0,3011061.0,0
2014-04-14 17:14:00,258360.0,2014-04-14 17:14:00,0.0,0.0,0.5,0.0,0.8864569083447332,0.0,0.6773897557105428,251812.0,6548.0,0
2014-04-14 17:19:00,274360.0,2014-04-14 17:19:00,0.0,0.0,0.5,0.0,0.8632010943912448,0.0,0.6716890392622668,251812.0,22548.0,0
2014-04-14 17:24:00,264174.0,2014-04-14 17:24:00,0.0,0.4,0.5,0.0,0.8741450068399452,0.0,0.6752064065733417,251849.0,12325.0,0
2014-04-14 17:29:00,269493.0,2014-04-14 17:29:00,0.0,0.0,0.5,0.0,0.8809849521203831,0.0,0.6732613925231576,251849.0,17644.0,0
2014-04-14 17:34:00,273387.0,2014-04-14 17:34:00,0.0,0.0,0.5,0.0,0.8632010943912448,0.0,0.6718157493596545,251849.0,21538.0,0
2014-04-14 17:39:00,303109.0,2014-04-14 17:39:00,0.0,0.0,0.5,0.0,0.8549931600547196,0.0,0.6611772021796697,251812.0,51297.0,0
2014-04-14 17:44:00,262509.0,2014-04-14 17:44:00,0.0,0.0,0.5,0.0,0.7264021887824897,0.0,0.6755191236848519,251812.0,10697.0,0
2014-04-14 17:49:00,249190.0,2014-04-14 17:49:00,0.0,0.0,0.5,0.0,0.7154582763337893,0.0,0.6801194694665278,251789.0,2599.0,0
2014-04-14 17:54:00,284020.0,2014-04-14 17:54:00,0.0,0.0,0.5,0.0,0.8290013679890561,0.0,0.6677617605063442,251789.0,32231.0,0
2014-04-14 17:59:00,3239670.0,2014-04-14 17:59:00,0.0,0.8888888888888888,0.5,0.0,0.8809849521203831,0.0,0.993044248526202,251789.0,2987881.0,0
2014-04-14 18:04:00,285151.0,2014-04-14 18:04:00,0.0,0.0,0.5,0.0,0.8823529411764706,0.0,0.6676546427580942,251812.0,33339.0,0
2014-04-14 18:09:00,3239010.0,2014-04-14 18:09:00,0.0,0.0,0.5,0.0,0.9069767441860463,0.0,0.9929285896231927,251812.0,2987198.0,0
2014-04-14 18:14:00,257909.0,2014-04-14 18:14:00,0.0,0.0,0.5,0.0,0.8632010943912448,0.0,0.677540251916898,251812.0,6097.0,0
