timestep,orig_value,dt_object,score_AnDePeDPro_ec2_cpu_utilization,score_bayesChangePt_ec2_cpu_utilization,score_contextOSE_ec2_cpu_utilization,score_earthgeckoSkyline_ec2_cpu_utilization,score_knncad_ec2_cpu_utilization,score_relativeEntropy_ec2_cpu_utilization,score_windowedGaussian_ec2_cpu_utilization,expected_pattern,pattern_deviation,is_final_anomaly
2014-02-16 15:00:00,1.83,2014-02-16 15:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5843177747942532,1.794,0.03600000000000003,0
2014-02-16 15:05:00,1.826,2014-02-16 15:05:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5940485169093508,1.794,0.03200000000000003,0
2014-02-16 15:10:00,1.942,2014-02-16 15:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.6893290682842015,1.794,0.1479999999999999,0
2014-02-16 15:15:00,1.794,2014-02-16 15:15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.6702978425174579,1.794,0.0,0
2014-02-16 15:20:00,1.766,2014-02-16 15:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7314292060699181,1.794,0.028000000000000025,0
2014-02-16 15:25:00,1.7719999999999998,2014-02-16 15:25:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7185360007847156,1.794,0.02200000000000024,0
2014-02-16 15:30:00,1.7280000000000002,2014-02-16 15:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8040177719641322,1.794,0.06599999999999984,0
2014-02-16 15:35:00,1.74,2014-02-16 15:35:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7819825888578165,1.794,0.05400000000000005,0
2014-02-16 15:40:00,1.926,2014-02-16 15:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.655024718556388,1.794,0.1319999999999999,0
2014-02-16 15:45:00,1.706,2014-02-16 15:45:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8399706578776849,1.794,0.08800000000000008,0
2014-02-16 15:50:00,1.766,2014-02-16 15:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7299928103833225,1.794,0.028000000000000025,0
2014-02-16 15:55:00,1.724,2014-02-16 15:55:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8100647557435006,1.794,0.07000000000000006,0
2014-02-16 16:00:00,1.7380000000000002,2014-02-16 16:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7846880663661371,1.794,0.05599999999999983,0
2014-02-16 16:05:00,1.732,2014-02-16 16:05:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7953364966122636,1.794,0.062000000000000055,0
2014-02-16 16:10:00,2.09,2014-02-16 16:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9258630396300054,1.794,0.2959999999999998,0
2014-02-16 16:15:00,1.6980000000000002,2014-02-16 16:15:00,0.0,0.0,0.3002028397565923,0.0,0.0,1.0,0.851047446591246,1.794,0.09599999999999986,0
2014-02-16 16:20:00,1.74,2014-02-16 16:20:00,0.0,0.0,0.3013075611142695,0.0,0.0,1.0,0.7802749726479447,1.794,0.05400000000000005,0
2014-02-16 16:25:00,1.73,2014-02-16 16:25:00,0.0,0.0,0.3013075611142695,0.0,0.0,1.0,0.798266880596237,1.794,0.06400000000000006,0
2014-02-16 16:30:00,1.6980000000000002,2014-02-16 16:30:00,0.0,0.0,0.3013075611142695,0.0,0.0,1.0,0.8501444445678116,1.794,0.09599999999999986,0
2014-02-16 16:35:00,1.758,2014-02-16 16:35:00,0.0,0.0,0.3163729391699829,0.0,0.0,1.0,0.7437854117403514,1.794,0.03600000000000003,0
2014-02-16 16:40:00,1.94,2014-02-16 16:40:00,0.0,0.0,0.3573873359954364,0.0,0.0,1.0,0.691304515322521,1.794,0.1459999999999999,0
2014-02-16 16:45:00,1.7,2014-02-16 16:45:00,0.0,0.0,0.3092425295343989,0.0,0.0,1.0,0.8469532954003343,1.794,0.09400000000000008,0
2014-02-16 16:50:00,1.756,2014-02-16 16:50:00,0.0,0.0,0.3163729391699829,0.0,0.0,1.0,0.7474500294813206,1.794,0.038000000000000034,0
2014-02-16 16:55:00,1.7,2014-02-16 16:55:00,0.0,0.0,0.2906446092413006,0.0,0.0,1.0,0.846393774286808,1.794,0.09400000000000008,0
2014-02-16 17:00:00,1.768,2014-02-16 17:00:00,0.0,0.0,0.3163729391699829,0.0,0.0,1.0,0.7216768579085807,1.794,0.026000000000000023,0
2014-02-16 17:05:00,1.808,2014-02-16 17:05:00,0.0,0.0,0.3143183114660581,0.0,0.0,1.0,0.6305064806718785,1.794,0.014000000000000012,0
2014-02-16 17:10:00,2.062,2014-02-16 17:10:00,0.0,0.0,0.3434112949229891,0.0,0.0,1.0,0.899918246551975,1.794,0.2679999999999998,0
2014-02-16 17:15:00,1.636,2014-02-16 17:15:00,0.0,0.0,0.3668018931710615,0.0,0.0,1.0,0.921388510030383,1.794,0.15800000000000014,0
2014-02-16 17:20:00,1.7919999999999998,2014-02-16 17:20:00,0.0,0.0,0.3243060257278267,0.0,0.0,1.0,0.6639210424372323,1.794,0.002000000000000224,0
2014-02-16 17:25:00,1.672,2014-02-16 17:25:00,0.0,0.0,0.3756417569880205,0.0,0.0,1.0,0.8816245989369506,1.794,0.12200000000000011,0
2014-02-16 17:30:00,1.7919999999999998,2014-02-16 17:30:00,0.0,0.0,0.3243060257278267,0.0,0.0,1.0,0.6630165638160302,1.794,0.002000000000000224,0
2014-02-16 17:35:00,1.67,2014-02-16 17:35:00,0.0,0.0,0.3756417569880205,0.0,0.0,1.0,0.8836856381259207,1.794,0.12400000000000011,0
2014-02-16 17:40:00,1.994,2014-02-16 17:40:00,0.0,0.0,0.3131802059438757,0.0,0.0,1.0,0.805584138019038,1.794,0.19999999999999996,0
2014-02-16 17:45:00,1.766,2014-02-16 17:45:00,0.0,0.0,0.3120924718435092,0.0,0.0,1.0,0.720554357824092,1.794,0.028000000000000025,0
2014-02-16 17:50:00,1.774,2014-02-16 17:50:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.7030259508087418,1.794,0.020000000000000018,0
2014-02-16 17:55:00,1.726,2014-02-16 17:55:00,0.0,0.0,0.2905982905982905,0.0,0.0,1.0,0.7987375134907271,1.794,0.06800000000000006,0
2014-02-16 18:00:00,1.8,2014-02-16 18:00:00,0.0,0.0,0.3164772727272727,0.0,0.0,1.0,0.6429434299106499,1.794,0.006000000000000005,0
2014-02-16 18:05:00,1.7619999999999998,2014-02-16 18:05:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.7281849625767123,1.794,0.03200000000000025,0
2014-02-16 18:10:00,1.974,2014-02-16 18:10:00,0.0,0.0,0.2854700854700854,0.0,0.0,1.0,0.7704701944925789,1.794,0.17999999999999994,0
2014-02-16 18:15:00,1.832,2014-02-16 18:15:00,0.0,0.0,0.3384706579727327,0.0,0.0,1.0,0.5647922036175957,1.794,0.038000000000000034,0
2014-02-16 18:20:00,1.766,2014-02-16 18:20:00,0.0,0.0,0.3153994845360824,0.0,0.0,1.0,0.7200011240930259,1.794,0.028000000000000025,0
2014-02-16 18:25:00,1.766,2014-02-16 18:25:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.7197901327808449,1.794,0.028000000000000025,0
2014-02-16 18:30:00,1.76,2014-02-16 18:30:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.732305962283195,1.794,0.03400000000000003,0
2014-02-16 18:35:00,1.7719999999999998,2014-02-16 18:35:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.7063183568313107,1.794,0.02200000000000024,0
2014-02-16 18:40:00,1.934,2014-02-16 18:40:00,0.0,0.0,0.3575498575498576,0.0,0.0,1.0,0.6881538158059063,1.794,0.1399999999999999,0
2014-02-16 18:45:00,1.798,2014-02-16 18:45:00,0.0,0.0,0.3159722222222222,0.0,0.0,1.0,0.6470488815410319,1.794,0.0040000000000000036,0
2014-02-16 18:50:00,1.76,2014-02-16 18:50:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.7322322861666123,1.794,0.03400000000000003,0
2014-02-16 18:55:00,1.806,2014-02-16 18:55:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.6274593245545131,1.794,0.01200000000000001,0
2014-02-16 19:00:00,1.766,2014-02-16 19:00:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.7192030880600603,1.794,0.028000000000000025,0
2014-02-16 19:05:00,1.798,2014-02-16 19:05:00,0.0,0.0,0.3145299145299145,0.0,0.0,1.0,0.6462626075601127,1.794,0.0040000000000000036,0
2014-02-16 19:10:00,1.964,2014-02-16 19:10:00,0.0,0.0,0.2854700854700854,0.0,0.0,1.0,0.7540316530948774,1.794,0.16999999999999993,0
2014-02-16 19:15:00,1.8,2014-02-16 19:15:00,0.0,0.0,0.3120924718435092,0.0,0.0,1.0,0.641828800343322,1.794,0.006000000000000005,0
2014-02-16 19:20:00,1.834,2014-02-16 19:20:00,0.0,0.0,0.3225071225071225,0.0,0.0,1.0,0.5577391526620616,1.794,0.040000000000000036,0
2014-02-16 19:25:00,1.794,2014-02-16 19:25:00,0.0,0.0,0.3153994845360824,0.0,0.0,1.0,0.6559890367834795,1.794,0.0,0
2014-02-16 19:30:00,1.704,2014-02-16 19:30:00,0.0,0.0,0.2905982905982905,0.0,0.0,1.0,0.8360854535937432,1.794,0.09000000000000008,0
2014-02-16 19:35:00,1.734,2014-02-16 19:35:00,0.0,0.0,0.3011363636363636,0.0,0.0,1.0,0.7836402202913137,1.794,0.06000000000000005,0
2014-02-16 19:40:00,1.958,2014-02-16 19:40:00,0.0,0.0,0.3517045454545454,0.0,0.0,1.0,0.7433861259873386,1.794,0.16399999999999992,0
2014-02-16 19:45:00,1.734,2014-02-16 19:45:00,0.0,0.0,0.3090277777777778,0.0,0.0,1.0,0.7837523311835537,1.794,0.06000000000000005,0
2014-02-16 19:50:00,1.7280000000000002,2014-02-16 19:50:00,0.0,0.0,0.3011363636363636,0.0,0.0,1.0,0.794594701013029,1.794,0.06599999999999984,0
2014-02-16 19:55:00,1.7719999999999998,2014-02-16 19:55:00,0.0,0.0,0.3164772727272727,0.0,0.0,1.0,0.7049766703147478,1.794,0.02200000000000024,0
2014-02-16 20:00:00,1.732,2014-02-16 20:00:00,0.0,0.0,0.2905982905982905,0.0,0.0,1.0,0.7867806548551917,1.794,0.062000000000000055,0
2014-02-16 20:05:00,1.858,2014-02-16 20:05:00,0.0,0.0,0.3278409090909091,0.0,0.0,1.0,0.506272129797156,1.794,0.06400000000000006,0
2014-02-16 20:10:00,1.9,2014-02-16 20:10:00,0.0,0.0,0.345360824742268,0.0,0.0,1.0,0.6125321315094432,1.794,0.10599999999999987,0
2014-02-16 20:15:00,1.7380000000000002,2014-02-16 20:15:00,0.0,0.0,0.3090277777777778,0.0,0.0,1.0,0.7755689891901034,1.794,0.05599999999999983,0
2014-02-16 20:20:00,1.798,2014-02-16 20:20:00,0.0,0.0,0.2923295454545455,0.0,0.0,1.0,0.7682594304764373,1.794,0.0040000000000000036,0
2014-02-16 20:25:00,1.8,2014-02-16 20:25:00,0.0,0.0,0.3154361855781995,0.0,0.0,1.0,0.7760033066675218,1.794,0.006000000000000005,0
2014-02-16 20:30:00,1.732,2014-02-16 20:30:00,0.0,0.0,0.3387573964497041,0.0,0.0,1.0,0.5571512172966044,1.794,0.062000000000000055,0
2014-02-16 20:35:00,1.766,2014-02-16 20:35:00,0.0,0.0,0.345360824742268,0.0,0.0,1.0,0.6207684193143408,1.794,0.028000000000000025,0
2014-02-16 20:40:00,1.968,2014-02-16 20:40:00,0.0,0.9950738916256158,0.3809027777777778,0.0,0.0,1.0,0.9986023405585992,1.794,0.17399999999999993,0
2014-02-16 20:45:00,1.7919999999999998,2014-02-16 20:45:00,0.0,0.0,0.6077145845064758,0.0,0.0,1.0,0.7402023739197574,1.794,0.002000000000000224,0
2014-02-16 20:50:00,1.7719999999999998,2014-02-16 20:50:00,0.0,0.0,0.3998834454537392,0.0,0.0,1.0,0.6477280339012601,1.794,0.02200000000000024,0
2014-02-16 20:55:00,1.766,2014-02-16 20:55:00,0.0,0.0,0.3792414417131654,0.0,0.0,1.0,0.6177537271447258,1.794,0.028000000000000025,0
2014-02-16 21:00:00,1.898,2014-02-16 21:00:00,0.0,0.0,0.4039917412250516,0.0,0.0,1.0,0.9795530692313922,1.794,0.10399999999999987,0
2014-02-16 21:05:00,1.7280000000000002,2014-02-16 21:05:00,0.0,0.0,0.2970933828076685,0.0,0.0,1.0,0.581492202140919,1.794,0.06599999999999984,0
2014-02-16 21:10:00,2.01,2014-02-16 21:10:00,0.0,0.0,0.8963134369267747,0.0,0.0,1.0,0.9997815217643397,1.794,0.21599999999999975,0
2014-02-16 21:15:00,1.768,2014-02-16 21:15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.6233810402091438,1.794,0.026000000000000023,0
2014-02-16 21:20:00,1.866,2014-02-16 21:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.944923528751018,1.794,0.07200000000000006,0
2014-02-16 21:25:00,1.7919999999999998,2014-02-16 21:25:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7340975251639309,1.794,0.002000000000000224,0
2014-02-16 21:30:00,1.7719999999999998,2014-02-16 21:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.6416463778479499,1.794,0.02200000000000024,0
2014-02-16 21:35:00,1.734,2014-02-16 21:35:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5537194636757017,1.794,0.06000000000000005,0
2014-02-16 21:40:00,2.026,2014-02-16 21:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9998886061439912,1.794,0.23199999999999976,0
2014-02-16 21:45:00,1.704,2014-02-16 21:45:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7014835769344651,1.794,0.09000000000000008,0
2014-02-16 21:50:00,1.798,2014-02-16 21:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.755786177508068,1.794,0.0040000000000000036,0
2014-02-16 21:55:00,1.734,2014-02-16 21:55:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5555066671896141,1.794,0.06000000000000005,0
2014-02-16 22:00:00,1.86,2014-02-16 22:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9330623668576572,1.794,0.06600000000000006,0
2014-02-16 22:05:00,1.84,2014-02-16 22:05:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8916814671136215,1.794,0.04600000000000004,0
2014-02-16 22:10:00,1.968,2014-02-16 22:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9981070185414224,1.794,0.17399999999999993,0
2014-02-16 22:15:00,1.6980000000000002,2014-02-16 22:15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7296884084931525,1.794,0.09599999999999986,0
2014-02-16 22:20:00,1.832,2014-02-16 22:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8686976761506369,1.794,0.038000000000000034,0
2014-02-16 22:25:00,1.764,2014-02-16 22:25:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5947844679366467,1.794,0.030000000000000027,0
2014-02-16 22:30:00,1.824,2014-02-16 22:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8450370253500945,1.794,0.030000000000000027,0
2014-02-16 22:35:00,1.704,2014-02-16 22:35:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7045430233902406,1.794,0.09000000000000008,0
2014-02-16 22:40:00,2.024,2014-02-16 22:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9998421979250972,1.794,0.22999999999999998,0
2014-02-16 22:45:00,1.7619999999999998,2014-02-16 22:45:00,0.0,0.0,0.0,0.0,0.0,1.0,0.581631018451954,1.794,0.03200000000000025,0
2014-02-16 22:50:00,1.7719999999999998,2014-02-16 22:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.630892226639364,1.794,0.02200000000000024,0
2014-02-16 22:55:00,1.7619999999999998,2014-02-16 22:55:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5814288168202182,1.794,0.03200000000000025,0
2014-02-16 23:00:00,1.806,2014-02-16 23:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7795634796437045,1.794,0.01200000000000001,0
2014-02-16 23:05:00,1.8,2014-02-16 23:05:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7557517489205164,1.794,0.006000000000000005,0
2014-02-16 23:10:00,1.964,2014-02-16 23:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.997448970726612,1.794,0.16999999999999993,0
2014-02-16 23:15:00,1.892,2014-02-16 23:15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9686547085624708,1.794,0.09799999999999986,0
2014-02-16 23:20:00,1.806,2014-02-16 23:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7754982524624399,1.794,0.01200000000000001,0
2014-02-16 23:25:00,1.8,2014-02-16 23:25:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7516087672040531,1.794,0.006000000000000005,0
2014-02-16 23:30:00,1.766,2014-02-16 23:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5965176694115784,1.794,0.028000000000000025,0
2014-02-16 23:35:00,1.864,2014-02-16 23:35:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9328518003300554,1.794,0.07000000000000006,0
2014-02-16 23:40:00,1.998,2014-02-16 23:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9993267483193066,1.794,0.20399999999999996,0
2014-02-16 23:45:00,1.8,2014-02-16 23:45:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7476150321050603,1.794,0.006000000000000005,0
2014-02-16 23:50:00,1.834,2014-02-16 23:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8638925369639825,1.794,0.040000000000000036,0
2014-02-16 23:55:00,1.794,2014-02-16 23:55:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7218831600056684,1.794,0.0,0
2014-02-17 00:00:00,1.764,2014-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5819398616416827,1.794,0.030000000000000027,0
2014-02-17 00:05:00,1.866,2014-02-17 00:05:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9335859515865964,1.794,0.07200000000000006,0
2014-02-17 00:10:00,1.992,2014-02-17 00:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9990305015097404,1.794,0.19799999999999995,0
2014-02-17 00:15:00,1.732,2014-02-17 00:15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5812864293756997,1.794,0.062000000000000055,0
2014-02-17 00:20:00,1.672,2014-02-17 00:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8321601873281692,1.794,0.12200000000000011,0
2014-02-17 00:25:00,1.796,2014-02-17 00:25:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7272793141440341,1.794,0.0020000000000000018,0
2014-02-17 00:30:00,1.7,2014-02-17 00:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7287161824134873,1.794,0.09400000000000008,0
2014-02-17 00:35:00,1.798,2014-02-17 00:35:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7357967288561439,1.794,0.0040000000000000036,0
2014-02-17 00:40:00,1.964,2014-02-17 00:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.996824164405572,1.794,0.16999999999999993,0
2014-02-17 00:45:00,1.766,2014-02-17 00:45:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5871501225230967,1.794,0.028000000000000025,0
2014-02-17 00:50:00,1.732,2014-02-17 00:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5824773587801149,1.794,0.062000000000000055,0
2014-02-17 00:55:00,1.794,2014-02-17 00:55:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7168311007710364,1.794,0.0,0
2014-02-17 01:00:00,1.766,2014-02-17 01:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.5869830193414112,1.794,0.028000000000000025,0
2014-02-17 01:05:00,1.7719999999999998,2014-02-17 01:05:00,0.0,0.0,0.0,0.0,0.0,1.0,0.6161355129060979,1.794,0.02200000000000024,0
2014-02-17 01:10:00,1.964,2014-02-17 01:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.996733173846535,1.794,0.16999999999999993,0
2014-02-17 01:15:00,1.7919999999999998,2014-02-17 01:15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7058762403693273,1.794,0.002000000000000224,0
2014-02-17 01:20:00,1.706,2014-02-17 01:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7056757455593075,1.794,0.08800000000000008,0
2014-02-17 01:25:00,1.826,2014-02-17 01:25:00,0.0,0.0,0.0,0.0,0.0,1.0,0.8339198976776823,1.794,0.03200000000000003,0
2014-02-17 01:30:00,1.706,2014-02-17 01:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.705985420866188,1.794,0.08800000000000008,0
2014-02-17 01:35:00,1.732,2014-02-17 01:35:00,0.0,0.0,0.0,0.0,0.0,1.0,0.58466419485342,1.794,0.062000000000000055,0
2014-02-17 01:40:00,2.066,2014-02-17 01:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.9999675792134723,1.794,0.2719999999999998,0
2014-02-17 01:45:00,1.8,2014-02-17 01:45:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7359327964495495,1.794,0.006000000000000005,0
2014-02-17 01:50:00,1.824,2014-02-17 01:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.823715835890706,1.794,0.030000000000000027,0
2014-02-17 01:55:00,1.77,2014-02-17 01:55:00,1.0,0.0,0.0,0.0,0.0,1.0,0.6005343052359476,1.794,0.02400000000000002,0
2014-02-17 02:00:00,1.832,2014-02-17 02:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.8481485630047725,1.794,0.038000000000000034,0
2014-02-17 02:05:00,1.858,2014-02-17 02:05:00,1.0,0.0,0.0,0.0,0.0,1.0,0.9117495648022672,1.794,0.06400000000000006,0
2014-02-17 02:10:00,2.0,2014-02-17 02:10:00,1.0,0.0,0.0,0.0,0.0,1.0,0.9990973679498876,1.794,0.20599999999999996,0
2014-02-17 02:15:00,1.7719999999999998,2014-02-17 02:15:00,1.0,0.0,0.0,0.0,0.0,1.0,0.6064281716049039,1.794,0.02200000000000024,0
2014-02-17 02:20:00,1.8,2014-02-17 02:20:00,1.0,0.0,0.0,0.0,0.0,1.0,0.7314699872596864,1.794,0.006000000000000005,0
2014-02-17 02:25:00,1.7919999999999998,2014-02-17 02:25:00,1.0,0.0,0.0,0.0,0.0,1.0,0.6975473107116235,1.794,0.002000000000000224,0
2014-02-17 02:30:00,1.768,2014-02-17 02:30:00,1.0,0.0,0.0,0.0,0.0,1.0,0.5866023787953851,1.794,0.026000000000000023,0
2014-02-17 02:35:00,1.766,2014-02-17 02:35:00,1.0,0.0,0.0,0.0,0.0,1.0,0.5768326947071456,1.794,0.028000000000000025,0
2014-02-17 02:40:00,1.992,2014-02-17 02:40:00,1.0,0.0,0.0,0.0,0.0,1.0,0.998669489226406,1.794,0.19799999999999995,0
2014-02-17 02:45:00,1.766,2014-02-17 02:45:00,1.0,0.0,0.0,0.0,0.0,1.0,0.5747423286676396,1.794,0.028000000000000025,0
2014-02-17 02:50:00,1.7719999999999998,2014-02-17 02:50:00,1.0,0.0,0.0,0.0,0.0,1.0,0.6035655382900293,1.794,0.02200000000000024,0
2014-02-17 02:55:00,1.766,2014-02-17 02:55:00,1.0,0.9620253164556962,0.0,0.0,0.0,1.0,0.5745948889484274,1.794,0.028000000000000025,0
2014-02-17 03:00:00,1.832,2014-02-17 03:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.8427655190673762,1.794,0.038000000000000034,0
2014-02-17 03:05:00,1.766,2014-02-17 03:05:00,1.0,0.0,0.0,0.0,0.0,1.0,0.573999391398645,1.794,0.028000000000000025,0
2014-02-17 03:10:00,2.032,2014-02-17 03:10:00,1.0,0.0,0.0,0.0,0.0,1.0,0.9997540571337638,1.794,0.238,0
2014-02-17 03:15:00,1.798,2014-02-17 03:15:00,1.0,0.0,0.0,0.0,0.0,1.0,0.7170576809964488,1.794,0.0040000000000000036,0
2014-02-17 03:20:00,1.8,2014-02-17 03:20:00,1.0,0.0,0.0,0.0,0.0,1.0,0.7251555813979497,1.794,0.006000000000000005,0
2014-02-17 03:25:00,1.834,2014-02-17 03:25:00,1.0,0.0,0.0,0.0,0.0,1.0,0.8453052919081414,1.794,0.040000000000000036,0
2014-02-17 03:30:00,1.868,2014-02-17 03:30:00,1.0,0.0,0.0,0.0,0.0,1.0,0.9242020792090792,1.794,0.07400000000000007,0
2014-02-17 03:35:00,1.758,2014-02-17 03:35:00,1.0,0.0,0.0,0.0,0.0,1.0,0.5306432110176822,1.794,0.03600000000000003,0
2014-02-17 03:40:00,1.976,2014-02-17 03:40:00,1.0,0.0,0.0,0.0,0.0,1.0,0.9971286956307444,1.794,0.18199999999999994,0
2014-02-17 03:45:00,2.432,2014-02-17 03:45:00,1.0,0.0,0.0,0.0,0.0,0.0,0.9999829341075992,1.794,0.6379999999999999,1
2014-02-17 03:50:00,1.8,2014-02-17 03:50:00,1.0,0.0,0.0,0.0,0.0,0.0,0.6098257802079126,1.794,0.006000000000000005,0
2014-02-17 03:55:00,1.832,2014-02-17 03:55:00,1.0,0.0,0.0,0.0,0.0,0.0,0.5227780706241923,1.794,0.038000000000000034,0
2014-02-17 04:00:00,1.83,2014-02-17 04:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.5282786757605618,1.794,0.03600000000000003,0
2014-02-17 04:05:00,1.866,2014-02-17 04:05:00,1.0,0.0,0.0,0.0,0.0,0.0,0.5709003074038508,1.794,0.07200000000000006,0
2014-02-17 04:10:00,2.094,2014-02-17 04:10:00,1.0,0.0,0.0,0.0,0.0,0.0,0.9608076986307204,1.794,0.2999999999999998,0
2014-02-17 04:15:00,1.828,2014-02-17 04:15:00,1.0,0.0,0.0,0.0,0.0,0.0,0.5347870802524274,1.794,0.03400000000000003,0
2014-02-17 04:20:00,1.7719999999999998,2014-02-17 04:20:00,1.0,0.0,0.0,0.0,0.0,0.0,0.6827574676096059,1.794,0.02200000000000024,0
2014-02-17 04:25:00,1.766,2014-02-17 04:25:00,1.0,0.0,0.0,0.0,0.0,0.0,0.6972973267655052,1.794,0.028000000000000025,0
2014-02-17 04:30:00,1.8,2014-02-17 04:30:00,1.0,0.0,0.0,0.0,0.0,0.0,0.6103713272746184,1.794,0.006000000000000005,0
2014-02-17 04:35:00,1.796,2014-02-17 04:35:00,1.0,0.0,0.0,0.0,0.0,0.0,0.6209040675721628,1.794,0.0020000000000000018,0
2014-02-17 04:40:00,1.934,2014-02-17 04:40:00,1.0,0.0,0.0,0.0,0.0,0.0,0.7425047555887236,1.794,0.1399999999999999,0
2014-02-17 04:45:00,1.894,2014-02-17 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6452285269089842,1.794,0.09999999999999987,0
2014-02-17 04:50:00,1.766,2014-02-17 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6977409779810104,1.794,0.028000000000000025,0
2014-02-17 04:55:00,1.83,2014-02-17 04:55:00,0.0,0.912621359223301,0.0,0.0,0.9370725034199726,0.0,0.528781722110572,1.794,0.03600000000000003,0
2014-02-17 05:00:00,1.7380000000000002,2014-02-17 05:00:00,0.0,0.0,0.0,0.0,0.9411764705882352,0.0,0.761971017159449,1.794,0.05599999999999983,0
2014-02-17 05:05:00,1.9,2014-02-17 05:05:00,0.0,0.0,0.0,0.0,0.9370725034199726,0.0,0.6613906322428584,1.794,0.10599999999999987,0
2014-02-17 05:10:00,2.028,2014-02-17 05:10:00,0.0,0.0,0.0,0.0,0.9261285909712722,0.0,0.904537388680928,1.796,0.23199999999999998,0
