id_time,time,dt_object,orig_value,date_only,score_AnDePeDPro,score_AnDePeD,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,raw_anomaly,anomaly_window_mask,is_ground_truth
711,2023-11-07 15:00:00+00:00,2023-11-07 15:00:00+00:00,8195276617,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.756526322771936,0,0,6373513970.0,1821762647.0,0,0,0,False
712,2023-11-07 16:00:00+00:00,2023-11-07 16:00:00+00:00,7995418124,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7418819507898842,0,0,6373513970.0,1621904154.0,0,0,0,False
713,2023-11-07 17:00:00+00:00,2023-11-07 17:00:00+00:00,7988248645,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7411471030221515,0,0,6373513970.0,1614734675.0,0,0,0,False
714,2023-11-07 18:00:00+00:00,2023-11-07 18:00:00+00:00,4034397904,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5988881758196167,0,0,6742416508.5,2708018604.5,0,0,0,False
715,2023-11-07 19:00:00+00:00,2023-11-07 19:00:00+00:00,4531575236,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.554663549878716,0,0,6742416508.5,2210841272.5,0,0,0,False
716,2023-11-07 20:00:00+00:00,2023-11-07 20:00:00+00:00,2796798583,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.654456314468175,0,0,6742416508.5,3945617925.5,0,0,0,False
717,2023-11-07 21:00:00+00:00,2023-11-07 21:00:00+00:00,4111266234,2023-11-07,0.0,0.0,0.5333333333333333,0.5,0.0,0.0,0.0,0.5121986232887064,0,0,6742416508.5,2631150274.5,0,0,0,False
718,2023-11-07 22:00:00+00:00,2023-11-07 22:00:00+00:00,1986078886,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7335157091341629,0,0,6742416508.5,4756337622.5,0,0,0,False
719,2023-11-07 23:00:00+00:00,2023-11-07 23:00:00+00:00,3436299595,2023-11-07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5863243626240237,0,0,6742416508.5,3306116913.5,0,0,0,False
720,2023-11-08 00:00:00+00:00,2023-11-08 00:00:00+00:00,744066021,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8339474583022154,0,0,6742416508.5,5998350487.5,0,0,0,False
721,2023-11-08 01:00:00+00:00,2023-11-08 01:00:00+00:00,473957255,2023-11-08,0.0,0.0,0.1999999999999999,0.5,0.0,0.0,0.0,0.8517625312937365,0,0,6742416508.5,6268459253.5,0,0,0,False
722,2023-11-08 02:00:00+00:00,2023-11-08 02:00:00+00:00,888874225,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8229402881516376,0,0,6742416508.5,5853542283.5,0,0,0,False
723,2023-11-08 03:00:00+00:00,2023-11-08 03:00:00+00:00,1000782405,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8143871219513882,0,0,6742416508.5,5741634103.5,0,0,0,False
724,2023-11-08 04:00:00+00:00,2023-11-08 04:00:00+00:00,1265757321,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7936196976564456,0,0,6742416508.5,5476659187.5,0,0,0,False
725,2023-11-08 05:00:00+00:00,2023-11-08 05:00:00+00:00,5496584372,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6421069775227775,0,0,5469648462.5,26935909.5,0,0,0,False
726,2023-11-08 06:00:00+00:00,2023-11-08 06:00:00+00:00,12689625059,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9912238273183664,1,0,5020542935.5,7669082123.5,0,0,0,False
727,2023-11-08 07:00:00+00:00,2023-11-08 07:00:00+00:00,11267078868,2023-11-08,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.975447002956144,0,0,5020542935.5,6246535932.5,0,0,0,False
728,2023-11-08 08:00:00+00:00,2023-11-08 08:00:00+00:00,12157122745,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9864016675380782,0,0,5020542935.5,7136579809.5,0,0,0,False
729,2023-11-08 09:00:00+00:00,2023-11-08 09:00:00+00:00,11936427770,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98376572834775,0,0,5231794216.0,6704633554.0,0,0,0,False
730,2023-11-08 10:00:00+00:00,2023-11-08 10:00:00+00:00,10296914477,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9532028141145324,0,0,5231794216.0,5065120261.0,0,0,0,False
731,2023-11-08 11:00:00+00:00,2023-11-08 11:00:00+00:00,11012364099,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9692670395346948,0,0,5231794216.0,5780569883.0,0,0,0,False
732,2023-11-08 12:00:00+00:00,2023-11-08 12:00:00+00:00,11330932291,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9745491150005124,0,0,5231794216.0,6099138075.0,0,0,0,False
733,2023-11-08 13:00:00+00:00,2023-11-08 13:00:00+00:00,11041582523,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9689955697019128,0,0,5231794216.0,5809788307.0,0,0,0,False
734,2023-11-08 14:00:00+00:00,2023-11-08 14:00:00+00:00,9723575802,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9329556164750824,0,0,5231794216.0,4491781586.0,0,0,0,False
735,2023-11-08 15:00:00+00:00,2023-11-08 15:00:00+00:00,9794906202,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9350462089566768,0,0,5231794216.0,4563111986.0,0,0,0,False
736,2023-11-08 16:00:00+00:00,2023-11-08 16:00:00+00:00,5442712553,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6241972053461375,0,0,5231794216.0,210918337.0,0,0,0,False
737,2023-11-08 17:00:00+00:00,2023-11-08 17:00:00+00:00,4598373318,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5336293440793648,0,0,5231794216.0,633420898.0,0,0,0,False
738,2023-11-08 18:00:00+00:00,2023-11-08 18:00:00+00:00,4508773892,2023-11-08,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.5238084802994301,0,0,4809624598.5,300850706.5,0,0,0,False
739,2023-11-08 19:00:00+00:00,2023-11-08 19:00:00+00:00,4003592137,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5315858617901297,0,0,4809624598.5,806032461.5,0,0,0,False
740,2023-11-08 20:00:00+00:00,2023-11-08 20:00:00+00:00,5020875879,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5795529056097104,0,0,4809624598.5,211251280.5,0,0,0,False
741,2023-11-08 21:00:00+00:00,2023-11-08 21:00:00+00:00,4250503132,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5046006495051218,0,0,4809624598.5,559121466.5,0,0,0,False
742,2023-11-08 22:00:00+00:00,2023-11-08 22:00:00+00:00,4198444088,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5103194925544703,0,0,4809624598.5,611180510.5,0,0,0,False
743,2023-11-08 23:00:00+00:00,2023-11-08 23:00:00+00:00,3920395749,2023-11-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5408293476323869,0,0,4809624598.5,889228849.5,0,0,0,False
744,2023-11-09 00:00:00+00:00,2023-11-09 00:00:00+00:00,1288948146,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7963198689308146,0,0,4809624598.5,3520676452.5,0,0,0,False
745,2023-11-09 01:00:00+00:00,2023-11-09 01:00:00+00:00,1024083970,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8161286666080022,0,0,4809624598.5,3785540628.5,0,0,0,False
746,2023-11-09 02:00:00+00:00,2023-11-09 02:00:00+00:00,830811818,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8296959364221784,0,0,4809624598.5,3978812780.5,0,0,0,False
747,2023-11-09 03:00:00+00:00,2023-11-09 03:00:00+00:00,1107213757,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8093354212725156,0,0,4809624598.5,3702410841.5,0,0,0,False
748,2023-11-09 04:00:00+00:00,2023-11-09 04:00:00+00:00,2182278518,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7182359576396157,0,0,4809624598.5,2627346080.5,0,0,0,False
749,2023-11-09 05:00:00+00:00,2023-11-09 05:00:00+00:00,4429285723,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.4021887824897401,0.0,0.5173656568369658,0,0,4553573605.0,124287882.0,0,0,0,False
750,2023-11-09 06:00:00+00:00,2023-11-09 06:00:00+00:00,8870581100,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.4829001367989056,0.0,0.8981437375291437,0,0,4469029807.5,4401551292.5,0,0,0,False
751,2023-11-09 07:00:00+00:00,2023-11-09 07:00:00+00:00,10179070391,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.5047879616963065,0.0,0.9484852820943264,0,0,4339894427.5,5839175963.5,0,0,0,False
752,2023-11-09 08:00:00+00:00,2023-11-09 08:00:00+00:00,9920857932,2023-11-09,0.0,0.0,0.8125,0.5,0.0,0.5362517099863201,0.0,0.9400418431079096,0,0,4339894427.5,5580963504.5,0,0,0,False
753,2023-11-09 09:00:00+00:00,2023-11-09 09:00:00+00:00,9998264596,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.5102599179206566,0.0,0.942134169161586,0,0,4224473610.0,5773790986.0,0,0,0,False
754,2023-11-09 10:00:00+00:00,2023-11-09 10:00:00+00:00,11702582177,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.3433652530779754,0.0,0.9792638586624512,0,0,4170706615.0,7531875562.0,0,0,0,False
755,2023-11-09 11:00:00+00:00,2023-11-09 11:00:00+00:00,10799793342,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.3638850889192886,0.0,0.9627628231661424,0,0,4031682445.5,6768110896.5,0,0,0,False
756,2023-11-09 12:00:00+00:00,2023-11-09 12:00:00+00:00,8659855652,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.4528043775649795,0.0,0.8832520653632636,0,0,3666549205.5,4993306446.5,0,0,0,False
757,2023-11-09 13:00:00+00:00,2023-11-09 13:00:00+00:00,7486424373,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.4651162790697674,0.0,0.807167834110732,0,0,3666549205.5,3819875167.5,0,0,0,False
758,2023-11-09 14:00:00+00:00,2023-11-09 14:00:00+00:00,9210367438,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.5636114911080712,0.0,0.9098183288851964,0,0,3666549205.5,5543818232.5,0,0,0,False
759,2023-11-09 15:00:00+00:00,2023-11-09 15:00:00+00:00,6328164622,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.625170998632011,0.0,0.7076636600848147,0,0,3666549205.5,2661615416.5,0,0,0,False
760,2023-11-09 16:00:00+00:00,2023-11-09 16:00:00+00:00,3190129269,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.6949384404924761,0.0,0.6236460553276043,0,0,3666549205.5,476419936.5,0,0,0,False
761,2023-11-09 17:00:00+00:00,2023-11-09 17:00:00+00:00,2326775307,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.7140902872777017,0.0,0.7094967546616466,0,0,3666549205.5,1339773898.5,0,0,0,False
762,2023-11-09 18:00:00+00:00,2023-11-09 18:00:00+00:00,4142969142,2023-11-09,0.0,0.0,0.6666666666666667,0.5,0.0,0.6839945280437757,0.0,0.5209343021460221,0,0,3428692763.0,714276379.0,0,0,0,False
763,2023-11-09 19:00:00+00:00,2023-11-09 19:00:00+00:00,2370417293,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.6894664842681258,0.0,0.7053109249874714,0,0,3428692763.0,1058275470.0,0,0,0,False
764,2023-11-09 20:00:00+00:00,2023-11-09 20:00:00+00:00,2997091469,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.6935704514363885,0.0,0.6431639886785063,0,0,3428692763.0,431601294.0,0,0,0,False
765,2023-11-09 21:00:00+00:00,2023-11-09 21:00:00+00:00,2788274137,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.7045143638850889,0.0,0.6642607369902656,0,0,3428692763.0,640418626.0,0,0,0,False
766,2023-11-09 22:00:00+00:00,2023-11-09 22:00:00+00:00,2583169554,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.6976744186046512,0.0,0.6844803289569711,0,0,3428692763.0,845523209.0,0,0,0,False
767,2023-11-09 23:00:00+00:00,2023-11-09 23:00:00+00:00,2614497883,2023-11-09,0.0,0.0,0.0,0.5,0.0,0.6826265389876881,0.0,0.6812686003428978,0,0,3428692763.0,814194880.0,0,0,0,False
768,2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,1233463978,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.5772913816689467,0.0,0.8027536966437121,0,0,3428692763.0,2195228785.0,0,0,0,False
769,2023-11-10 01:00:00+00:00,2023-11-10 01:00:00+00:00,1356025813,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.5417236662106704,0.0,0.7929667784602995,0,0,3428692763.0,2072666950.0,0,0,0,False
770,2023-11-10 02:00:00+00:00,2023-11-10 02:00:00+00:00,868396534,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.5239398084815321,0.0,0.8290257857611535,0,0,3428692763.0,2560296229.0,0,0,0,False
771,2023-11-10 03:00:00+00:00,2023-11-10 03:00:00+00:00,587134302,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.5280437756497948,0.0,0.8477200747573375,0,0,3428692763.0,2841558461.0,0,0,0,False
772,2023-11-10 04:00:00+00:00,2023-11-10 04:00:00+00:00,1200050344,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.454172366621067,0.0,0.8040958330405493,0,0,3093610369.0,1893560025.0,0,0,0,False
773,2023-11-10 05:00:00+00:00,2023-11-10 05:00:00+00:00,3667256257,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.4487004103967168,0.0,0.5694576985807738,0,0,2892682803.0,774573454.0,0,0,0,False
774,2023-11-10 06:00:00+00:00,2023-11-10 06:00:00+00:00,6286109233,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.3652530779753762,0.0,0.7080801939409171,0,0,2892682803.0,3393426430.0,0,0,0,False
775,2023-11-10 07:00:00+00:00,2023-11-10 07:00:00+00:00,6839037284,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.4103967168262654,0.0,0.758027822057559,0,0,2723450087.0,4115587197.0,0,0,0,False
776,2023-11-10 08:00:00+00:00,2023-11-10 08:00:00+00:00,9068283636,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.359781121751026,0.0,0.9057338176961138,0,0,2723450087.0,6344833549.0,0,0,0,False
777,2023-11-10 09:00:00+00:00,2023-11-10 09:00:00+00:00,12400395559,2023-11-10,0.0,0.0,0.7777777777777778,0.5,0.0,0.4500683994528043,0.0,0.987205682071006,0,0,2636561960.0,9763833599.0,0,0,0,False
778,2023-11-10 10:00:00+00:00,2023-11-10 10:00:00+00:00,6651816380,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.6976744186046512,0.0,0.7392702905978235,0,0,2598833718.5,4052982661.5,0,0,0,False
779,2023-11-10 11:00:00+00:00,2023-11-10 11:00:00+00:00,9370016481,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.7701778385772914,0.0,0.9176142477652328,0,0,2502372482.5,6867643998.5,0,0,0,False
780,2023-11-10 12:00:00+00:00,2023-11-10 12:00:00+00:00,6797077080,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.7441860465116279,0.0,0.7512226776383124,0,0,2387915429.5,4409161650.5,0,0,0,False
781,2023-11-10 13:00:00+00:00,2023-11-10 13:00:00+00:00,5392677089,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.7633378932968536,0.0,0.6144685281628577,0,0,2387915429.5,3004761659.5,0,0,0,False
782,2023-11-10 14:00:00+00:00,2023-11-10 14:00:00+00:00,5977603526,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.7934336525307798,0.0,0.6743460433928241,0,0,2387915429.5,3589688096.5,0,0,0,False
783,2023-11-10 15:00:00+00:00,2023-11-10 15:00:00+00:00,2321086131,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8563611491108071,0.0,0.7110255746076979,0,0,2387915429.5,66829298.5,0,0,0,False
784,2023-11-10 16:00:00+00:00,2023-11-10 16:00:00+00:00,2658626037,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8632010943912448,0.0,0.678256503818393,0,0,2387915429.5,270710607.5,0,0,0,False
785,2023-11-10 17:00:00+00:00,2023-11-10 17:00:00+00:00,1806984236,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8768809849521204,0.0,0.7572430776533006,0,0,2387915429.5,580931193.5,0,0,0,False
786,2023-11-10 18:00:00+00:00,2023-11-10 18:00:00+00:00,2385583777,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8604651162790697,0.0,0.7044003785576083,0,0,2353334954.0,32248823.0,0,0,0,False
787,2023-11-10 19:00:00+00:00,2023-11-10 19:00:00+00:00,2390247082,2023-11-10,0.0,0.0,0.4313725490196078,0.5,0.0,0.8686730506155951,0.0,0.7038035243397132,0,0,2182275045.0,207972037.0,0,0,0,False
788,2023-11-10 20:00:00+00:00,2023-11-10 20:00:00+00:00,2005960331,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8577291381668947,0.0,0.7392712411750552,0,0,2182275045.0,176314714.0,0,0,0,False
789,2023-11-10 21:00:00+00:00,2023-11-10 21:00:00+00:00,2043463959,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8522571819425444,0.0,0.7357057637320793,0,0,2182275045.0,138811086.0,0,0,0,False
790,2023-11-10 22:00:00+00:00,2023-11-10 22:00:00+00:00,1635708644,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8495212038303693,0.0,0.7710591986422987,0,0,2182275045.0,546566401.0,0,0,0,False
791,2023-11-10 23:00:00+00:00,2023-11-10 23:00:00+00:00,537696228,2023-11-10,0.0,0.0,0.0,0.5,0.0,0.8125854993160054,0.0,0.8520514598415811,0,0,2024712145.0,1487015917.0,0,0,0,False
792,2023-11-11 00:00:00+00:00,2023-11-11 00:00:00+00:00,1169655254,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.759233926128591,0.0,0.8076123536090568,0,0,2024712145.0,855056891.0,0,0,0,False
793,2023-11-11 01:00:00+00:00,2023-11-11 01:00:00+00:00,1056751744,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.7318741450068399,0.0,0.8157793303440607,0,0,2024712145.0,967960401.0,0,0,0,False
794,2023-11-11 02:00:00+00:00,2023-11-11 02:00:00+00:00,781581949,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.6894664842681258,0.0,0.8350930664967939,0,0,2024712145.0,1243130196.0,0,0,0,False
795,2023-11-11 03:00:00+00:00,2023-11-11 03:00:00+00:00,577243660,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.6826265389876881,0.0,0.8484526362864029,0,0,2000325432.0,1423081772.0,0,0,0,False
796,2023-11-11 04:00:00+00:00,2023-11-11 04:00:00+00:00,347322447,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2845417236662106,0.0,0.8626025514353246,0,0,2000325432.0,1653002985.0,0,0,0,False
797,2023-11-11 05:00:00+00:00,2023-11-11 05:00:00+00:00,440156292,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2448700410396717,0.0,0.8565416380309542,0,0,2000325432.0,1560169140.0,0,0,0,False
798,2023-11-11 06:00:00+00:00,2023-11-11 06:00:00+00:00,1874170339,2023-11-11,0.0,0.0,0.5897435897435898,0.5,0.0,0.213406292749658,0.0,0.7475818436581367,0,0,2011797612.5,137627273.5,0,0,0,False
799,2023-11-11 07:00:00+00:00,2023-11-11 07:00:00+00:00,2562582180,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1928864569083447,0.0,0.6829075464054218,0,0,2011797612.5,550784567.5,0,0,1,False
800,2023-11-11 08:00:00+00:00,2023-11-11 08:00:00+00:00,2678696933,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1901504787961696,0.0,0.6712404259251078,0,0,2011797612.5,666899320.5,0,0,1,False
801,2023-11-11 09:00:00+00:00,2023-11-11 09:00:00+00:00,3846061094,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.0752393980848153,0.0,0.5476536367321553,0,0,2030549426.5,1815511667.5,0,0,1,False
802,2023-11-11 10:00:00+00:00,2023-11-11 10:00:00+00:00,1645899103,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1641586867305061,0.0,0.7670964452301683,0,0,2093157168.0,447258065.0,0,0,1,False
803,2023-11-11 11:00:00+00:00,2023-11-11 11:00:00+00:00,2904653532,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1655266757865937,0.0,0.6479246857210149,0,0,2228422167.5,676231364.5,0,0,1,False
804,2023-11-11 12:00:00+00:00,2023-11-11 12:00:00+00:00,4011992342,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.173734610123119,0.0,0.5288422453759474,0,0,2228422167.5,1783570174.5,0,0,1,False
805,2023-11-11 13:00:00+00:00,2023-11-11 13:00:00+00:00,3470424466,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1792065663474692,0.0,0.5880758919291442,0,0,2228422167.5,1242002298.5,0,0,1,False
806,2023-11-11 14:00:00+00:00,2023-11-11 14:00:00+00:00,1994690533,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1969904240766073,0.0,0.7363741509866882,0,0,2228422167.5,233731634.5,0,0,1,False
807,2023-11-11 15:00:00+00:00,2023-11-11 15:00:00+00:00,2168679442,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1983584131326949,0.0,0.7201646664820179,0,0,2228422167.5,59742725.5,0,0,1,False
808,2023-11-11 16:00:00+00:00,2023-11-11 16:00:00+00:00,2776512105,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.20109439124487,0.0,0.6605423330067506,0,0,2228422167.5,548089937.5,0,0,1,False
809,2023-11-11 17:00:00+00:00,2023-11-11 17:00:00+00:00,2017634894,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.1997264021887825,0.0,0.7338921434054599,0,0,2228422167.5,210787273.5,0,0,1,False
810,2023-11-11 18:00:00+00:00,2023-11-11 18:00:00+00:00,3202730330,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2093023255813953,0.0,0.6158069033739881,0,0,2228422167.5,974308162.5,0,0,1,False
811,2023-11-11 19:00:00+00:00,2023-11-11 19:00:00+00:00,4381052083,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2352941176470588,0.0,0.5134085007511753,0,0,2228422167.5,2152629915.5,0,0,1,False
812,2023-11-11 20:00:00+00:00,2023-11-11 20:00:00+00:00,3629417248,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.240766073871409,0.0,0.5697349448476687,0,0,2228422167.5,1400995080.5,0,0,1,False
813,2023-11-11 21:00:00+00:00,2023-11-11 21:00:00+00:00,3590305328,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2380300957592339,0.0,0.5739679006722171,0,0,2228422167.5,1361883160.5,0,0,1,False
814,2023-11-11 22:00:00+00:00,2023-11-11 22:00:00+00:00,2288164893,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2448700410396717,0.0,0.7086288607565165,0,0,2228422167.5,59742725.5,0,0,1,False
815,2023-11-11 23:00:00+00:00,2023-11-11 23:00:00+00:00,1228225643,2023-11-11,0.0,0.0,0.0,0.5,0.0,0.2503419972640219,0.0,0.8008234734645022,0,0,2532338499.0,1304112856.0,0,0,1,False
816,2023-11-12 00:00:00+00:00,2023-11-12 00:00:00+00:00,1286604442,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.2366621067031463,0.0,0.7959933853516381,0,0,2532338499.0,1245734057.0,0,0,1,False
817,2023-11-12 01:00:00+00:00,2023-11-12 01:00:00+00:00,689413627,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.2366621067031463,0.0,0.8396847084791197,0,0,2532338499.0,1842924872.0,0,0,1,False
818,2023-11-12 02:00:00+00:00,2023-11-12 02:00:00+00:00,284581834,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.2393980848153215,0.0,0.8654006673643092,0,0,2532338499.0,2247756665.0,0,0,1,False
819,2023-11-12 03:00:00+00:00,2023-11-12 03:00:00+00:00,240687236,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.2352941176470588,0.0,0.8677158025440777,0,0,2859460837.5,2618773601.5,0,0,1,False
820,2023-11-12 04:00:00+00:00,2023-11-12 04:00:00+00:00,559240970,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1833105335157318,0.0,0.8473839953024978,0,0,2859460837.5,2300219867.5,0,0,1,False
821,2023-11-12 05:00:00+00:00,2023-11-12 05:00:00+00:00,793700953,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1764705882352941,0.0,0.831120330058056,0,0,3072569950.0,2278868997.0,0,0,1,False
822,2023-11-12 06:00:00+00:00,2023-11-12 06:00:00+00:00,1285735496,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1655266757865937,0.0,0.7939595240768852,0,0,3247001579.0,1961266083.0,0,0,1,False
823,2023-11-12 07:00:00+00:00,2023-11-12 07:00:00+00:00,3505689467,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1860465116279069,0.0,0.5792807365253585,0,0,3319742279.5,185947187.5,0,0,1,False
824,2023-11-12 08:00:00+00:00,2023-11-12 08:00:00+00:00,3291272828,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1696306429548563,0.0,0.6024843991687804,0,0,3319742279.5,28469451.5,0,0,1,False
825,2023-11-12 09:00:00+00:00,2023-11-12 09:00:00+00:00,3348211731,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1655266757865937,0.0,0.5962727021121514,0,0,3319742279.5,28469451.5,0,0,1,False
826,2023-11-12 10:00:00+00:00,2023-11-12 10:00:00+00:00,3394246998,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1655266757865937,0.0,0.5912218594924911,0,0,3319742279.5,74504718.5,0,0,1,False
827,2023-11-12 11:00:00+00:00,2023-11-12 11:00:00+00:00,4693017403,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1846785225718194,0.0,0.5527592627040157,0,0,3319742279.5,1373275123.5,0,0,1,False
828,2023-11-12 12:00:00+00:00,2023-11-12 12:00:00+00:00,3718796432,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.1586867305061559,0.0,0.5556822801211893,0,0,3319742279.5,399054152.5,0,0,1,False
829,2023-11-12 13:00:00+00:00,2023-11-12 13:00:00+00:00,7648055836,2023-11-12,0.0,0.0,0.9782608695652174,0.5,0.0,0.2790697674418604,0.0,0.8314989287874056,0,0,3319742279.5,4328313556.5,0,0,1,False
830,2023-11-12 14:00:00+00:00,2023-11-12 14:00:00+00:00,2942409570,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.4719562243502052,0.0,0.640007571127068,0,0,3319742279.5,377332709.5,0,0,1,False
831,2023-11-12 15:00:00+00:00,2023-11-12 15:00:00+00:00,2611714298,2023-11-12,0.0,0.0,0.0,0.5,0.0,0.4774281805745554,0.0,0.673958845537774,0,0,3319742279.5,708027981.5,0,0,1,False
