,value
2142,7.0
2143,4.0
2144,144.0
2145,147.0
2146,55.0
2147,194.0
2148,7.0
2149,39.0
2150,142.0
2151,26.0
2152,68.0
2153,180.0
2154,79.0
2155,24.0
2156,42.0
2157,27.0
2158,53.0
2159,30.0
2160,37.0
2161,93.0
2162,4.0
2163,5.0
2164,79.0
2165,161.0
2166,6.0
2167,9.0
2168,51.0
2169,83.0
2170,164.0
2171,64.0
2172,169.0
2173,19.0
2174,48.0
2175,36.0
2176,111.0
2177,113.0
2178,30.0
2179,192.0
2180,55.0
2181,30.0
2182,91.0
2183,91.0
2184,247.0
2185,36.0
2186,62.0
2187,51.0
2188,77.0
2189,27.0
2190,4.0
2191,158.0
2192,84.0
2193,49.0
2194,103.0
2195,16.0
2196,13.0
2197,189.0
2198,18.0
2199,66.0
2200,141.0
2201,67.0
2202,28.0
2203,55.0
2204,127.0
2205,10.0
2206,143.0
2207,161.0
2208,105.0
2209,123.0
2210,125.0
2211,149.0
2212,27.0
2213,131.0
2214,93.0
2215,61.0
2216,111.0
2217,28.0
2218,91.0
2219,99.0
2220,41.0
2221,66.0
2222,10.0
2223,49.0
2224,48.0
2225,13.0
2226,22.0
2227,138.0
2228,111.0
2229,57.0
2230,160.0
2231,57.0
2232,78.0
2233,10.0
2234,129.0
2235,37.0
2236,93.0
2237,98.0
2238,171.0
2239,105.0
2240,76.0
2241,56.0
2242,11.0
2243,89.0
2244,60.0
2245,109.0
2246,121.0
2247,185.0
2248,224.0
2249,134.0
2250,81.0
2251,80.0
2252,85.0
2253,36.0
2254,131.0
2255,26.0
2256,6.0
2257,134.0
2258,82.0
2259,111.0
2260,114.0
2261,36.0
2262,93.0
2263,26.0
2264,8.0
2265,33.0
2266,55.0
2267,240.0
2268,129.0
2269,99.0
2270,82.0
2271,83.0
2272,120.0
2273,11.0
2274,15.0
2275,16.0
2276,64.0
2277,97.0
2278,23.0
2279,20.0
2280,9.0
2281,15.0
2282,9.0
2283,7.0
2284,41.0
2285,65.0
2286,29.0
2287,52.0
2288,43.0
2289,49.0
2290,9.0
2291,106.0
2292,5.0
2293,8.0
2294,37.0
2295,70.0
2296,111.0
2297,157.0
2298,29.0
2299,62.0
2300,9.0
2301,8.0
2302,29.0
2303,128.0
2304,18.0
2305,7.0
2306,36.0
2307,127.0
2308,2.0
2309,5.0
2310,5.0
2311,11.0
2312,7.0
2313,47.0
2314,29.0
2315,157.0
2316,81.0
2317,13.0
2318,45.0
2319,6.0
2320,45.0
2321,33.0
2322,119.0
2323,29.0
2324,13.0
2325,76.0
2326,27.0
2327,14.0
2328,22.0
2329,15.0
2330,100.0
2331,57.0
2332,118.0
2333,9.0
2334,13.0
2335,30.0
2336,38.0
2337,104.0
2338,15.0
2339,10.0
2340,31.0
2341,5.0
2342,71.0
2343,159.0
2344,131.0
2345,121.0
2346,145.0
2347,9.0
2348,161.0
2349,73.0
2350,28.0
2351,16.0
2352,94.0
2353,109.0
2354,125.0
2355,114.0
2356,8.0
2357,103.0
2358,59.0
2359,33.0
2360,83.0
2361,19.0
2362,17.0
2363,46.0
2364,37.0
2365,36.0
2366,28.0
2367,73.0
2368,3.0
2369,5.0
2370,5.0
2371,16.0
2372,53.0
2373,8.0
2374,13.0
2375,75.0
2376,7.0
2377,48.0
2378,162.0
2379,57.0
2380,80.0
2381,11.0
2382,41.0
2383,13.0
2384,79.0
2385,24.0
2386,39.0
2387,48.0
2388,29.0
2389,13.0
2390,42.0
2391,7.0
2392,180.0
2393,62.0
2394,22.0
2395,21.0
2396,33.0
2397,16.0
2398,94.0
2399,11.0
2400,45.0
2401,72.0
2402,53.0
2403,83.0
2404,7.0
2405,135.0
2406,8.0
2407,27.0
2408,45.0
2409,92.0
2410,12.0
2411,24.0
2412,16.0
2413,76.0
2414,9.0
2415,38.0
2416,49.0
2417,10.0
2418,10.0
2419,13.0
2420,16.0
2421,14.0
2422,2.0
2423,79.0
2424,9.0
2425,113.0
2426,12.0
2427,10.0
2428,53.0
2429,61.0
2430,6.0
2431,17.0
2432,36.0
2433,5.0
2434,7.0
2435,73.0
2436,156.0
2437,28.0
2438,8.0
2439,8.0
2440,9.0
2441,7.0
2442,12.0
2443,27.0
2444,14.0
2445,3.0
2446,120.0
2447,48.0
2448,34.0
2449,62.0
2450,127.0
2451,7.0
2452,38.0
2453,107.0
2454,171.0
2455,18.0
2456,18.0
2457,66.0
2458,15.0
2459,38.0
2460,61.0
2461,143.0
2462,64.0
2463,36.0
2464,174.0
2465,175.0
2466,89.0
2467,26.0
2468,198.0
2469,36.0
2470,82.0
2471,28.0
2472,8.0
2473,9.0
2474,134.0
2475,14.0
2476,92.0
2477,89.0
2478,2.0
2479,5.0
2480,63.0
2481,110.0
2482,47.0
2483,42.0
2484,39.0
2485,62.0
2486,19.0
2487,18.0
2488,103.0
2489,36.0
2490,92.0
2491,66.0
2492,165.0
2493,64.0
2494,51.0
2495,32.0
2496,31.0
2497,10.0
2498,232.0
2499,73.0
2500,15.0
2501,97.0
2502,85.0
2503,21.0
2504,62.0
2505,155.0
2506,84.0
2507,89.0
2508,156.0
2509,101.0
2510,13.0
2511,35.0
2512,48.0
2513,76.0
2514,134.0
2515,94.0
2516,159.0
2517,119.0
2518,249.0
2519,97.0
2520,51.0
2521,32.0
2522,133.0
2523,39.0
2524,58.0
2525,37.0
2526,144.0
2527,78.0
2528,63.0
2529,103.0
2530,177.0
2531,12.0
2532,59.0
2533,71.0
2534,12.0
2535,11.0
2536,35.0
2537,15.0
2538,12.0
2539,13.0
2540,84.0
2541,69.0
2542,93.0
2543,65.0
2544,47.0
2545,13.0
2546,87.0
2547,91.0
2548,82.0
2549,67.0
2550,69.0
2551,66.0
2552,243.0
2553,7.0
2554,10.0
2555,62.0
2556,33.0
2557,313.0
2558,44.0
2559,62.0
2560,134.0
2561,99.0
2562,128.0
2563,33.0
2564,207.0
2565,165.0
2566,3.0
2567,175.0
2568,45.0
2569,9.0
2570,12.0
2571,55.0
2572,15.0
2573,12.0
2574,12.0
2575,8.0
2576,9.0
2577,7.0
2578,12.0
2579,5.0
2580,7.0
2581,101.0
2582,3.0
2583,6.0
2584,51.0
2585,7.0
2586,10.0
2587,46.0
2588,42.0
2589,9.0
2590,29.0
2591,84.0
2592,6.0
2593,49.0
2594,12.0
2595,51.0
2596,323.0
2597,124.0
2598,10.0
2599,29.0
2600,5.0
2601,71.0
2602,26.0
2603,91.0
2604,33.0
2605,6.0
2606,58.0
2607,48.0
2608,6.0
2609,8.0
2610,70.0
2611,31.0
2612,7.0
2613,32.0
2614,19.0
2615,93.0
2616,104.0
2617,8.0
2618,48.0
2619,12.0
2620,9.0
2621,8.0
2622,60.0
2623,88.0
2624,56.0
2625,4.0
2626,143.0
2627,48.0
2628,109.0
2629,28.0
2630,56.0
2631,7.0
2632,110.0
2633,30.0
2634,5.0
2635,39.0
2636,125.0
2637,85.0
2638,60.0
2639,178.0
2640,50.0
2641,5.0
2642,5.0
2643,46.0
2644,20.0
2645,3.0
2646,8.0
2647,37.0
2648,102.0
2649,15.0
2650,17.0
2651,36.0
2652,9.0
2653,2.0
2654,72.0
2655,30.0
2656,12.0
2657,7.0
2658,83.0
2659,7.0
2660,64.0
2661,11.0
2662,43.0
2663,68.0
2664,9.0
2665,34.0
2666,101.0
2667,10.0
2668,19.0
2669,13.0
2670,38.0
2671,77.0
2672,19.0
2673,12.0
2674,69.0
2675,40.0
2676,64.0
2677,13.0
2678,46.0
2679,13.0
2680,9.0
2681,12.0
2682,22.0
2683,36.0
2684,76.0
2685,16.0
2686,10.0
2687,124.0
2688,75.0
2689,8.0
2690,59.0
2691,11.0
2692,42.0
2693,30.0
2694,36.0
2695,6.0
2696,54.0
2697,36.0
2698,35.0
2699,25.0
2700,10.0
2701,10.0
2702,9.0
2703,34.0
2704,58.0
2705,9.0
2706,15.0
2707,16.0
2708,9.0
2709,9.0
2710,32.0
2711,29.0
2712,36.0
2713,48.0
2714,17.0
2715,6.0
2716,9.0
2717,28.0
2718,12.0
2719,5.0
2720,14.0
2721,37.0
2722,62.0
2723,15.0
2724,82.0
2725,5.0
2726,19.0
2727,13.0
2728,16.0
2729,22.0
2730,12.0
2731,9.0
2732,12.0
2733,9.0
2734,42.0
2735,131.0
2736,32.0
2737,135.0
2738,15.0
2739,65.0
2740,24.0
2741,99.0
2742,67.0
2743,9.0
2744,40.0
2745,78.0
2746,85.0
2747,55.0
2748,51.0
2749,51.0
2750,28.0
2751,19.0
2752,55.0
2753,10.0
2754,103.0
2755,18.0
2756,33.0
2757,19.0
2758,9.0
2759,15.0
2760,9.0
2761,101.0
2762,9.0
2763,32.0
2764,72.0
2765,22.0
2766,11.0
2767,54.0
2768,22.0
2769,29.0
2770,105.0
2771,124.0
2772,142.0
2773,58.0
2774,66.0
2775,40.0
2776,49.0
2777,21.0
2778,13.0
2779,58.0
2780,30.0
2781,48.0
2782,8.0
2783,14.0
2784,109.0
2785,80.0
2786,20.0
2787,31.0
2788,12.0
2789,139.0
2790,101.0
2791,39.0
2792,15.0
2793,31.0
2794,52.0
2795,15.0
2796,100.0
2797,83.0
2798,24.0
2799,60.0
2800,20.0
2801,60.0
2802,82.0
2803,53.0
2804,111.0
2805,15.0
2806,51.0
2807,15.0
2808,51.0
2809,49.0
2810,93.0
2811,15.0
2812,10.0
2813,12.0
2814,72.0
2815,8.0
2816,11.0
2817,10.0
2818,61.0
2819,78.0
2820,11.0
2821,73.0
2822,52.0
2823,58.0
2824,52.0
2825,28.0
2826,98.0
2827,19.0
2828,57.0
2829,100.0
2830,35.0
2831,11.0
2832,101.0
2833,12.0
2834,36.0
2835,48.0
2836,39.0
2837,228.0
2838,128.0
2839,62.0
2840,23.0
2841,13.0
2842,68.0
2843,62.0
2844,93.0
2845,30.0
2846,57.0
2847,12.0
2848,13.0
2849,32.0
2850,35.0
2851,9.0
2852,4.0
2853,8.0
2854,42.0
2855,6.0
2856,32.0
2857,125.0
2858,5.0
2859,7.0
2860,44.0
2861,29.0
2862,7.0
2863,14.0
2864,12.0
2865,107.0
2866,42.0
2867,50.0
2868,19.0
2869,6.0
2870,32.0
2871,6.0
2872,9.0
2873,7.0
2874,29.0
2875,5.0
2876,10.0
2877,12.0
2878,5.0
2879,6.0
2880,5.0
2881,62.0
2882,114.0
2883,69.0
2884,4.0
2885,86.0
2886,120.0
2887,27.0
2888,33.0
2889,72.0
2890,7.0
2891,4.0
2892,27.0
2893,79.0
2894,4.0
2895,4.0
2896,4.0
2897,65.0
2898,12.0
2899,4.0
2900,10.0
2901,8.0
2902,19.0
2903,47.0
2904,9.0
2905,10.0
2906,92.0
2907,7.0
2908,6.0
2909,6.0
2910,79.0
2911,85.0
2912,4.0
2913,7.0
2914,81.0
2915,32.0
2916,30.0
2917,7.0
2918,3.0
2919,23.0
2920,25.0
2921,4.0
2922,45.0
2923,9.0
2924,140.0
2925,51.0
2926,9.0
2927,18.0
2928,14.0
2929,2.0
2930,56.0
2931,129.0
2932,3.0
2933,9.0
2934,3.0
2935,10.0
2936,43.0
2937,23.0
2938,30.0
2939,5.0
2940,8.0
2941,116.0
2942,78.0
2943,4.0
2944,68.0
2945,30.0
2946,128.0
2947,14.0
2948,19.0
2949,18.0
2950,80.0
2951,72.0
2952,51.0
2953,27.0
2954,9.0
2955,11.0
2956,100.0
2957,50.0
2958,95.0
2959,46.0
2960,10.0
2961,13.0
2962,129.0
2963,10.0
2964,82.0
2965,56.0
2966,10.0
2967,10.0
2968,81.0
2969,54.0
2970,7.0
2971,15.0
2972,20.0
2973,9.0
2974,6.0
2975,14.0
2976,69.0
2977,19.0
2978,36.0
2979,90.0
2980,19.0
2981,12.0
2982,99.0
2983,58.0
2984,8.0
2985,35.0
2986,12.0
2987,53.0
2988,5.0
2989,45.0
2990,26.0
2991,13.0
2992,15.0
2993,10.0
2994,13.0
2995,13.0
2996,34.0
2997,23.0
2998,67.0
2999,25.0
3000,11.0
3001,8.0
3002,19.0
3003,25.0
3004,42.0
3005,49.0
3006,10.0
3007,10.0
3008,42.0
3009,61.0
3010,13.0
3011,48.0
3012,13.0
3013,34.0
3014,6.0
3015,14.0
3016,70.0
3017,10.0
3018,29.0
3019,11.0
3020,11.0
3021,34.0
3022,43.0
3023,38.0
3024,14.0
3025,36.0
3026,9.0
3027,52.0
3028,13.0
3029,13.0
3030,37.0
3031,38.0
3032,56.0
3033,12.0
3034,63.0
3035,12.0
3036,68.0
3037,98.0
3038,27.0
3039,10.0
3040,25.0
3041,17.0
3042,13.0
3043,46.0
3044,160.0
3045,20.0
3046,13.0
3047,87.0
3048,47.0
3049,8.0
3050,36.0
3051,38.0
3052,190.0
3053,63.0
3054,80.0
3055,84.0
3056,87.0
3057,13.0
3058,34.0
3059,34.0
3060,8.0
3061,73.0
3062,8.0
3063,28.0
3064,10.0
3065,52.0
3066,9.0
3067,44.0
3068,12.0
3069,284.0
3070,66.0
3071,25.0
3072,41.0
3073,11.0
3074,36.0
3075,14.0
3076,36.0
3077,43.0
3078,76.0
3079,46.0
3080,37.0
3081,127.0
3082,66.0
3083,33.0
3084,119.0
3085,69.0
3086,12.0
3087,217.0
3088,17.0
3089,21.0
3090,139.0
3091,13.0
3092,41.0
3093,40.0
3094,31.0
3095,7.0
3096,88.0
3097,51.0
3098,10.0
3099,10.0
3100,69.0
3101,16.0
3102,20.0
3103,18.0
3104,43.0
3105,94.0
3106,7.0
3107,43.0
3108,12.0
3109,59.0
3110,12.0
3111,13.0
3112,90.0
3113,14.0
3114,55.0
3115,123.0
3116,220.0
3117,150.0
3118,42.0
3119,7.0
3120,81.0
3121,89.0
3122,18.0
3123,104.0
3124,86.0
3125,47.0
3126,10.0
3127,9.0
3128,82.0
3129,102.0
3130,65.0
3131,91.0
3132,27.0
3133,35.0
3134,136.0
3135,119.0
3136,94.0
3137,7.0
3138,66.0
3139,64.0
3140,139.0
3141,79.0
3142,58.0
3143,20.0
3144,54.0
3145,2.0
3146,42.0
3147,4.0
3148,25.0
3149,3.0
3150,31.0
3151,121.0
3152,35.0
3153,3.0
3154,10.0
3155,14.0
3156,8.0
3157,9.0
3158,9.0
3159,7.0
3160,55.0
3161,8.0
3162,30.0
3163,20.0
3164,7.0
3165,63.0
3166,11.0
3167,5.0
3168,102.0
3169,63.0
3170,9.0
3171,167.0
3172,5.0
3173,9.0
3174,91.0
3175,4.0
3176,5.0
3177,145.0
3178,27.0
3179,96.0
3180,37.0
3181,114.0
3182,97.0
3183,46.0
3184,6.0
3185,6.0
3186,2.0
3187,74.0
3188,164.0
3189,81.0
3190,57.0
3191,176.0
3192,113.0
3193,6.0
3194,38.0
3195,22.0
3196,140.0
3197,13.0
3198,76.0
3199,27.0
3200,4.0
3201,53.0
3202,44.0
3203,65.0
3204,6.0
3205,3.0
3206,2.0
3207,2.0
3208,6.0
3209,5.0
3210,101.0
3211,3.0
3212,27.0
3213,83.0
3214,78.0
3215,39.0
3216,128.0
3217,71.0
3218,126.0
3219,9.0
3220,57.0
3221,182.0
3222,10.0
3223,51.0
3224,11.0
3225,31.0
3226,54.0
3227,45.0
3228,52.0
3229,90.0
3230,12.0
3231,33.0
3232,6.0
3233,7.0
3234,33.0
3235,34.0
3236,14.0
3237,53.0
3238,15.0
3239,8.0
3240,108.0
3241,75.0
3242,3.0
3243,29.0
3244,35.0
3245,5.0
3246,131.0
3247,10.0
3248,6.0
3249,10.0
3250,3.0
3251,13.0
3252,4.0
3253,7.0
3254,1.0
3255,135.0
3256,11.0
3257,12.0
3258,43.0
3259,18.0
3260,9.0
3261,17.0
3262,4.0
3263,32.0
3264,70.0
3265,7.0
3266,7.0
3267,5.0
3268,4.0
3269,45.0
3270,2.0
3271,50.0
3272,39.0
3273,47.0
3274,12.0
3275,15.0
3276,93.0
3277,12.0
3278,48.0
3279,11.0
3280,7.0
3281,58.0
3282,26.0
3283,9.0
3284,23.0
3285,10.0
3286,8.0
3287,18.0
3288,61.0
3289,11.0
3290,59.0
3291,37.0
3292,47.0
3293,20.0
3294,10.0
3295,27.0
3296,7.0
3297,14.0
3298,18.0
3299,9.0
3300,39.0
3301,9.0
3302,11.0
3303,15.0
3304,8.0
3305,43.0
3306,11.0
3307,11.0
3308,32.0
3309,9.0
3310,47.0
3311,19.0
3312,127.0
3313,34.0
3314,59.0
3315,8.0
3316,25.0
3317,66.0
3318,13.0
3319,44.0
3320,35.0
3321,16.0
3322,29.0
3323,45.0
3324,67.0
3325,144.0
3326,29.0
3327,234.0
3328,81.0
3329,12.0
3330,171.0
3331,51.0
3332,60.0
3333,91.0
3334,71.0
3335,63.0
3336,10.0
3337,126.0
3338,156.0
3339,91.0
3340,41.0
3341,30.0
3342,99.0
3343,16.0
3344,40.0
3345,88.0
3346,140.0
3347,82.0
3348,105.0
3349,190.0
3350,55.0
3351,47.0
3352,63.0
3353,21.0
3354,134.0
3355,76.0
3356,62.0
3357,62.0
3358,67.0
3359,72.0
3360,42.0
3361,152.0
3362,98.0
3363,15.0
3364,33.0
3365,40.0
3366,158.0
3367,41.0
3368,20.0
3369,32.0
3370,150.0
3371,132.0
3372,64.0
3373,106.0
3374,38.0
3375,124.0
3376,44.0
3377,152.0
3378,234.0
3379,105.0
3380,32.0
3381,85.0
3382,12.0
3383,35.0
3384,12.0
3385,37.0
3386,10.0
3387,96.0
3388,125.0
3389,160.0
3390,24.0
3391,45.0
3392,103.0
3393,158.0
3394,129.0
3395,222.0
3396,173.0
3397,37.0
3398,10.0
3399,84.0
3400,33.0
3401,16.0
3402,71.0
3403,12.0
3404,56.0
3405,13.0
3406,49.0
3407,159.0
3408,12.0
3409,34.0
3410,12.0
3411,36.0
3412,126.0
3413,74.0
3414,12.0
3415,10.0
3416,152.0
3417,67.0
3418,103.0
3419,219.0
3420,35.0
3421,100.0
3422,53.0
3423,105.0
3424,122.0
3425,73.0
3426,60.0
3427,330.0
3428,204.0
3429,30.0
3430,112.0
3431,90.0
3432,144.0
3433,66.0
3434,91.0
3435,134.0
3436,104.0
3437,73.0
3438,168.0
3439,105.0
3440,56.0
3441,97.0
3442,37.0
3443,12.0
3444,33.0
3445,38.0
3446,69.0
3447,70.0
3448,34.0
3449,31.0
3450,127.0
3451,12.0
3452,57.0
3453,155.0
3454,83.0
3455,245.0
3456,76.0
3457,121.0
3458,75.0
3459,9.0
3460,41.0
3461,65.0
3462,74.0
3463,110.0
3464,160.0
3465,208.0
3466,5.0
3467,21.0
3468,5.0
3469,131.0
3470,129.0
3471,51.0
3472,65.0
3473,70.0
3474,158.0
3475,28.0
3476,33.0
3477,49.0
3478,3.0
3479,88.0
3480,42.0
3481,33.0
3482,6.0
3483,7.0
3484,2.0
3485,4.0
3486,86.0
3487,7.0
3488,2.0
3489,31.0
3490,41.0
3491,97.0
3492,123.0
3493,23.0
3494,3.0
3495,44.0
3496,91.0
3497,67.0
3498,29.0
3499,223.0
3500,21.0
3501,42.0
3502,39.0
3503,48.0
3504,33.0
3505,50.0
3506,75.0
3507,34.0
3508,1.0
3509,56.0
3510,27.0
3511,92.0
3512,46.0
3513,8.0
3514,35.0
3515,24.0
3516,13.0
3517,31.0
3518,18.0
3519,66.0
3520,10.0
3521,8.0
3522,7.0
3523,36.0
3524,31.0
3525,6.0
3526,4.0
3527,22.0
3528,48.0
3529,207.0
3530,34.0
3531,6.0
3532,17.0
3533,53.0
3534,8.0
3535,77.0
3536,36.0
3537,121.0
3538,4.0
3539,60.0
3540,8.0
3541,4.0
3542,6.0
3543,84.0
3544,3.0
3545,24.0
3546,1.0
3547,7.0
3548,9.0
3549,37.0
3550,5.0
3551,26.0
3552,112.0
3553,34.0
3554,11.0
3555,48.0
3556,14.0
3557,74.0
3558,96.0
3559,56.0
3560,81.0
3561,8.0
3562,54.0
3563,34.0
3564,3.0
3565,67.0
3566,119.0
3567,13.0
3568,75.0
3569,5.0
3570,14.0
3571,147.0
3572,38.0
3573,6.0
3574,84.0
3575,8.0
3576,98.0
3577,120.0
3578,89.0
3579,37.0
3580,6.0
3581,16.0
3582,87.0
3583,33.0
3584,48.0
3585,6.0
3586,41.0
3587,31.0
3588,27.0
3589,49.0
3590,95.0
3591,6.0
3592,8.0
3593,37.0
3594,6.0
3595,34.0
3596,9.0
3597,11.0
3598,41.0
3599,28.0
3600,97.0
3601,84.0
3602,41.0
3603,152.0
3604,74.0
3605,75.0
3606,45.0
3607,168.0
3608,7.0
3609,29.0
3610,123.0
3611,5.0
3612,36.0
3613,155.0
3614,44.0
3615,5.0
3616,128.0
3617,22.0
3618,57.0
3619,62.0
3620,66.0
3621,63.0
3622,34.0
3623,7.0
3624,2.0
3625,81.0
3626,70.0
3627,109.0
3628,52.0
3629,50.0
3630,109.0
3631,7.0
3632,38.0
3633,64.0
3634,10.0
3635,61.0
3636,88.0
3637,54.0
3638,163.0
3639,50.0
3640,19.0
3641,4.0
3642,192.0
3643,44.0
3644,49.0
3645,62.0
3646,4.0
3647,94.0
3648,151.0
3649,152.0
3650,35.0
3651,42.0
3652,84.0
3653,69.0
3654,9.0
3655,68.0
3656,72.0
3657,11.0
3658,308.0
3659,97.0
3660,200.0
3661,100.0
3662,109.0
3663,43.0
3664,230.0
3665,181.0
3666,151.0
3667,179.0
3668,44.0
3669,125.0
3670,12.0
3671,116.0
3672,150.0
3673,87.0
3674,69.0
3675,10.0
3676,64.0
3677,244.0
3678,99.0
3679,11.0
3680,32.0
3681,57.0
3682,40.0
3683,86.0
3684,136.0
3685,116.0
3686,84.0
3687,150.0
3688,48.0
3689,175.0
3690,92.0
3691,27.0
3692,79.0
3693,90.0
3694,131.0
3695,235.0
3696,42.0
3697,88.0
3698,136.0
3699,239.0
3700,61.0
3701,55.0
3702,135.0
3703,102.0
3704,112.0
3705,184.0
3706,184.0
3707,64.0
3708,112.0
3709,114.0
3710,174.0
3711,229.0
3712,102.0
3713,114.0
3714,89.0
3715,59.0
3716,36.0
3717,26.0
3718,227.0
3719,52.0
3720,11.0
3721,84.0
3722,52.0
3723,14.0
3724,9.0
3725,50.0
3726,88.0
3727,84.0
3728,120.0
3729,50.0
3730,144.0
3731,94.0
3732,17.0
3733,109.0
3734,79.0
3735,45.0
3736,24.0
3737,56.0
3738,78.0
3739,36.0
3740,53.0
3741,4.0
3742,30.0
3743,64.0
3744,106.0
3745,25.0
3746,6.0
3747,9.0
3748,127.0
3749,153.0
3750,47.0
3751,36.0
3752,27.0
3753,18.0
3754,91.0
3755,94.0
3756,179.0
3757,184.0
3758,59.0
3759,301.0
3760,56.0
3761,117.0
3762,76.0
3763,64.0
3764,76.0
3765,78.0
3766,8.0
3767,100.0
3768,13.0
3769,66.0
3770,69.0
3771,106.0
3772,110.0
3773,11.0
3774,42.0
3775,78.0
3776,34.0
3777,18.0
3778,67.0
3779,74.0
3780,17.0
3781,30.0
3782,100.0
3783,12.0
3784,30.0
3785,52.0
3786,4.0
3787,8.0
3788,75.0
3789,123.0
3790,91.0
3791,43.0
3792,192.0
3793,85.0
3794,43.0
3795,36.0
3796,27.0
3797,34.0
3798,55.0
3799,34.0
3800,61.0
3801,19.0
3802,48.0
3803,37.0
3804,74.0
3805,46.0
3806,5.0
3807,37.0
3808,67.0
3809,29.0
3810,5.0
3811,67.0
3812,44.0
3813,34.0
3814,131.0
3815,143.0
3816,141.0
3817,47.0
3818,56.0
3819,101.0
3820,27.0
3821,170.0
3822,45.0
3823,87.0
3824,69.0
3825,12.0
3826,98.0
3827,34.0
3828,108.0
3829,42.0
3830,36.0
3831,31.0
3832,42.0
3833,14.0
3834,3.0
3835,80.0
3836,75.0
3837,10.0
3838,73.0
3839,6.0
3840,5.0
3841,150.0
3842,7.0
3843,19.0
3844,94.0
3845,9.0
3846,67.0
3847,80.0
3848,5.0
3849,127.0
3850,68.0
3851,7.0
3852,18.0
3853,156.0
3854,46.0
3855,111.0
3856,29.0
3857,160.0
3858,17.0
3859,18.0
3860,13.0
3861,56.0
3862,55.0
3863,19.0
3864,6.0
3865,9.0
3866,54.0
3867,34.0
3868,6.0
3869,45.0
3870,4.0
3871,7.0
3872,144.0
3873,39.0
3874,138.0
3875,82.0
3876,15.0
3877,10.0
3878,47.0
3879,51.0
3880,39.0
3881,71.0
3882,36.0
3883,222.0
3884,107.0
3885,67.0
3886,76.0
3887,128.0
3888,132.0
3889,52.0
3890,78.0
3891,5.0
3892,75.0
3893,85.0
3894,56.0
3895,66.0
3896,32.0
3897,90.0
3898,8.0
3899,6.0
3900,7.0
3901,4.0
3902,53.0
3903,75.0
3904,4.0
3905,69.0
3906,83.0
3907,42.0
3908,2.0
3909,48.0
3910,313.0
3911,43.0
3912,132.0
3913,89.0
3914,84.0
3915,36.0
3916,159.0
3917,100.0
3918,121.0
3919,13.0
3920,63.0
3921,52.0
3922,167.0
3923,17.0
3924,202.0
3925,52.0
3926,67.0
3927,37.0
3928,81.0
3929,23.0
3930,48.0
3931,27.0
3932,13.0
3933,78.0
3934,61.0
3935,10.0
3936,167.0
3937,60.0
3938,58.0
3939,99.0
3940,56.0
3941,84.0
3942,151.0
3943,39.0
3944,128.0
3945,74.0
3946,83.0
3947,36.0
3948,157.0
3949,299.0
3950,147.0
3951,104.0
3952,54.0
3953,45.0
3954,15.0
3955,99.0
3956,54.0
3957,117.0
3958,15.0
3959,31.0
3960,93.0
3961,127.0
3962,169.0
3963,135.0
3964,10.0
3965,15.0
3966,104.0
3967,118.0
3968,164.0
3969,114.0
3970,13.0
3971,90.0
3972,57.0
3973,261.0
3974,58.0
3975,162.0
3976,63.0
3977,80.0
3978,109.0
3979,93.0
3980,16.0
3981,119.0
3982,17.0
3983,141.0
3984,53.0
3985,86.0
3986,171.0
3987,192.0
3988,165.0
3989,84.0
3990,131.0
3991,27.0
3992,165.0
3993,60.0
3994,91.0
3995,83.0
3996,68.0
3997,24.0
3998,69.0
3999,33.0
4000,4.0
4001,209.0
4002,96.0
4003,164.0
4004,10.0
4005,66.0
4006,17.0
4007,39.0
4008,6.0
4009,13.0
4010,42.0
4011,72.0
4012,93.0
4013,13.0
4014,5.0
4015,9.0
4016,81.0
4017,115.0
4018,261.0
4019,75.0
4020,6.0
4021,10.0
4022,13.0
4023,182.0
4024,29.0
4025,12.0
4026,4.0
4027,32.0
4028,57.0
4029,10.0
4030,18.0
4031,60.0
4032,94.0
4033,56.0
4034,187.0
4035,95.0
4036,51.0
4037,10.0
4038,49.0
4039,79.0
4040,24.0
4041,73.0
4042,45.0
4043,9.0
4044,33.0
4045,14.0
4046,57.0
4047,139.0
4048,21.0
4049,47.0
4050,124.0
4051,34.0
4052,73.0
4053,6.0
4054,115.0
4055,14.0
4056,21.0
4057,91.0
4058,55.0
4059,85.0
4060,102.0
4061,119.0
4062,139.0
4063,69.0
4064,142.0
4065,45.0
4066,48.0
4067,3.0
4068,32.0
4069,4.0
4070,72.0
4071,103.0
4072,64.0
4073,44.0
4074,30.0
4075,4.0
4076,4.0
4077,79.0
4078,83.0
4079,3.0
4080,21.0
4081,33.0
4082,72.0
4083,87.0
4084,190.0
4085,10.0
4086,44.0
4087,24.0
4088,32.0
4089,111.0
4090,106.0
4091,49.0
4092,56.0
4093,79.0
4094,42.0
4095,112.0
4096,21.0
4097,48.0
4098,48.0
4099,91.0
4100,191.0
4101,8.0
4102,25.0
4103,93.0
4104,37.0
4105,24.0
4106,35.0
4107,45.0
4108,11.0
4109,50.0
4110,3.0
4111,75.0
4112,79.0
4113,22.0
4114,143.0
4115,24.0
4116,222.0
4117,57.0
4118,10.0
4119,46.0
4120,6.0
4121,60.0
4122,30.0
4123,17.0
4124,11.0
4125,107.0
4126,120.0
4127,4.0
4128,150.0
4129,90.0
4130,52.0
4131,35.0
4132,8.0
4133,5.0
4134,167.0
4135,139.0
4136,54.0
4137,3.0
4138,102.0
4139,12.0
4140,17.0
